sample_accession	donor_id	marker_call	cluster_support_scope	feature_type	model_term_supported	target_set	peak_category	n_barcodes	n_features	n_linked_gene_strings	mean_count	mean_detection_fraction	mean_feature_score	median_feature_score
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	hindbrain_rhombic_lip_pattern	distal_100kb	33	6	1	0.15151515151515152	0.07575757575757576	0.20545846237843612	0.08750820589190242
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	distal_100kb	33	84	5	0.04112554112554113	0.019841269841269844	0.057086518714854206	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	gene_body_overlap	33	96	5	0.07102272727272728	0.03819444444444445	0.10249194759659953	0.060155993452711456
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	gene_edge_2kb	33	2	2	0.030303030303030304	0.015151515151515152	0.04457176516298188	0.04457176516298188
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	proximal_10kb	33	10	5	0.0909090909090909	0.03636363636363636	0.11003565720884538	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	distal_100kb	33	63	4	0.03992303992303992	0.01827801827801828	0.05490951757127819	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	gene_body_overlap	33	95	4	0.06889952153110049	0.03732057416267943	0.09973657743600366	0.060155993452711456
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	gene_edge_2kb	33	2	1	0.06060606060606061	0.030303030303030304	0.08914353032596375	0.08914353032596375
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	proximal_10kb	33	4	3	0.06818181818181818	0.030303030303030304	0.0942399172619755	0.07464976188933761
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	distal_100kb	33	11	3	0.03581267217630854	0.01652892561983471	0.049376909216675896	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	gene_body_overlap	33	50	2	0.019393939393939394	0.010909090909090908	0.02910357600391565	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	gene_edge_2kb	33	1	1	0.12121212121212122	0.030303030303030304	0.1447133814807745	0.1447133814807745
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	distal_100kb	33	17	1	0.007130124777183601	0.0035650623885918006	0.010487474155995736	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	gene_edge_2kb	33	2	1	0.25757575757575757	0.15151515151515152	0.38062843254250933	0.38062843254250933
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	proximal_10kb	33	2	1	0.0	0.0	0.0	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	distal_100kb	33	59	4	0.02465331278890601	0.014894709809964048	0.03859894259317679	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	gene_body_overlap	33	20	4	0.09393939393939393	0.051515151515151514	0.134770820020462	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	gene_edge_2kb	33	3	3	0.1818181818181818	0.10101010101010101	0.2603386716884937	0.14761743759569038
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	proximal_10kb	33	10	3	0.03636363636363636	0.01818181818181818	0.052927124329656884	0.030077996726355728
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	distal_100kb	33	26	1	0.012820512820512822	0.008158508158508158	0.020529671261302566	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	gene_body_overlap	33	1	1	0.42424242424242425	0.12121212121212122	0.4748521614556996	0.4748521614556996
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	proximal_10kb	33	7	1	0.06926406926406926	0.03896103896103896	0.1038633542497173	0.08914353032596375
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	distal_100kb	33	220	12	0.041597796143250695	0.021625344352617083	0.05973844710295953	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	gene_body_overlap	33	78	12	0.06837606837606837	0.03651903651903652	0.09630480464306014	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	gene_edge_2kb	33	10	8	0.14242424242424243	0.08484848484848485	0.21194426278584366	0.11838048396082707
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	proximal_10kb	33	23	10	0.06587615283267458	0.030303030303030304	0.08710294881292659	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	distal_100kb	33	311	20	0.04258014225859885	0.021241352431063044	0.059761352281654224	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	gene_body_overlap	33	122	18	0.052657724788872325	0.028067560854446102	0.07453651952280281	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	gene_edge_2kb	33	16	12	0.16856060606060605	0.0928030303030303	0.24208854304081784	0.14616540953823243
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	proximal_10kb	33	34	14	0.05614973262032086	0.027629233511586453	0.0768784940568016	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	distal_100kb	33	91	8	0.04495504495504495	0.020313020313020316	0.059816727438938115	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	gene_body_overlap	33	44	6	0.024793388429752063	0.013085399449035813	0.0359472868096194	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	gene_edge_2kb	33	6	4	0.21212121212121213	0.10606060606060606	0.29232901013244145	0.29195530272385345
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	proximal_10kb	33	11	4	0.03581267217630854	0.02203856749311295	0.05550008865763117	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	distal_100kb	33	26	1	0.012820512820512822	0.008158508158508158	0.020529671261302566	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	gene_body_overlap	33	1	1	0.42424242424242425	0.12121212121212122	0.4748521614556996	0.4748521614556996
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	proximal_10kb	33	7	1	0.06926406926406926	0.03896103896103896	0.1038633542497173	0.08914353032596375
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	shared_neurogenic_niche_state	distal_100kb	33	25	2	0.08727272727272727	0.04242424242424242	0.1181907992464974	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	shared_neurogenic_niche_state	gene_body_overlap	33	1	1	0.5454545454545454	0.2727272727272727	0.7080453439851182	0.7080453439851182
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	shared_neurogenic_niche_state	proximal_10kb	33	4	1	0.12121212121212122	0.06818181818181818	0.17828116677914985	0.11838048396082707
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	distal_100kb	33	199	11	0.04111466423024212	0.020252779046748895	0.05740849002921388	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	gene_body_overlap	33	148	10	0.062448812448812445	0.032350532350532354	0.08861155910265388	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	gene_edge_2kb	33	4	4	0.14393939393939392	0.06060606060606061	0.17919504660221042	0.04457176516298188
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	proximal_10kb	33	33	10	0.06060606060606061	0.030303030303030304	0.08333273442983216	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	Tier 3 broad both-screen mechanism support	distal_100kb	33	8	1	0.07954545454545454	0.04166666666666667	0.11450257280241183	0.04457176516298188
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	Tier 3 broad both-screen mechanism support	proximal_10kb	33	1	1	0.0	0.0	0.0	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	Tier 4 screen-specific mechanism support	distal_100kb	33	6	1	0.15151515151515152	0.07575757575757576	0.20545846237843612	0.08750820589190242
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	anterior_telencephalic_pattern	distal_100kb	33	97	12	0.048109965635738834	0.024679787566385506	0.06782080285702388	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	anterior_telencephalic_pattern	gene_body_overlap	33	82	9	0.06541019955654101	0.03215077605321508	0.08961063094157276	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	anterior_telencephalic_pattern	gene_edge_2kb	33	8	6	0.022727272727272728	0.011363636363636364	0.03301999276372107	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	anterior_telencephalic_pattern	proximal_10kb	33	16	8	0.05681818181818182	0.026515151515151516	0.07742465737906888	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	distal_100kb	33	197	13	0.04537763421012152	0.021842793416397475	0.062080783247589616	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_body_overlap	33	16	6	0.2537878787878788	0.11931818181818182	0.33481508676396765	0.3135840138595773
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_edge_2kb	33	10	10	0.17878787878787877	0.09393939393939395	0.2520283881527528	0.2263434888138465
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	proximal_10kb	33	39	12	0.050505050505050504	0.02874902874902875	0.07484339208341496	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	deep_neural_progenitor	distal_100kb	33	138	13	0.12604303908651734	0.05753184014053579	0.1621219879424182	0.08914353032596375
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	deep_neural_progenitor	gene_body_overlap	33	13	7	0.20745920745920748	0.0979020979020979	0.2726035945273777	0.14761743759569038
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	deep_neural_progenitor	gene_edge_2kb	33	13	10	0.1585081585081585	0.07459207459207459	0.20511332773132257	0.14761743759569038
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	deep_neural_progenitor	proximal_10kb	33	26	11	0.13403263403263405	0.07226107226107227	0.18975658378215615	0.11692845590336913
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	dentate_fate_wnt_prox1	distal_100kb	33	161	16	0.04686617730095991	0.024844720496894408	0.06677982531822356	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	dentate_fate_wnt_prox1	gene_body_overlap	33	79	13	0.0759493670886076	0.03567318757192175	0.10186124205327851	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	dentate_fate_wnt_prox1	gene_edge_2kb	33	12	9	0.03535353535353535	0.020202020202020204	0.053772308229915876	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	dentate_fate_wnt_prox1	proximal_10kb	33	27	10	0.08641975308641976	0.04377104377104377	0.12210574183473787	0.08914353032596375
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	distal_100kb	33	231	19	0.05535878263150991	0.026367571822117276	0.07497221258284832	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	gene_body_overlap	33	18	10	0.20538720538720537	0.09764309764309764	0.27123532164090264	0.28577359471591723
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	gene_edge_2kb	33	12	12	0.14898989898989898	0.07828282828282829	0.21002365679396065	0.17501641178380484
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	proximal_10kb	33	48	17	0.052398989898989896	0.029671717171717172	0.07755645157672034	0.030077996726355728
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	medial_pallium_dentate_lineage	distal_100kb	33	161	16	0.04686617730095991	0.024844720496894408	0.06677982531822356	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	medial_pallium_dentate_lineage	gene_body_overlap	33	79	13	0.0759493670886076	0.03567318757192175	0.10186124205327851	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	medial_pallium_dentate_lineage	gene_edge_2kb	33	12	9	0.03535353535353535	0.020202020202020204	0.053772308229915876	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	medial_pallium_dentate_lineage	proximal_10kb	33	27	10	0.08641975308641976	0.04377104377104377	0.12210574183473787	0.08914353032596375
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_neurogenic_niche_state	distal_100kb	33	116	10	0.1460292580982236	0.06504702194357367	0.1852926138485239	0.08914353032596375
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_neurogenic_niche_state	gene_body_overlap	33	8	5	0.4318181818181818	0.1893939393939394	0.5360354679637265	0.602383787272603
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_neurogenic_niche_state	gene_edge_2kb	33	13	10	0.1724941724941725	0.08158508158508158	0.22543332327822785	0.17501641178380484
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_neurogenic_niche_state	proximal_10kb	33	24	10	0.09343434343434343	0.05303030303030303	0.1376166754742601	0.08914353032596375
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_postmitotic_granule_maturation	distal_100kb	33	26	1	0.012820512820512822	0.008158508158508158	0.020529671261302566	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_postmitotic_granule_maturation	gene_body_overlap	33	1	1	0.42424242424242425	0.12121212121212122	0.4748521614556996	0.4748521614556996
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_postmitotic_granule_maturation	proximal_10kb	33	7	1	0.06926406926406926	0.03896103896103896	0.1038633542497173	0.08914353032596375
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	NicheSignal	anterior_telencephalic_pattern	distal_100kb	33	6	1	0.0909090909090909	0.050505050505050504	0.1325674587529301	0.08914353032596375
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	NicheSignal	anterior_telencephalic_pattern	gene_body_overlap	33	1	1	0.48484848484848486	0.18181818181818182	0.5771309184623282	0.5771309184623282
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	NicheSignal	anterior_telencephalic_pattern	gene_edge_2kb	33	1	1	0.12121212121212122	0.06060606060606061	0.17501641178380484	0.17501641178380484
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	NicheSignal	anterior_telencephalic_pattern	proximal_10kb	33	1	1	0.0	0.0	0.0	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	distal_100kb	33	26	2	0.12354312354312354	0.055944055944055944	0.1599323897626951	0.04457176516298188
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	gene_body_overlap	33	4	1	0.45454545454545453	0.19696969696969696	0.5616363801489874	0.5152070937002142
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	gene_edge_2kb	33	2	2	0.09090909090909091	0.045454545454545456	0.13207997105488428	0.13207997105488428
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	proximal_10kb	33	7	2	0.030303030303030304	0.021645021645021644	0.05088678979294974	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	NicheSignal	deep_neural_progenitor	distal_100kb	33	84	7	0.15692640692640691	0.06890331890331891	0.19690828952477527	0.08914353032596375
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	NicheSignal	deep_neural_progenitor	gene_body_overlap	33	3	3	0.3838383838383838	0.1818181818181818	0.48820243488384474	0.6276366560828779
