gene	canonical_gene	panel	candidate_role	support_tier	selected_gene_reason	is_original_candidate_gene	is_marker_panel_gene	dentate_candidate_units	dentate_background_units	dentate_candidate_median_rank	dentate_background_median_rank	dentate_rank_delta_vs_background	dentate_rank_p_greater	cerebellar_candidate_units	cerebellar_background_units	cerebellar_candidate_median_rank	cerebellar_background_median_rank	cerebellar_rank_delta_vs_background	cerebellar_rank_p_greater	dentate_candidate_median_detection	cerebellar_candidate_median_detection	n_dentate_datasets_detected_5pct	n_cerebellar_datasets_detected_5pct	dentate_rank_p_adj_bh	cerebellar_rank_p_adj_bh	shared_positive_rank_delta	shared_strict_bh_0_10	shared_strict_bh_0_20	combined_rank_delta	minimum_branch_detection	mechanism_class	manuscript_use	mechanism_priority_score
CACNA1B	CACNA1B	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.1524338285766923e-09	6	12	0.6666666666666666	0.5	0.1666666666666666	0.2926959764730425	0.7714646464646465	0.1481952781370816	7	2	2.6754320768956134e-09	0.4465215991450064	True	False	False	0.6666666666666666	0.1481952781370816	synaptic_wiring	mechanism_followup_candidate	1.2037154862009372
CAMK2N1	CAMK2N1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	9.000254805591559e-28	6	12	0.8333333333333333	0.6666666666666666	0.1666666666666666	0.2926959764730425	0.7631578947368421	0.1474582555633063	7	3	3.54937321333238e-26	0.4465215991450064	True	False	False	0.6666666666666666	0.1474582555633063	synaptic_wiring	mechanism_followup_candidate	1.2035312305574932
EPHA7	EPHA7	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.6259656302578637e-21	6	12	0.6666666666666666	0.5	0.1666666666666666	0.2926959764730425	0.8410438908659549	0.1467272736403426	7	3	1.0105213329596867e-20	0.4465215991450064	True	False	False	0.6666666666666666	0.1467272736403426	axon_guidance_adhesion	mechanism_followup_candidate	1.2033484850767522
SYNJ1	SYNJ1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.1524338285766923e-09	6	12	0.6666666666666666	0.5	0.1666666666666666	0.2926959764730425	0.5553191489361702	0.1445680425913211	7	2	2.6754320768956134e-09	0.4465215991450064	True	False	False	0.6666666666666666	0.1445680425913211	synaptic_wiring	mechanism_followup_candidate	1.202808677314497
MAP3K2	MAP3K2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	5.6111808887886604e-21	6	12	0.6666666666666666	0.5	0.1666666666666666	0.2926959764730425	0.6863503344481605	0.079622966358859	7	3	2.918621426326764e-20	0.4465215991450064	True	False	False	0.6666666666666666	0.079622966358859	cytoskeleton_morphogenesis	mechanism_followup_candidate	1.1865724082563813
KCNAB2	KCNAB2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.445370217156958e-15	6	12	0.6666666666666666	0.5	0.1666666666666666	0.1270088792232677	0.525096525096525	0.0654650757789509	7	2	6.799825296645535e-15	0.2342882238099114	True	False	False	0.6666666666666666	0.0654650757789509	synaptic_wiring	mechanism_followup_candidate	1.1830329356114042
SYT14	SYT14	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.7134072463259372e-10	6	12	0.6666666666666666	0.5	0.1666666666666666	0.1270088792232677	0.6208609271523179	0.0585054943005196	5	2	2.2647046418531126e-10	0.2342882238099114	True	False	False	0.6666666666666666	0.0585054943005196	synaptic_wiring	mechanism_followup_candidate	1.1812930402417965
CACNA1C	CACNA1C	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.6644622037732812e-20	6	12	0.8333333333333333	0.6666666666666666	0.1666666666666666	0.1270088792232677	0.8663729809104258	0.0533979890249531	7	2	7.987209115009394e-20	0.2342882238099114	True	False	False	0.6666666666666666	0.0533979890249531	synaptic_wiring	mechanism_followup_candidate	1.1800161639229048
BCL11B	BCL11B	expanded_marker_panel	expanded_selected_gene	marker_panel	marker_panel	False	True	73	88	1.0	0.5	0.5	3.445370217156958e-15	6	12	0.6666666666666666	0.5	0.1666666666666666	0.1270088792232677	0.675601103665747	0.0514007763999664	7	2	6.799825296645535e-15	0.2342882238099114	True	False	False	0.6666666666666666	0.0514007763999664	regulatory_morphogenesis_candidate	mechanism_followup_candidate	1.1795168607666582
MAP3K5	MAP3K5	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.090801304924341e-26	6	12	0.6666666666666666	0.5	0.1666666666666666	0.1270088792232677	0.7334014300306435	0.026750391818598	6	1	2.463473632244415e-25	0.2342882238099114	True	False	False	0.6666666666666666	0.026750391818598	cytoskeleton_morphogenesis	mechanism_followup_candidate	1.1733542646213162
KCNC2	KCNC2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	5.46224967992404e-20	6	12	0.6666666666666666	0.5	0.1666666666666666	0.2926959764730425	0.7615480649188514	0.0252687101602422	3	1	2.313988194483446e-19	0.4465215991450064	True	False	False	0.6666666666666666	0.0252687101602422	synaptic_wiring	mechanism_followup_candidate	1.172983844206727
SPTBN4	SPTBN4	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	9.326932203145328e-12	6	12	0.6666666666666666	0.5	0.1666666666666666	0.2926959764730425	0.7297222471641076	0.0243086560104316	6	1	1.3300536455372922e-11	0.4465215991450064	True	False	False	0.6666666666666666	0.0243086560104316	cytoskeleton_morphogenesis	mechanism_followup_candidate	1.1727438306692746
CAMKMT	CAMKMT	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	1.2922456888738225e-13	6	12	0.6666666666666666	0.5	0.1666666666666666	0.1270088792232677	0.4834647162971082	0.0183238498301217	4	1	2.156062230128709e-13	0.2342882238099114	True	False	False	0.6666666666666666	0.0183238498301217	synaptic_wiring	mechanism_followup_candidate	1.171247629124197
KCNH1	KCNH1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.4609010821207194e-21	6	12	0.8333333333333333	0.6666666666666666	0.1666666666666666	0.1270088792232677	0.7787286063569682	0.0024542667725566	7	1	1.4544126558909648e-20	0.2342882238099114	True	False	False	0.6666666666666666	0.0024542667725566	synaptic_wiring	mechanism_followup_candidate	1.1672802333598058
TCF12	TCF12	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.6666666666666666	0.3333333333333333	2.63164209851483e-10	6	12	0.6666666666666666	0.5	0.1666666666666666	0.1270088792232677	0.9104166666666668	0.5873239381045543	7	3	3.4531347318080256e-10	0.2342882238099114	True	False	False	0.5	0.5873239381045543	regulatory_morphogenesis_candidate	mechanism_followup_candidate	1.1468309845261386
KCNQ1OT1	KCNQ1OT1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.6666666666666666	0.3333333333333333	0.0010970198660267	6	12	0.6666666666666666	0.5	0.1666666666666666	0.1270088792232677	0.5225356406165853	0.6167908306700047	6	3	0.0011472690884339	0.2342882238099114	True	False	False	0.5	0.5225356406165853	synaptic_wiring	mechanism_followup_candidate	1.1306339101541463
MAP4K5	MAP4K5	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.6666666666666666	0.3333333333333333	8.502435433906776e-17	6	12	0.6666666666666666	0.5	0.1666666666666666	0.1270088792232677	0.8495946323734973	0.1561960722715708	7	3	2.055940073148695e-16	0.2342882238099114	True	False	False	0.5	0.1561960722715708	cytoskeleton_morphogenesis	mechanism_followup_candidate	1.0390490180678928
SYNDIG1	SYNDIG1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.6666666666666666	0.3333333333333333	0.0109942556733218	6	12	0.6666666666666666	0.5	0.1666666666666666	0.1270088792232677	0.4527863515284765	0.098090364039882	6	3	0.0113934737484162	0.2342882238099114	True	False	False	0.5	0.098090364039882	synaptic_wiring	mechanism_followup_candidate	1.0245225910099705
KIF13A	KIF13A	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.6666666666666666	0.3333333333333333	1.832968169947169e-17	6	12	0.6666666666666666	0.5	0.1666666666666666	0.2926959764730425	0.7562251517053777	0.0942855707964554	4	2	4.9946079907228756e-17	0.4465215991450064	True	False	False	0.5	0.0942855707964554	cytoskeleton_morphogenesis	mechanism_followup_candidate	1.023571392699114
NLGN4X	NLGN4X	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	4.244659559419038e-20	1	2	1.0	0.5	0.5	0.3333333333333333	0.8139013452914798	0.1070459623364187	3	1	1.826719560392836e-19	0.4804597701149425	False	False	False	1.0	0.1070459623364187	axon_guidance_adhesion	not_prioritized	1.5267614905841047
CNTNAP5	CNTNAP5	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	1.1817706430288614e-08	1	2	1.0	0.5	0.5	0.3333333333333333	0.7998129092609916	0.0127673156718799	3	0	1.4130432881640576e-08	0.4804597701149425	False	False	False	1.0	0.0127673156718799	axon_guidance_adhesion	not_prioritized	1.50319182891797
SNAP25-AS1	SNAP25-AS1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	2.2228221507617657e-13	1	2	1.0	0.5	0.5	0.3333333333333333	0.5543000627746391	0.0017555059048834	3	0	3.603364159194521e-13	0.4804597701149425	False	False	False	1.0	0.0017555059048834	synaptic_wiring	not_prioritized	1.5004388764762209
BASP1-AS1	BASP1-AS1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	6.15426566808029e-21	0	0					0.7631578947368421		3	0	3.1482552438835263e-20		False	False	False	0.5	0.7631578947368421	cytoskeleton_morphogenesis	not_prioritized	1.1907894736842106
MAP4K3-DT	MAP4K3-DT	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	2.7371514885327793e-10	0	0					0.6471584038694075		3	0	3.5829098241566676e-10		False	False	False	0.5	0.6471584038694075	cytoskeleton_morphogenesis	not_prioritized	1.1617896009673518
GRK3	GRK3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	1.8030437057512538e-11	2	4	1.0	0.5	0.5	0.0450917811076618	0.7575757575757576	0.6135059619821956	3	1	2.5182239522050675e-11	0.1147890651827201	False	False	False	1.0	0.6135059619821956	unclassified_shared_neuronal_or_context	not_prioritized	1.1533764904955488
ZNF706	ZNF706	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	1.777621836735418e-18	1	2	1.0	0.5	0.5	0.3333333333333333	0.6610621283575969	0.5396584743057772	3	1	5.620498198074522e-18	0.4804597701149425	False	False	False	1.0	0.5396584743057772	unclassified_shared_neuronal_or_context	not_prioritized	1.1349146185764443
ZNF207	ZNF207	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	2.2017940816827036e-19	1	2	1.0	0.5	0.5	0.3333333333333333	0.6246458923512748	0.4667650813916374	3	1	8.730697190438361e-19	0.4804597701149425	False	False	False	1.0	0.4667650813916374	unclassified_shared_neuronal_or_context	not_prioritized	1.1166912703479093
RAB7A	RAB7A	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	6.28229462358936e-17	1	2	1.0	0.5	0.5	0.3333333333333333	0.5800865800865801	0.453399297797638	3	1	1.534492909748347e-16	0.4804597701149425	False	False	False	1.0	0.453399297797638	unclassified_shared_neuronal_or_context	not_prioritized	1.1133498244494096
CEMIP2	CEMIP2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	2.2228221507617657e-13	2	4	1.0	0.5	0.5	0.0450917811076618	0.6441947565543071	0.4132122117283656	3	1	3.603364159194521e-13	0.1147890651827201	False	False	False	1.0	0.4132122117283656	unclassified_shared_neuronal_or_context	not_prioritized	1.1033030529320913
ZNF292	ZNF292	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	2.805826598875198e-19	1	2	1.0	0.5	0.5	0.3333333333333333	0.7925486875529213	0.3472709862751356	3	1	1.0367696580852306e-18	0.4804597701149425	False	False	False	1.0	0.3472709862751356	unclassified_shared_neuronal_or_context	not_prioritized	1.0868177465687838
ZNF638	ZNF638	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	3.18297721030044e-17	1	2	1.0	0.5	0.5	0.3333333333333333	0.9212765957446808	0.3355809128630705	3	1	8.450278542401044e-17	0.4804597701149425	False	False	False	1.0	0.3355809128630705	unclassified_shared_neuronal_or_context	not_prioritized	1.0838952282157677
ZNF148	ZNF148	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	6.28229462358936e-17	1	2	1.0	0.5	0.5	0.3333333333333333	0.7482758620689656	0.3219358442387488	3	1	1.534492909748347e-16	0.4804597701149425	False	False	False	1.0	0.3219358442387488	unclassified_shared_neuronal_or_context	not_prioritized	1.0804839610596872
ZNF704	ZNF704	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	2.8710710965962184e-21	1	2	1.0	0.5	0.5	0.3333333333333333	0.7703804347826086	0.3197414618576444	3	1	1.6876295958041184e-20	0.4804597701149425	False	False	False	1.0	0.3197414618576444	unclassified_shared_neuronal_or_context	not_prioritized	1.079935365464411
ANKRD36C	ANKRD36C	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	4.7193758511442674e-14	1	2	1.0	0.5	0.5	0.3333333333333333	0.770012091898428	0.2844717523140759	3	1	8.221948771993507e-14	0.4804597701149425	False	False	False	1.0	0.2844717523140759	unclassified_shared_neuronal_or_context	not_prioritized	1.071117938078519
ZNF91	ZNF91	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	1.873987827642204e-15	1	2	1.0	0.5	0.5	0.3333333333333333	0.7313922493336067	0.2608921161825726	3	1	3.788145012260895e-15	0.4804597701149425	False	False	False	1.0	0.2608921161825726	unclassified_shared_neuronal_or_context	not_prioritized	1.0652230290456433
ZNF644	ZNF644	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	1.4026360634172601e-18	1	2	1.0	0.5	0.5	0.3333333333333333	0.6964180857310628	0.2572215129269071	3	1	4.6570471277792435e-18	0.4804597701149425	False	False	False	1.0	0.2572215129269071	unclassified_shared_neuronal_or_context	not_prioritized	1.0643053782317269
C1ORF21	C1ORF21	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	1.1388402310203311e-22	1	2	1.0	0.5	0.5	0.3333333333333333	0.7202132107023411	0.2338014682413022	3	1	9.048148209095598e-22	0.4804597701149425	False	False	False	1.0	0.2338014682413022	unclassified_shared_neuronal_or_context	not_prioritized	1.0584503670603256
TCEAL2	TCEAL2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	1.873987827642204e-15	1	2	1.0	0.5	0.5	0.3333333333333333	0.2165991902834008	0.330633578040217	3	1	3.788145012260895e-15	0.4804597701149425	False	False	False	1.0	0.2165991902834008	unclassified_shared_neuronal_or_context	not_prioritized	1.0541497975708503
TCEAL4	TCEAL4	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	3.5046158941571256e-16	1	2	1.0	0.5	0.5	0.3333333333333333	0.2011331444759206	0.5910868177465688	3	1	7.670546795587089e-16	0.4804597701149425	False	False	False	1.0	0.2011331444759206	unclassified_shared_neuronal_or_context	not_prioritized	1.0502832861189801
TP53BP1	TP53BP1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	2.805826598875198e-19	1	2	1.0	0.5	0.5	0.3333333333333333	0.5244530244530244	0.2009655282476859	3	1	1.0367696580852306e-18	0.4804597701149425	False	False	False	1.0	0.2009655282476859	unclassified_shared_neuronal_or_context	not_prioritized	1.0502413820619214
LINC00599	LINC00599	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	1.1817706430288614e-08	1	2	1.0	0.5	0.5	0.3333333333333333	0.5454545454545454	0.1923076923076923	3	1	1.4130432881640576e-08	0.4804597701149425	False	False	False	1.0	0.1923076923076923	unclassified_shared_neuronal_or_context	not_prioritized	1.0480769230769231
C11ORF49	C11ORF49	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	4.244659559419038e-20	1	2	1.0	0.5	0.5	0.3333333333333333	0.6943765281173594	0.1917491222470475	3	1	1.826719560392836e-19	0.4804597701149425	False	False	False	1.0	0.1917491222470475	unclassified_shared_neuronal_or_context	not_prioritized	1.047937280561762
