analysis_region	sampling_group	neuron_id	neuron_name	archive	species	strain	brain_region	cell_type	age_classification	age_scale	min_age	max_age	gender	experiment_condition	protocol	domain	attributes	physical_integrity	reconstruction_software	slicing_thickness	reference_pmid	reference_doi	measurements_url
dentate_gyrus	DG_rat_sample	259484	44_b	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	Control	culture	Dendrites, Soma, No Axon	No Diameter, 2D, Angles	Dendrites Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259484
dentate_gyrus	DG_rat_sample	259485	02_6	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	SCH58261 incubation	culture	Dendrites, Soma, No Axon	No Diameter, 2D, Angles	Dendrites Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259485
dentate_gyrus	DG_rat_sample	259486	19_68_b	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	SCH58261 incubation	culture	Dendrites, Soma, No Axon	No Diameter, 2D, Angles	Dendrites Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259486
dentate_gyrus	DG_rat_sample	4506	n29-r01-03-sl3	Garcia-Cairasco	rat	Wistar	hippocampus;dentate gyrus	adult-born;granule;principal cell	adult	Day	42.0	49.0	Male	pilocarpine treated	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	60	17662262	10.1016/j.brainres.2007.06.037	http://neuromorpho.org/api/morphometry/id/4506
dentate_gyrus	DG_rat_sample	4507	n30-r01-03-sl3	Garcia-Cairasco	rat	Wistar	hippocampus;dentate gyrus	adult-born;granule;principal cell	adult	Day	42.0	49.0	Male	pilocarpine treated	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	60	17662262	10.1016/j.brainres.2007.06.037	http://neuromorpho.org/api/morphometry/id/4507
dentate_gyrus	DG_rat_sample	4508	n31-r05-01-sl1	Garcia-Cairasco	rat	Wistar	hippocampus;dentate gyrus	adult-born;granule;principal cell	adult	Day	42.0	49.0	Male	pilocarpine treated	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	60	17662262	10.1016/j.brainres.2007.06.037	http://neuromorpho.org/api/morphometry/id/4508
dentate_gyrus	DG_rat_sample	4509	n32-r05-01-sl4	Garcia-Cairasco	rat	Wistar	hippocampus;dentate gyrus	adult-born;granule;principal cell	adult	Day	42.0	49.0	Male	pilocarpine treated	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	60	17662262	10.1016/j.brainres.2007.06.037	http://neuromorpho.org/api/morphometry/id/4509
dentate_gyrus	DG_rat_sample	4510	n33-r05-01-sl4	Garcia-Cairasco	rat	Wistar	hippocampus;dentate gyrus	adult-born;granule;principal cell	adult	Day	42.0	49.0	Male	pilocarpine treated	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	60	17662262	10.1016/j.brainres.2007.06.037	http://neuromorpho.org/api/morphometry/id/4510
dentate_gyrus	DG_rat_sample	4511	n34-r05-03-sl1	Garcia-Cairasco	rat	Wistar	hippocampus;dentate gyrus	adult-born;granule;principal cell	adult	Day	42.0	49.0	Male	pilocarpine treated	in vitro	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Neurolucida	60	17662262	10.1016/j.brainres.2007.06.037	http://neuromorpho.org/api/morphometry/id/4511
dentate_gyrus	DG_rat_sample	4512	n35-r05-03-sl1	Garcia-Cairasco	rat	Wistar	hippocampus;dentate gyrus	adult-born;granule;principal cell	adult	Day	42.0	49.0	Male	pilocarpine treated	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	60	17662262	10.1016/j.brainres.2007.06.037	http://neuromorpho.org/api/morphometry/id/4512
dentate_gyrus	DG_rat_sample	4513	n36-r06-05-sl3	Garcia-Cairasco	rat	Wistar	hippocampus;dentate gyrus	adult-born;granule;principal cell	adult	Day	42.0	49.0	Male	pilocarpine treated	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	60	17662262	10.1016/j.brainres.2007.06.037	http://neuromorpho.org/api/morphometry/id/4513
dentate_gyrus	DG_rat_sample	4514	n37-r06-09-sl4	Garcia-Cairasco	rat	Wistar	hippocampus;dentate gyrus	adult-born;granule;principal cell	adult	Day	42.0	49.0	Male	pilocarpine treated	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	60	17662262	10.1016/j.brainres.2007.06.037	http://neuromorpho.org/api/morphometry/id/4514
dentate_gyrus	DG_rat_sample	4515	n38-r06-09-sl4	Garcia-Cairasco	rat	Wistar	hippocampus;dentate gyrus	adult-born;granule;principal cell	adult	Day	42.0	49.0	Male	pilocarpine treated	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	60	17662262	10.1016/j.brainres.2007.06.037	http://neuromorpho.org/api/morphometry/id/4515
dentate_gyrus	DG_rat_sample	4516	n39-r06-06-sl2	Garcia-Cairasco	rat	Wistar	hippocampus;dentate gyrus	adult-born;granule;principal cell	adult	Day	42.0	49.0	Male	pilocarpine treated	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	60	17662262	10.1016/j.brainres.2007.06.037	http://neuromorpho.org/api/morphometry/id/4516
dentate_gyrus	DG_rat_sample	4517	n40-r01-02-sl4	Garcia-Cairasco	rat	Wistar	hippocampus;dentate gyrus	adult-born;granule;principal cell	adult	Day	42.0	49.0	Male	pilocarpine treated	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	60	17662262	10.1016/j.brainres.2007.06.037	http://neuromorpho.org/api/morphometry/id/4517
dentate_gyrus	DG_rat_sample	455	3319201	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	49.0	49.0	Male	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	9307106	10.1152/jn.1997.78.2.703	http://neuromorpho.org/api/morphometry/id/455
dentate_gyrus	DG_rat_sample	456	3319202	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	49.0	49.0	Male	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	9307106	10.1152/jn.1997.78.2.703	http://neuromorpho.org/api/morphometry/id/456
dentate_gyrus	DG_rat_sample	457	4239204	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	47.0	47.0	Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	9307106	10.1152/jn.1997.78.2.703	http://neuromorpho.org/api/morphometry/id/457
dentate_gyrus	DG_rat_sample	458	4299202	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	53.0	53.0	Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	9307106	10.1152/jn.1997.78.2.703	http://neuromorpho.org/api/morphometry/id/458
dentate_gyrus	DG_rat_sample	459	5199202	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	54.0	54.0	Male	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	9307106	10.1152/jn.1997.78.2.703	http://neuromorpho.org/api/morphometry/id/459
dentate_gyrus	DG_rat_sample	460	1208875	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	46.0	46.0	Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/460
dentate_gyrus	DG_rat_sample	461	1220882a	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	22.0	22.0	Male	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/461
dentate_gyrus	DG_rat_sample	462	1220882b	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	22.0	22.0	Male	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/462
dentate_gyrus	DG_rat_sample	463	1220883	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	22.0	22.0	Male	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/463
dentate_gyrus	DG_rat_sample	464	124893a	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	young	Day	14.0	14.0	Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/464
dentate_gyrus	DG_rat_sample	465	124893b	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	young	Day	14.0	14.0	Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/465
dentate_gyrus	DG_rat_sample	466	124894	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	young	Day	14.0	14.0	Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/466
dentate_gyrus	DG_rat_sample	467	404881	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	49.0	49.0	Male	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/467
dentate_gyrus	DG_rat_sample	468	410884	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	38.0	38.0	Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/468
dentate_gyrus	DG_rat_sample	469	410885	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	37.0	37.0	Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/469
dentate_gyrus	DG_rat_sample	470	411883	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	38.0	38.0	Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/470
dentate_gyrus	DG_rat_sample	471	411884a	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	38.0	38.0	Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/471
dentate_gyrus	DG_rat_sample	472	411884b	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	38.0	38.0	Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/472
dentate_gyrus	DG_rat_sample	473	418882	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	45.0	45.0	Male	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/473
dentate_gyrus	DG_rat_sample	474	418883	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	45.0	45.0	Male	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/474
dentate_gyrus	DG_rat_sample	475	428883	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	48.0	48.0	Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/475
dentate_gyrus	DG_rat_sample	476	512882	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	197.0	197.0	Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/476
dentate_gyrus	DG_rat_sample	477	523886	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	192.0	192.0	Male	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/477
dentate_gyrus	DG_rat_sample	478	524892a	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	53.0	53.0	Male	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/478
dentate_gyrus	DG_rat_sample	479	524892b	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	53.0	53.0	Male	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/479
dentate_gyrus	DG_rat_sample	480	601886	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	35.0	35.0	Male	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/480
dentate_gyrus	DG_rat_sample	481	609885	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	58.0	58.0	Male	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/481
dentate_gyrus	DG_rat_sample	482	614882	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	57.0	57.0	Male	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/482
dentate_gyrus	DG_rat_sample	483	720884	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	26.0	26.0	Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/483
dentate_gyrus	DG_rat_sample	484	725883a	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	young	Day	14.0	14.0	Male	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/484
dentate_gyrus	DG_rat_sample	485	725883b	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	young	Day	14.0	14.0	Male	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/485
dentate_gyrus	DG_rat_sample	486	727883	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	young	Day	16.0	16.0	Male	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/486
dentate_gyrus	DG_rat_sample	487	727884	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	young	Day	16.0	16.0	Male	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/487
dentate_gyrus	DG_rat_sample	488	728882	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	young	Day	17.0	17.0	Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/488
dentate_gyrus	DG_rat_sample	489	803884	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	young	Day	20.0	20.0	Male	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/489
dentate_gyrus	DG_rat_sample	490	803887b	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	26.0	26.0	Male	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/490
dentate_gyrus	DG_rat_sample	491	805881	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	28.0	28.0	Male	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/491
dentate_gyrus	DG_rat_sample	492	815885	Claiborne	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	adult	Day	38.0	38.0	Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Custom	400	2364540	10.1016/0165-3806(90)90071-6	http://neuromorpho.org/api/morphometry/id/492
dentate_gyrus	DG_rat_sample	6754	No41-TTX	Bausch	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	not reported	Day	11.0	11.0	Not reported	tetrodotoxin treatment	culture	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites & Axon Moderate	Neurolucida	400	16790597	10.1152/jn.00355.2006	http://neuromorpho.org/api/morphometry/id/6754
dentate_gyrus	DG_rat_sample	6755	No44-APV	Bausch	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	not reported	Day	11.0	11.0	Not reported	D-2-amino-5-phosphonovaleric acid (D-APV)	culture	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites & Axon Moderate	Neurolucida	400	16790597	10.1152/jn.00355.2006	http://neuromorpho.org/api/morphometry/id/6755
dentate_gyrus	DG_rat_sample	6756	No45-Veh	Bausch	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	not reported	Day	11.0	11.0	Not reported	Control	culture	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites & Axon Moderate	Neurolucida	400	16790597	10.1152/jn.00355.2006	http://neuromorpho.org/api/morphometry/id/6756
dentate_gyrus	DG_rat_sample	6757	No47-Veh	Bausch	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	not reported	Day	11.0	11.0	Not reported	Control	culture	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites & Axon Moderate	Neurolucida	400	16790597	10.1152/jn.00355.2006	http://neuromorpho.org/api/morphometry/id/6757
dentate_gyrus	DG_rat_sample	6758	No48-APV	Bausch	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	not reported	Day	11.0	11.0	Not reported	D-2-amino-5-phosphonovaleric acid (D-APV)	culture	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites & Axon Moderate	Neurolucida	400	16790597	10.1152/jn.00355.2006	http://neuromorpho.org/api/morphometry/id/6758
dentate_gyrus	DG_rat_sample	6759	No50-Veh	Bausch	rat	Sprague-Dawley	hippocampus;dentate gyrus	granule;principal cell	not reported	Day	11.0	11.0	Not reported	Control	culture	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites & Axon Moderate	Neurolucida	400	16790597	10.1152/jn.00355.2006	http://neuromorpho.org/api/morphometry/id/6759
