canonical_gene	gene	human_symbol	mouse_symbol	db_class_key	branch_meta_strict_full_matrix_cerebellar	branch_meta_strict_full_matrix_dentate	branch_meta_strict_selected_cerebellar	branch_meta_strict_selected_dentate	branch_meta_support_full_matrix_cerebellar	branch_meta_support_full_matrix_dentate	branch_meta_support_selected_cerebellar	branch_meta_support_selected_dentate	dataset_sign_p_adj_bh_full_matrix_cerebellar	dataset_sign_p_adj_bh_full_matrix_dentate	dataset_sign_p_adj_bh_selected_cerebellar	dataset_sign_p_adj_bh_selected_dentate	dataset_sign_p_greater_full_matrix_cerebellar	dataset_sign_p_greater_full_matrix_dentate	dataset_sign_p_greater_selected_cerebellar	dataset_sign_p_greater_selected_dentate	median_dataset_candidate_detection_full_matrix_cerebellar	median_dataset_candidate_detection_full_matrix_dentate	median_dataset_candidate_detection_selected_cerebellar	median_dataset_candidate_detection_selected_dentate	median_dataset_delta_full_matrix_cerebellar	median_dataset_delta_full_matrix_dentate	median_dataset_delta_selected_cerebellar	median_dataset_delta_selected_dentate	min_dataset_delta_full_matrix_cerebellar	min_dataset_delta_full_matrix_dentate	min_dataset_delta_selected_cerebellar	min_dataset_delta_selected_dentate	n_datasets_full_matrix_cerebellar	n_datasets_full_matrix_dentate	n_datasets_selected_cerebellar	n_datasets_selected_dentate	n_units_full_matrix_cerebellar	n_units_full_matrix_dentate	n_units_selected_cerebellar	n_units_selected_dentate	positive_dataset_fraction_full_matrix_cerebellar	positive_dataset_fraction_full_matrix_dentate	positive_dataset_fraction_selected_cerebellar	positive_dataset_fraction_selected_dentate	n_supported_screen_branches	n_strict_screen_branches	n_available_screen_branches	sum_positive_median_dataset_delta	minimum_available_candidate_detection	shared_meta_support_selected	shared_meta_support_full_matrix	shared_meta_strict_selected	shared_meta_strict_full_matrix	shared_meta_support_both_screens	shared_meta_strict_both_screens	ortholog_meta_tier	ortholog_meta_priority_score	selected_is_original_candidate_gene	selected_mechanism_class	selected_manuscript_use	selected_mechanism_priority_score	genome_is_original_candidate_gene	genome_mechanism_class	genome_manuscript_use	genome_mechanism_priority_score	consensus_tier	combined_priority_score	consensus_candidate_dataset_robust_all_available	consensus_candidate_n_robust_screen_branches	mgi_one_to_one_human_mouse	same_canonical_symbol_x	strict_same_symbol_one_to_one	human_entrez_id	mouse_entrez_id	human_hgnc_id	mouse_mgi_id	same_canonical_symbol_y	ortholog_symbol_class
TOMM22	TOMM22	TOMM22	Tomm22	51617096	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4768193424832429	0.5400486503535075			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4768193424832429	False	True	False	False	False	False	supported_shared_full_matrix_only	5.4768193424832425					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0274755218737173	shared_positive_both_screens	1.0274755218737173			True	True	True	56993	223696	HGNC:18002	MGI:2450248	True	same_symbol
NDUFA6	NDUFA6	NDUFA6	Ndufa6	51629613	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4765799553143952	0.8163568679006274			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4765799553143952	False	True	False	False	False	False	supported_shared_full_matrix_only	5.476579955314395					False	metabolic_or_housekeeping_support	supporting_context_not_core_executor	0.5245551153803873	shared_positive_both_screens	0.5245551153803873			True	True	True	4700	67130	HGNC:7690	MGI:1914380	True	same_symbol
MTCH1	MTCH1	MTCH1	Mtch1	51634215	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4762607724225981	0.673061442589277			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4762607724225981	False	True	False	False	False	False	supported_shared_full_matrix_only	5.476260772422598					False	unclassified_shared_neuronal_or_context	exploratory_context	1.1345938648024754	shared_positive_both_screens	1.1345938648024754			True	True	True	23787	56462	HGNC:17586	MGI:1929261	True	same_symbol
BRD8	BRD8	BRD8	Brd8	51616551	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.5138756088691777	0.4746164423216095			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4746164423216095	False	True	False	False	False	False	supported_shared_full_matrix_only	5.47461644232161					False	unclassified_shared_neuronal_or_context	exploratory_context	1.061617376898721	shared_positive_both_screens	1.061617376898721			True	True	True	10902	78656	HGNC:19874	MGI:1925906	True	same_symbol
RPS27L	RPS27L	RPS27L	Rps27l	51624134	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4723906798595595	0.47480013489715944			0.5	0.5			0.5	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4723906798595595	False	True	False	False	False	False	supported_shared_full_matrix_only	5.47239067985956					False	metabolic_or_housekeeping_support	supporting_context_not_core_executor	0.5488973314666381	shared_positive_both_screens	0.5488973314666381			True	True	True	51065	67941	HGNC:18476	MGI:1915191	True	same_symbol
TMED9	TMED9	TMED9	Tmed9	51623684	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4658081324662696	0.5575202683813252			0.5	0.5			0.5	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4658081324662696	False	True	False	False	False	False	supported_shared_full_matrix_only	5.46580813246627					False	unclassified_shared_neuronal_or_context	exploratory_context	1.058604932180646	shared_positive_both_screens	1.058604932180646			True	True	True	54732	67511	HGNC:24878	MGI:1914761	True	same_symbol
POLR2G	POLR2G	POLR2G	Polr2g	51623870	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4654085541015001	0.6116939103906567			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4654085541015001	False	True	False	False	False	False	supported_shared_full_matrix_only	5.4654085541015					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0099537479515723	shared_positive_both_screens	1.0099537479515723			True	True	True	5436	67710	HGNC:9194	MGI:1914960	True	same_symbol
PTOV1	PTOV1	PTOV1	Ptov1	51629633	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.5354691988509416	0.46053495605590045			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.46053495605590045	False	True	False	False	False	False	supported_shared_full_matrix_only	5.4605349560559					False	unclassified_shared_neuronal_or_context	exploratory_context	1.064996734732108	shared_positive_both_screens	1.064996734732108			True	True	True	53635	84113	HGNC:9632	MGI:1933946	True	same_symbol
CUEDC2	CUEDC2	CUEDC2	Cuedc2	51627977	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4575087775295244	0.530731143222515			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4575087775295244	False	True	False	False	False	False	supported_shared_full_matrix_only	5.457508777529524					False	unclassified_shared_neuronal_or_context	exploratory_context	1.040685753322239	shared_positive_both_screens	1.040685753322239			True	True	True	79004	67116	HGNC:28352	MGI:1914366	True	same_symbol
SF1	SF1	SF1	Sf1	51627723	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.5237791254388765	0.4515967856101928			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4515967856101928	False	True	False	False	False	False	supported_shared_full_matrix_only	5.451596785610192					False	unclassified_shared_neuronal_or_context	exploratory_context	1.1029828416286165	shared_positive_both_screens	1.1029828416286165			True	True	True	7536	22668	HGNC:12950	MGI:1095403	True	same_symbol
HNRNPAB	HNRNPAB	HNRNPAB	Hnrnpab	51620447	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4490903287583785	0.5051536683014506			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4490903287583785	False	True	False	False	False	False	supported_shared_full_matrix_only	5.449090328758379					False	rna_processing_neuronal_state	supporting_context_not_core_executor	1.0318594041991866	shared_positive_both_screens	1.0318594041991866			True	True	True	3182	15384	HGNC:5034	MGI:1330294	True	same_symbol
TRMT112	TRMT112	TRMT112	Trmt112	51628512	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.568185445260134	0.4486884878174738			0.5	0.5			2.7755575615628914e-17	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4486884878174738	False	True	False	False	False	False	supported_shared_full_matrix_only	5.448688487817474					False	unclassified_shared_neuronal_or_context	exploratory_context	0.8746719341424294	shared_positive_both_screens	0.8746719341424294			True	True	True	51504	67674	HGNC:26940	MGI:1914924	True	same_symbol
BRD3	BRD3	BRD3	Brd3	51619186	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4900255346313437	0.4457398231808025			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4457398231808025	False	True	False	False	False	False	supported_shared_full_matrix_only	5.445739823180802					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0415767877829547	shared_positive_both_screens	1.0415767877829547			True	True	True	8019	67382	HGNC:1104	MGI:1914632	True	same_symbol
PSMC5	PSMC5	PSMC5	Psmc5	51627408	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4455394190871369	0.6430479799031241			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4455394190871369	False	True	False	False	False	False	supported_shared_full_matrix_only	5.445539419087137					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0318464358169968	shared_positive_both_screens	1.0318464358169968			True	True	True	5705	19184	HGNC:9552	MGI:105047	True	same_symbol
CWC15	CWC15	CWC15	Cwc15	51628041	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4520826683689754	0.43975551796047696			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.43975551796047696	False	True	False	False	False	False	supported_shared_full_matrix_only	5.439755517960477					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0478403212451208	shared_positive_both_screens	1.0478403212451208			True	True	True	51503	66070	HGNC:26939	MGI:1913320	True	same_symbol
EIF3L	EIF3L	EIF3L	Eif3l	51627644	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.7738227660363367	0.43787733688637215			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.43787733688637215	False	True	False	False	False	False	supported_shared_full_matrix_only	5.437877336886372					False	metabolic_or_housekeeping_support	supporting_context_not_core_executor	0.5688740484819184	shared_positive_both_screens	0.5688740484819184			True	True	True	51386	223691	HGNC:18138	MGI:2386251	True	same_symbol
CDK4	CDK4	CDK4	Cdk4	51628987	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4372007660389403	0.4924324436857226			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4372007660389403	False	True	False	False	False	False	supported_shared_full_matrix_only	5.4372007660389405					False	unclassified_shared_neuronal_or_context	exploratory_context	1.018314770523867	shared_positive_both_screens	1.018314770523867			True	True	True	1019	12567	HGNC:1773	MGI:88357	True	same_symbol
POLR1D	POLR1D	POLR1D	Polr1d	51622747	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4973667411426747	0.4355553343676273			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4355553343676273	False	True	False	False	False	False	supported_shared_full_matrix_only	5.435555334367628					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0864936559249394	shared_positive_both_screens	1.0864936559249394			True	True	True	51082	20018	HGNC:20422	MGI:108403	True	same_symbol
TCEAL8	TCEAL8	TCEAL8	Tceal8	51635749	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4345675071816151	0.4914574398689817			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4345675071816151	False	True	False	False	False	False	supported_shared_full_matrix_only	5.434567507181615					False	unclassified_shared_neuronal_or_context	exploratory_context	1.053912776368827	shared_positive_both_screens	1.053912776368827			True	True	True	90843	66684	HGNC:28683	MGI:1913934	True	same_symbol
ZFAND6	ZFAND6	ZFAND6	Zfand6	51616379	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4330513884455793	0.5760504889609879			0.5	0.5			0.5	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4330513884455793	False	True	False	False	False	False	supported_shared_full_matrix_only	5.4330513884455796					False	unclassified_shared_neuronal_or_context	exploratory_context	1.1162898881695444	shared_positive_both_screens	1.1162898881695444			True	True	True	54469	65098	HGNC:30164	MGI:1929510	True	same_symbol
NDUFA2	NDUFA2	NDUFA2	Ndufa2	51628614	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4329316948611554	0.8459135856544928			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4329316948611554	False	True	False	False	False	False	supported_shared_full_matrix_only	5.432931694861155					False	metabolic_or_housekeeping_support	supporting_context_not_core_executor	0.5337854630812906	shared_positive_both_screens	0.5337854630812906			True	True	True	4695	17991	HGNC:7685	MGI:1343103	True	same_symbol
CCND2	CCND2	CCND2	Ccnd2	51617526	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4261889562719438	0.5371299496190198			0.5	0.5			0.5	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4261889562719438	False	True	False	False	False	False	supported_shared_full_matrix_only	5.426188956271944					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0	shared_positive_both_screens	1.0			True	True	True	894	12444	HGNC:1583	MGI:88314	True	same_symbol
PSMD8	PSMD8	PSMD8	Psmd8	51619225	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.5988669007341206	0.42122415978038924			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.42122415978038924	False	True	False	False	False	False	supported_shared_full_matrix_only	5.421224159780389					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0631756283758391	shared_positive_both_screens	1.0631756283758391			True	True	True	5714	57296	HGNC:9566	MGI:1888669	True	same_symbol
SARNP	SARNP	SARNP	Sarnp	51627495	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4206410671446925	0.568353233696611			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4206410671446925	False	True	False	False	False	False	supported_shared_full_matrix_only	5.420641067144692					False	unclassified_shared_neuronal_or_context	exploratory_context	1.00567121435934	shared_positive_both_screens	1.00567121435934			True	True	True	84324	66118	HGNC:24432	MGI:1913368	True	same_symbol
CCNL1	CCNL1	CCNL1	Ccnl1	51617528	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.41888802629080024	0.453362895726638			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.41888802629080024	False	True	False	False	False	False	supported_shared_full_matrix_only	5.418888026290801					False	unclassified_shared_neuronal_or_context	exploratory_context	1.091906291890921	shared_positive_both_screens	1.091906291890921			True	True	True	57018	56706	HGNC:20569	MGI:1922664	True	same_symbol
NUDC	NUDC	NUDC	Nudc	51629508	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4932173635493138	0.41640677943747717			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.41640677943747717	False	True	False	False	False	False	supported_shared_full_matrix_only	5.4164067794374775					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0759379582482849	shared_positive_both_screens	1.0759379582482849			True	True	True	10726	18221	HGNC:8045	MGI:106014	True	same_symbol
TSG101	TSG101	TSG101	Tsg101	51627110	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4158953080114906	0.42156944386615036			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4158953080114906	False	True	False	False	False	False	supported_shared_full_matrix_only	5.415895308011491					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0917689538659634	shared_positive_both_screens	1.0917689538659634			True	True	True	7251	22088	HGNC:15971	MGI:106581	True	same_symbol
SSRP1	SSRP1	SSRP1	Ssrp1	51622393	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4156160229811682	0.4947571858822223			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4156160229811682	False	True	False	False	False	False	supported_shared_full_matrix_only	5.415616022981168					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0531009534864293	shared_positive_both_screens	1.0531009534864293			True	True	True	6749	20833	HGNC:11327	MGI:107912	True	same_symbol
NDUFB3	NDUFB3	NDUFB3	Ndufb3	51626568	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4144190871369295	0.6794631580408321			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4144190871369295	False	True	False	False	False	False	supported_shared_full_matrix_only	5.414419087136929					False	metabolic_or_housekeeping_support	supporting_context_not_core_executor	0.5272868331501275	shared_positive_both_screens	0.5272868331501275			True	True	True	4709	66495	HGNC:7698	MGI:1913745	True	same_symbol
RPL34	RPL34	RPL34	Rpl34	51629564	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.9962496010213852	0.412845960301929			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.412845960301929	False	True	False	False	False	False	supported_shared_full_matrix_only	5.412845960301929					False	metabolic_or_housekeeping_support	supporting_context_not_core_executor	0.555149720020989	shared_positive_both_screens	0.555149720020989			True	True	True	6164	68436	HGNC:10340	MGI:1915686	True	same_symbol
PPP1CA	PPP1CA	PPP1CA	Ppp1ca	51619518	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.411905521864028	0.5930213903495363			0.5	0.5			0.5	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.411905521864028	False	True	False	False	False	False	supported_shared_full_matrix_only	5.411905521864028					False	unclassified_shared_neuronal_or_context	exploratory_context	1.050039100282101	shared_positive_both_screens	1.050039100282101			True	True	True	5499	19045	HGNC:9281	MGI:103016	True	same_symbol
IMMP1L	IMMP1L	IMMP1L	Immp1l	51633265	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.7208431216827502	0.41133015585196797			0.5	0.5			0.5	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.41133015585196797	False	True	False	False	False	False	supported_shared_full_matrix_only	5.411330155851968					False	unclassified_shared_neuronal_or_context	exploratory_context	1.074314105677783	shared_positive_both_screens	1.074314105677783			True	True	True	196294	66541	HGNC:26317	MGI:1913791	True	same_symbol
GHITM	GHITM	GHITM	Ghitm	51627203	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4103096074050431	0.6881549180441632			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4103096074050431	False	True	False	False	False	False	supported_shared_full_matrix_only	5.410309607405043					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0848311469370655	shared_positive_both_screens	1.0848311469370655			True	True	True	27069	66092	HGNC:17281	MGI:1913342	True	same_symbol
PDCD6	PDCD6	PDCD6	Pdcd6	51629693	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4082349186083626	0.4586889841917531			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4082349186083626	False	True	False	False	False	False	supported_shared_full_matrix_only	5.408234918608363					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0	shared_positive_both_screens	1.0			True	True	True	10016	18570	HGNC:8765	MGI:109283	True	same_symbol
PDCD5	PDCD5	PDCD5	Pdcd5	51629542	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4071576763485477	0.5651604696094484			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4071576763485477	False	True	False	False	False	False	supported_shared_full_matrix_only	5.407157676348548					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0399942943693306	shared_positive_both_screens	1.0399942943693306			True	True	True	9141	56330	HGNC:8764	MGI:1913538	True	same_symbol
EIF4H	EIF4H	EIF4H	Eif4h	51627341	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4067586977338014	0.5316559594879884			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4067586977338014	False	True	False	False	False	False	supported_shared_full_matrix_only	5.406758697733801					False	metabolic_or_housekeeping_support	supporting_context_not_core_executor	0.5931539587829073	shared_positive_both_screens	0.5931539587829073			True	True	True	7458	22384	HGNC:12741	MGI:1341822	True	same_symbol
SMC1A	SMC1A	SMC1A	Smc1a	51622718	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.5239888997946118	0.40645093653899916			0.5	0.5			0.5	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.40645093653899916	False	True	False	False	False	False	supported_shared_full_matrix_only	5.406450936538999					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0391713277177452	shared_positive_both_screens	1.0391713277177452			True	True	True	8243	24061	HGNC:11111	MGI:1344345	True	same_symbol
IMPDH2	IMPDH2	IMPDH2	Impdh2	51617233	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4772183210979892	0.4059472007242324			0.5	0.5			0.5	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4059472007242324	False	True	False	False	False	False	supported_shared_full_matrix_only	5.405947200724232					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0121902467358703	shared_positive_both_screens	1.0121902467358703			True	True	True	3615	23918	HGNC:6053	MGI:109367	True	same_symbol
DHX36	DHX36	DHX36	Dhx36	51625760	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4260293648260453	0.4053326810176125			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4053326810176125	False	True	False	False	False	False	supported_shared_full_matrix_only	5.4053326810176126					False	unclassified_shared_neuronal_or_context	exploratory_context	1.1109505966359166	shared_positive_both_screens	1.1109505966359166			True	True	True	170506	72162	HGNC:14410	MGI:1919412	True	same_symbol
SNRPF	SNRPF	SNRPF	Snrpf	51626804	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.6717203957867858	0.4032503771894752			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.4032503771894752	False	True	False	False	False	False	supported_shared_full_matrix_only	5.403250377189475					False	unclassified_shared_neuronal_or_context	exploratory_context	1.05400570166641	shared_positive_both_screens	1.05400570166641			True	True	True	6636	69878	HGNC:11162	MGI:1917128	True	same_symbol
CBX1	CBX1	CBX1	Cbx1	51617443	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.677345994254708	0.40254702511534457			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.40254702511534457	False	True	False	False	False	False	supported_shared_full_matrix_only	5.402547025115345					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0662685309780235	shared_positive_both_screens	1.0662685309780235			True	True	True	10951	12412	HGNC:1551	MGI:105369	True	same_symbol
HNRNPL	HNRNPL	HNRNPL	Hnrnpl	51619664	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.40049629777960677	0.847463453466493			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.40049629777960677	False	True	False	False	False	False	supported_shared_full_matrix_only	5.400496297779607					False	rna_processing_neuronal_state	supporting_context_not_core_executor	1.0995336521774917	shared_positive_both_screens	1.0995336521774917			True	True	True	3191	15388	HGNC:5045	MGI:104816	True	same_symbol
APEX1	APEX1	APEX1	Apex1	51621703	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.7341206511330992	0.39995905275651505			0.5	0.5			0.5	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.39995905275651505	False	True	False	False	False	False	supported_shared_full_matrix_only	5.399959052756515					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0396313190576514	shared_positive_both_screens	1.0396313190576514			True	True	True	328	11792	HGNC:587	MGI:88042	True	same_symbol
HTATSF1	HTATSF1	HTATSF1	Htatsf1	51629799	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.3977417810405362	0.40499884030894456			0.5	0.5			0.5	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.3977417810405362	False	True	False	False	False	False	supported_shared_full_matrix_only	5.397741781040536					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0482800260856109	shared_positive_both_screens	1.0482800260856109			True	True	True	27336	72459	HGNC:5276	MGI:1919709	True	same_symbol
CNPY2	CNPY2	CNPY2	Cnpy2	51627059	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.4477338014682413	0.39714132806109237			0.5	0.5			0.5	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.39714132806109237	False	True	False	False	False	False	supported_shared_full_matrix_only	5.3971413280610925					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0000940797180682	shared_positive_both_screens	1.0000940797180682			True	True	True	10330	56530	HGNC:13529	MGI:1928477	True	same_symbol
FAM32A	FAM32A	FAM32A	Fam32a	51619360	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.3965448451962974	0.5756503506518035			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.3965448451962974	False	True	False	False	False	False	supported_shared_full_matrix_only	5.396544845196297					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0433608875544509	shared_positive_both_screens	1.0433608875544509			True	True	True	26017	67922	HGNC:24563	MGI:1915172	True	same_symbol
