donor_id	comparator	feature_type	model_term_supported	target_set	peak_category	n_barcodes_granule	n_barcodes_comparator	mean_feature_score_granule	mean_feature_score_comparator	delta_granule_minus_comparator	mean_detection_granule	mean_detection_comparator	delta_detection_granule_minus_comparator	n_donors	mean_delta_score	median_delta_score	mean_delta_detection	median_delta_detection
H390	purkinje_candidate	Gene Expression	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	gene_expression_or_marker	155	95	1.3608222935656453	1.5384120788406677	-0.17758978527502234	0.4916129032258064	0.4926315789473684	-0.0010186757215620013					
H390	purkinje_candidate	Gene Expression	EpigenomicCompatibility	dentate_fate_wnt_prox1	gene_expression_or_marker	155	1300	1.1408894242133754	0.9840999855666716	0.1567894386467038	0.4838709677419355	0.4584615384615385	0.025409429280397022					
H390	purkinje_candidate	Gene Expression	EpigenomicCompatibility	dentate_fate_wnt_prox1	gene_expression_or_marker	155	95	1.1408894242133754	1.2246027709885552	-0.08371334677517983	0.4838709677419355	0.5157894736842106	-0.03191850594227508					
H390	purkinje_candidate	Gene Expression	EpigenomicCompatibility	downstream_neurite_morphology	gene_expression_or_marker	155	1300	1.5491637020607407	1.653906480369386	-0.1047427783086452	0.5732009925558312	0.59	-0.016799007444168734					
H390	purkinje_candidate	Gene Expression	EpigenomicCompatibility	downstream_neurite_morphology	gene_expression_or_marker	155	95	1.5491637020607407	1.8733556825635564	-0.3241919805028157	0.5732009925558312	0.6348178137651821	-0.06161682120935086					
H390	purkinje_candidate	Gene Expression	EpigenomicCompatibility	downstream_neurite_synapse_construction	gene_expression_or_marker	155	1300	1.558355044530789	1.66060310040782	-0.10224805587703112	0.546236559139785	0.5593040293040293	-0.013067470164244366					
H390	purkinje_candidate	Gene Expression	EpigenomicCompatibility	downstream_neurite_synapse_construction	gene_expression_or_marker	155	95	1.558355044530789	1.8669095246902483	-0.3085544801594593	0.546236559139785	0.5974937343358396	-0.05125717519605466					
H390	purkinje_candidate	Gene Expression	EpigenomicCompatibility	downstream_synaptic_excitability	gene_expression_or_marker	155	1300	1.573290976044618	1.671485107970276	-0.09819413192565785	0.5024193548387097	0.509423076923077	-0.007003722084367281					
H390	purkinje_candidate	Gene Expression	EpigenomicCompatibility	downstream_synaptic_excitability	gene_expression_or_marker	155	95	1.573290976044618	1.8564345181461226	-0.2831435421015045	0.5024193548387097	0.5368421052631579	-0.0344227504244482					
H390	purkinje_candidate	Gene Expression	EpigenomicCompatibility	medial_pallium_dentate_lineage	gene_expression_or_marker	155	1300	1.1408894242133754	0.9840999855666716	0.1567894386467038	0.4838709677419355	0.4584615384615385	0.025409429280397022					
H390	purkinje_candidate	Gene Expression	EpigenomicCompatibility	medial_pallium_dentate_lineage	gene_expression_or_marker	155	95	1.1408894242133754	1.2246027709885552	-0.08371334677517983	0.4838709677419355	0.5157894736842106	-0.03191850594227508					
H390	purkinje_candidate	Gene Expression	EpigenomicCompatibility	shared_neurogenic_niche_state	gene_expression_or_marker	155	1300	0.17825755259052573	0.39294448845118785	-0.21468693586066212	0.08709677419354839	0.1473076923076923	-0.06021091811414392					
H390	purkinje_candidate	Gene Expression	EpigenomicCompatibility	shared_neurogenic_niche_state	gene_expression_or_marker	155	95	0.17825755259052573	0.20840386643256198	-0.030146313842036254	0.08709677419354839	0.1	-0.012903225806451618					
H390	purkinje_candidate	Gene Expression	EpigenomicCompatibility	shared_postmitotic_granule_maturation	gene_expression_or_marker	155	1300	1.5770358977432537	1.613175765862374	-0.03613986811912029	0.5524926686217009	0.5481818181818182	0.004310850439882663					
H390	purkinje_candidate	Gene Expression	EpigenomicCompatibility	shared_postmitotic_granule_maturation	gene_expression_or_marker	155	95	1.5770358977432537	1.7772985656256517	-0.200262667882398	0.5524926686217009	0.5636363636363636	-0.011143695014662724					
H390	purkinje_candidate	Gene Expression	FatePolarity	anterior_telencephalic_pattern	gene_expression_or_marker	155	1300	0.38588256719422037	0.37530656795880096	0.010575999235419409	0.1400921658986175	0.1271978021978022	0.012894363700815314					
H390	purkinje_candidate	Gene Expression	FatePolarity	anterior_telencephalic_pattern	gene_expression_or_marker	155	95	0.38588256719422037	0.4995738372993203	-0.11369127010509994	0.1400921658986175	0.16466165413533834	-0.024569488236720838					
H390	purkinje_candidate	Gene Expression	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_expression_or_marker	155	1300	0.6969819148506363	0.6024588148903463	0.09452309996029007	0.2987593052109181	0.24781065088757395	0.05094865432334414					
H390	purkinje_candidate	Gene Expression	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_expression_or_marker	155	95	0.6969819148506363	0.8618501728269864	-0.16486825797635007	0.2987593052109181	0.3408906882591093	-0.042131383048191196					
H390	purkinje_candidate	Gene Expression	FatePolarity	deep_neural_progenitor	gene_expression_or_marker	155	1300	0.12878247652131208	0.1181027891229774	0.010679687398334678	0.05707196029776675	0.051952662721893486	0.005119297575873261					
H390	purkinje_candidate	Gene Expression	FatePolarity	deep_neural_progenitor	gene_expression_or_marker	155	95	0.12878247652131208	0.19906121695585183	-0.07027874043453974	0.05707196029776675	0.08502024291497977	-0.02794828261721302					
H390	purkinje_candidate	Gene Expression	FatePolarity	dentate_fate_wnt_prox1	gene_expression_or_marker	155	1300	0.4422280246370449	0.5950084869570376	-0.15278046231999265	0.16925996204933585	0.18742081447963801	-0.01816085243030216					
H390	purkinje_candidate	Gene Expression	FatePolarity	dentate_fate_wnt_prox1	gene_expression_or_marker	155	95	0.4422280246370449	0.6691521491504124	-0.22692412451336752	0.16925996204933585	0.23777089783281735	-0.0685109357834815					
H390	purkinje_candidate	Gene Expression	FatePolarity	hindbrain_rhombic_lip_pattern	gene_expression_or_marker	155	1300	0.41751864145296325	0.38018161319979443	0.037337028253168814	0.17813620071684588	0.15559829059829058	0.0225379101185553					
H390	purkinje_candidate	Gene Expression	FatePolarity	hindbrain_rhombic_lip_pattern	gene_expression_or_marker	155	95	0.41751864145296325	0.5376272773682366	-0.12010863591527332	0.17813620071684588	0.21169590643274852	-0.03355970571590264					
H390	purkinje_candidate	Gene Expression	FatePolarity	medial_pallium_dentate_lineage	gene_expression_or_marker	155	1300	0.4422280246370449	0.5950084869570376	-0.15278046231999265	0.16925996204933585	0.18742081447963801	-0.01816085243030216					
H390	purkinje_candidate	Gene Expression	FatePolarity	medial_pallium_dentate_lineage	gene_expression_or_marker	155	95	0.4422280246370449	0.6691521491504124	-0.22692412451336752	0.16925996204933585	0.23777089783281735	-0.0685109357834815					
H390	purkinje_candidate	Gene Expression	FatePolarity	shared_neurogenic_niche_state	gene_expression_or_marker	155	1300	0.12101929612714794	0.1535800109314405	-0.032560714804292554	0.052258064516129035	0.06607692307692307	-0.01381885856079404					
H390	purkinje_candidate	Gene Expression	FatePolarity	shared_neurogenic_niche_state	gene_expression_or_marker	155	95	0.12101929612714794	0.2991629985056284	-0.17814370237848043	0.052258064516129035	0.12631578947368421	-0.07405772495755518					
H390	purkinje_candidate	Gene Expression	FatePolarity	shared_postmitotic_granule_maturation	gene_expression_or_marker	155	1300	1.1408894242133754	0.9840999855666716	0.1567894386467038	0.4838709677419355	0.4584615384615385	0.025409429280397022					
H390	purkinje_candidate	Gene Expression	FatePolarity	shared_postmitotic_granule_maturation	gene_expression_or_marker	155	95	1.1408894242133754	1.2246027709885552	-0.08371334677517983	0.4838709677419355	0.5157894736842106	-0.03191850594227508					
H390	purkinje_candidate	Gene Expression	NicheSignal	anterior_telencephalic_pattern	gene_expression_or_marker	155	1300	0.0	0.01611824800637943	-0.01611824800637943	0.0	0.007692307692307693	-0.007692307692307693					
H390	purkinje_candidate	Gene Expression	NicheSignal	anterior_telencephalic_pattern	gene_expression_or_marker	155	95	0.0	0.0	0.0	0.0	0.0	0.0					
H390	purkinje_candidate	Gene Expression	NicheSignal	cerebellar_fate_rhombic_lip_shh	gene_expression_or_marker	155	1300	0.5664695170509508	0.6064210693581027	-0.03995155230715186	0.24193548387096775	0.2553846153846154	-0.013449131513647627					
H390	purkinje_candidate	Gene Expression	NicheSignal	cerebellar_fate_rhombic_lip_shh	gene_expression_or_marker	155	95	0.5664695170509508	1.0434391552183897	-0.47696963816743887	0.24193548387096775	0.4263157894736842	-0.18438030560271645					
H390	purkinje_candidate	Gene Expression	NicheSignal	deep_neural_progenitor	gene_expression_or_marker	155	1300	0.011036275309939711	0.04383424608454573	-0.03279797077460602	0.005529953917050691	0.02032967032967033	-0.014799716412619639					
H390	purkinje_candidate	Gene Expression	NicheSignal	deep_neural_progenitor	gene_expression_or_marker	155	95	0.011036275309939711	0.12925023923135776	-0.11821396392141804	0.005529953917050691	0.058646616541353384	-0.053116662624302695					
H390	purkinje_candidate	Gene Expression	NicheSignal	dentate_fate_wnt_prox1	gene_expression_or_marker	155	1300	0.0	0.01611824800637943	-0.01611824800637943	0.0	0.007692307692307693	-0.007692307692307693					
H390	purkinje_candidate	Gene Expression	NicheSignal	dentate_fate_wnt_prox1	gene_expression_or_marker	155	95	0.0	0.0	0.0	0.0	0.0	0.0					
H390	purkinje_candidate	Gene Expression	NicheSignal	hindbrain_rhombic_lip_pattern	gene_expression_or_marker	155	1300	0.5664695170509508	0.6064210693581027	-0.03995155230715186	0.24193548387096775	0.2553846153846154	-0.013449131513647627					
H390	purkinje_candidate	Gene Expression	NicheSignal	hindbrain_rhombic_lip_pattern	gene_expression_or_marker	155	95	0.5664695170509508	1.0434391552183897	-0.47696963816743887	0.24193548387096775	0.4263157894736842	-0.18438030560271645					
H390	purkinje_candidate	Gene Expression	NicheSignal	medial_pallium_dentate_lineage	gene_expression_or_marker	155	1300	0.0	0.01611824800637943	-0.01611824800637943	0.0	0.007692307692307693	-0.007692307692307693					
H390	purkinje_candidate	Gene Expression	NicheSignal	medial_pallium_dentate_lineage	gene_expression_or_marker	155	95	0.0	0.0	0.0	0.0	0.0	0.0					
H390	purkinje_candidate	Gene Expression	NicheSignal	shared_neurogenic_niche_state	gene_expression_or_marker	155	1300	0.13129362016846885	0.20844709952645116	-0.07715347935798231	0.05775729646697388	0.08256410256410256	-0.024806806097128674					
H390	purkinje_candidate	Gene Expression	NicheSignal	shared_neurogenic_niche_state	gene_expression_or_marker	155	95	0.13129362016846885	0.3027181523479042	-0.17142453217943537	0.05775729646697388	0.1318295739348371	-0.07407227746786321					
H390	purkinje_candidate	Gene Expression	NicheSignal	shared_postmitotic_granule_maturation	gene_expression_or_marker	155	1300	0.17825755259052573	0.39294448845118785	-0.21468693586066212	0.08709677419354839	0.1473076923076923	-0.06021091811414392					
H390	purkinje_candidate	Gene Expression	NicheSignal	shared_postmitotic_granule_maturation	gene_expression_or_marker	155	95	0.17825755259052573	0.20840386643256198	-0.030146313842036254	0.08709677419354839	0.1	-0.012903225806451618					
H390	purkinje_candidate	Gene Expression	marker_or_unassigned	marker_or_unassigned	gene_expression_or_marker	155	1300	0.45686109927723145	0.6849509107997812	-0.22808981152254976	0.1735483870967742	0.1905846153846154	-0.01703622828784121					
H390	purkinje_candidate	Gene Expression	marker_or_unassigned	marker_or_unassigned	gene_expression_or_marker	155	95	0.45686109927723145	0.6688439356571335	-0.21198283637990206	0.1735483870967742	0.22294736842105262	-0.04939898132427842					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 1 core convergent program	distal_100kb	155	1300	0.20350989364866282	0.17967669469523034	0.023833198953432472	0.06884442629644753	0.060447906523855885	0.008396519772591649					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 1 core convergent program	distal_100kb	155	95	0.20350989364866282	0.2369664768729947	-0.0334565832243319	0.06884442629644753	0.07901399067288475	-0.01016956437643722					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 1 core convergent program	gene_body_overlap	155	1300	0.25429189324131435	0.2489137225304072	0.005378170710907154	0.08549581839904422	0.0841994301994302	0.0012963881996140153					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 1 core convergent program	gene_body_overlap	155	95	0.25429189324131435	0.3175647585664166	-0.06327286532510223	0.08549581839904422	0.10596491228070176	-0.020469093881657546					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 1 core convergent program	gene_edge_2kb	155	1300	0.2793498484603973	0.26488796304573836	0.014461885414658926	0.0989247311827957	0.09230769230769231	0.006617038875103384					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 1 core convergent program	gene_edge_2kb	155	95	0.2793498484603973	0.40964835596785276	-0.13029850750745547	0.0989247311827957	0.14385964912280702	-0.044934917940011324					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 1 core convergent program	proximal_10kb	155	1300	0.25997703318761073	0.24672495146036333	0.0132520817272474	0.0924731182795699	0.08397435897435897	0.008498759305210934					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 1 core convergent program	proximal_10kb	155	95	0.25997703318761073	0.3959995975508988	-0.13602256436328808	0.0924731182795699	0.13859649122807016	-0.04612337294850026					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	distal_100kb	155	1300	0.17230190634321046	0.1427796420110201	0.02952226433219035	0.05671047391477499	0.04793922127255461	0.008771252642220381					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	distal_100kb	155	95	0.17230190634321046	0.20393386645816142	-0.03163196011495095	0.05671047391477499	0.0691358024691358	-0.012425328554360807					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_body_overlap	155	1300	0.2612222622820026	0.23586832960721582	0.025353932674786805	0.08619777895293496	0.07749054224464061	0.008707236708294347					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_body_overlap	155	95	0.2612222622820026	0.3175959209498281	-0.056373658667825455	0.08619777895293496	0.10025884383088869	-0.014061064877953736					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_edge_2kb	155	1300	0.4256071572875009	0.3541985749938337	0.0714085822936672	0.1435483870967742	0.11846153846153847	0.025086848635235734					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_edge_2kb	155	95	0.4256071572875009	0.3724644788431465	0.05314267844435444	0.1435483870967742	0.12894736842105264	0.014601018675721555					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	proximal_10kb	155	1300	0.13404905450330576	0.10415240264839816	0.0298966518549076	0.04926686217008798	0.037902097902097906	0.011364764267990074					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	proximal_10kb	155	95	0.13404905450330576	0.10613119242096407	0.02791786208234169	0.04926686217008798	0.04019138755980861	0.009075474610279369					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	distal_100kb	155	1300	0.2779009536781857	0.2658834670152471	0.012017486662938559	0.09152073732718893	0.0877142857142857	0.0038064516129032305					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	distal_100kb	155	95	0.2779009536781857	0.3314537335756478	-0.0535527798974621	0.09152073732718893	0.10406015037593984	-0.012539413048750905					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_body_overlap	155	1300	0.7826340496105235	0.7498420076333228	0.03279204197720076	0.23709677419354838	0.23836538461538462	-0.001268610421836236					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_body_overlap	155	95	0.7826340496105235	0.9121412789606029	-0.1295072293500794	0.23709677419354838	0.2855263157894737	-0.0484295415959253					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_edge_2kb	155	1300	0.5801348656798985	0.5604420632480589	0.019692802431839573	0.1967741935483871	0.19076923076923077	0.006004962779156325					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_edge_2kb	155	95	0.5801348656798985	0.621643819255933	-0.04150895357603457	0.1967741935483871	0.22105263157894736	-0.024278438030560262					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	proximal_10kb	155	1300	0.1103197548190952	0.10558903533360953	0.004730719485485674	0.041474654377880185	0.036483516483516484	0.004991137894363701					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	proximal_10kb	155	95	0.1103197548190952	0.09664899568958196	0.013670759129513238	0.041474654377880185	0.03308270676691729	0.008391947610962895					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	distal_100kb	155	1300	0.25956387867597586	0.24591661564609874	0.013647263029877121	0.08536774193548388	0.08120615384615384	0.004161588089330037					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	distal_100kb	155	95	0.25956387867597586	0.3159842999016951	-0.05642042122571922	0.08536774193548388	0.10265263157894737	-0.01728488964346349					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_body_overlap	155	1300	0.3620469822992098	0.3536901140780241	0.008356868221185698	0.11841831425598334	0.1173697270471464	0.0010485872088369375					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_body_overlap	155	95	0.3620469822992098	0.4466750832465326	-0.08462810094732282	0.11841831425598334	0.14442558007923031	-0.026007265823246972					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_edge_2kb	155	1300	0.5716631673416905	0.5294258401626517	0.04223732717903883	0.1913978494623656	0.17506410256410257	0.01633374689826303					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_edge_2kb	155	95	0.5716631673416905	0.6501532154621331	-0.07849004812044258	0.1913978494623656	0.21052631578947367	-0.019128466327108073					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	proximal_10kb	155	1300	0.25706059071096266	0.21621971162127535	0.04084087908968731	0.08752688172043012	0.07251282051282051	0.015014061207609605					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	proximal_10kb	155	95	0.25706059071096266	0.2907061542121137	-0.033645563501151055	0.08752688172043012	0.09473684210526316	-0.007209960384833042					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	distal_100kb	155	1300	0.25228280193471697	0.2441414660149368	0.008141335919780168	0.08269460527525044	0.080609248301556	0.002085356973694441					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	distal_100kb	155	95	0.25228280193471697	0.3115728594225715	-0.05929005748785454	0.08269460527525044	0.10112460638776428	-0.018430001112513847					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_body_overlap	155	1300	0.7752671629321568	0.7340061527063612	0.04126101022579565	0.2411290322580645	0.23157692307692307	0.009552109181141438					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_body_overlap	155	95	0.7752671629321568	0.9376395239775119	-0.16237236104535513	0.2411290322580645	0.27868421052631576	-0.03755517826825125					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_edge_2kb	155	1300	0.4228900755746648	0.40794109677096024	0.014948978803704549	0.14516129032258066	0.1393076923076923	0.005853598014888356					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_edge_2kb	155	95	0.4228900755746648	0.5033088498650257	-0.08041877429036087	0.14516129032258066	0.16842105263157894	-0.02325976230899829					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	proximal_10kb	155	1300	0.2881208247303774	0.28462633879943017	0.0034944859309472553	0.0967741935483871	0.0934008097165992	0.003373383831787896					
H390	purkinje_candidate	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	proximal_10kb	155	95	0.2881208247303774	0.34476394105228764	-0.056643116321910214	0.0967741935483871	0.10969529085872576	-0.012921097310338664					
H390	purkinje_candidate	Peaks	ConstructionBalance	deep_neural_progenitor	distal_100kb	155	1300	0.2776102287792237	0.2615331150694654	0.016077113709758284	0.0903225806451613	0.08375	0.006572580645161294					
H390	purkinje_candidate	Peaks	ConstructionBalance	deep_neural_progenitor	distal_100kb	155	95	0.2776102287792237	0.3159038388103137	-0.03829361003109	0.0903225806451613	0.09342105263157895	-0.0030984719864176474					
H390	purkinje_candidate	Peaks	ConstructionBalance	deep_neural_progenitor	proximal_10kb	155	1300	0.10727234885665145	0.07498037187685623	0.03229197697979522	0.03870967741935484	0.026923076923076925	0.011786600496277916					
H390	purkinje_candidate	Peaks	ConstructionBalance	deep_neural_progenitor	proximal_10kb	155	95	0.10727234885665145	0.09282257260913968	0.014449776247511772	0.03870967741935484	0.031578947368421054	0.007130730050933787					
H390	purkinje_candidate	Peaks	ConstructionBalance	downstream_neurite_morphology	distal_100kb	155	1300	0.25567530643421965	0.23436288220499787	0.021312424229221777	0.08486966942974133	0.0779590378661586	0.0069106315635827364					
H390	purkinje_candidate	Peaks	ConstructionBalance	downstream_neurite_morphology	distal_100kb	155	95	0.25567530643421965	0.30792249621789636	-0.052247189783676706	0.08486966942974133	0.10021182988430831	-0.015342160454566975					
H390	purkinje_candidate	Peaks	ConstructionBalance	downstream_neurite_morphology	gene_body_overlap	155	1300	0.2329808383491782	0.21276631647079003	0.02021452187838818	0.07750937734433608	0.0706726296958855	0.006836747648450575					
H390	purkinje_candidate	Peaks	ConstructionBalance	downstream_neurite_morphology	gene_body_overlap	155	95	0.2329808383491782	0.2776150630691608	-0.044634224719982574	0.07750937734433608	0.09042839657282742	-0.01291901922849134					
H390	purkinje_candidate	Peaks	ConstructionBalance	downstream_neurite_morphology	gene_edge_2kb	155	1300	0.49870157644527063	0.48858046807506356	0.010121108370207077	0.17379032258064517	0.16514423076923077	0.008646091811414403					
H390	purkinje_candidate	Peaks	ConstructionBalance	downstream_neurite_morphology	gene_edge_2kb	155	95	0.49870157644527063	0.6356154864847483	-0.13691391003947767	0.17379032258064517	0.2118421052631579	-0.03805178268251272					
H390	purkinje_candidate	Peaks	ConstructionBalance	downstream_neurite_morphology	proximal_10kb	155	1300	0.24821171638028372	0.23022437832693773	0.017987338053345986	0.0840552995391705	0.07657142857142857	0.007483870967741932					
H390	purkinje_candidate	Peaks	ConstructionBalance	downstream_neurite_morphology	proximal_10kb	155	95	0.24821171638028372	0.29910002790778817	-0.05088831152750445	0.0840552995391705	0.09654135338345864	-0.012486053844288136					
H390	purkinje_candidate	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	distal_100kb	155	1300	0.25327128802787857	0.23263700163853213	0.020634286389346446	0.08418213878228399	0.07732624288894385	0.006855895893340139					
H390	purkinje_candidate	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	distal_100kb	155	95	0.25327128802787857	0.30569269070281374	-0.05242140267493517	0.08418213878228399	0.09927229649686918	-0.01509015771458519					
H390	purkinje_candidate	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	gene_body_overlap	155	1300	0.2476325798760935	0.23137685177714384	0.01625572809894965	0.08138551031200424	0.0766015132408575	0.0047839970711467394					
H390	purkinje_candidate	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	gene_body_overlap	155	95	0.2476325798760935	0.29065183595263744	-0.043019256076543944	0.08138551031200424	0.09361518550474547	-0.012229675192741235					
H390	purkinje_candidate	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	gene_edge_2kb	155	1300	0.5751431386401088	0.5359925616448459	0.03915057699526292	0.19233870967741937	0.1766346153846154	0.015704094292803977					
H390	purkinje_candidate	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	gene_edge_2kb	155	95	0.5751431386401088	0.6847805258897707	-0.10963738724966188	0.19233870967741937	0.22302631578947368	-0.030687606112054316					
H390	purkinje_candidate	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	proximal_10kb	155	1300	0.3287891969030996	0.28766774480407015	0.041121452099029454	0.11062618595825427	0.09581447963800904	0.014811706320245227					
H390	purkinje_candidate	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	proximal_10kb	155	95	0.3287891969030996	0.3737272085449177	-0.0449380116418181	0.11062618595825427	0.12043343653250774	-0.009807250574253468					
H390	purkinje_candidate	Peaks	ConstructionBalance	downstream_synaptic_excitability	distal_100kb	155	1300	0.2561884965832076	0.22629730637984247	0.029891190203365114	0.08476321207961565	0.074506273867976	0.010256938211639657					
H390	purkinje_candidate	Peaks	ConstructionBalance	downstream_synaptic_excitability	distal_100kb	155	95	0.2561884965832076	0.31133816757240806	-0.05514967098920048	0.08476321207961565	0.10126913027248974	-0.016505918192874086					
H390	purkinje_candidate	Peaks	ConstructionBalance	downstream_synaptic_excitability	gene_body_overlap	155	1300	0.3830075936176025	0.3582741988858034	0.024733394731799085	0.12436844150796734	0.11660797034291011	0.007760471165057237					
H390	purkinje_candidate	Peaks	ConstructionBalance	downstream_synaptic_excitability	gene_body_overlap	155	95	0.3830075936176025	0.4541926358321013	-0.07118504221449878	0.12436844150796734	0.14229549778059608	-0.017927056272628736					
H390	purkinje_candidate	Peaks	ConstructionBalance	downstream_synaptic_excitability	gene_edge_2kb	155	1300	0.5149771721112355	0.45668836254164363	0.05828880956959187	0.17071960297766747	0.14994082840236686	0.020778774575300613					
H390	purkinje_candidate	Peaks	ConstructionBalance	downstream_synaptic_excitability	gene_edge_2kb	155	95	0.5149771721112355	0.5769423785079392	-0.061965206396703665	0.17071960297766747	0.18947368421052632	-0.01875408123285885					
H390	purkinje_candidate	Peaks	ConstructionBalance	downstream_synaptic_excitability	proximal_10kb	155	1300	0.29962829889404685	0.25783171530728727	0.041796583586759584	0.10176899063475546	0.08689826302729528	0.01487072760746018					
H390	purkinje_candidate	Peaks	ConstructionBalance	downstream_synaptic_excitability	proximal_10kb	155	95	0.29962829889404685	0.3340904460150573	-0.03446214712101042	0.10176899063475546	0.11069609507640069	-0.008927104441645226					
H390	purkinje_candidate	Peaks	ConstructionBalance	hindbrain_rhombic_lip_pattern	distal_100kb	155	1300	0.4532183988504981	0.4514124272369002	0.0018059716135978565	0.14301075268817207	0.14346153846153845	-0.00045078577336638004					
H390	purkinje_candidate	Peaks	ConstructionBalance	hindbrain_rhombic_lip_pattern	distal_100kb	155	95	0.4532183988504981	0.5280663934907402	-0.07484799464024217	0.14301075268817207	0.15789473684210528	-0.014883984153933216					
H390	purkinje_candidate	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	distal_100kb	155	1300	0.24613869001567043	0.22660678033066922	0.01953190968500121	0.08133640552995391	0.0754945054945055	0.005841900035448419					
H390	purkinje_candidate	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	distal_100kb	155	95	0.24613869001567043	0.28540504653366455	-0.03926635651799412	0.08133640552995391	0.09122807017543859	-0.009891664645484674					
H390	purkinje_candidate	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	gene_body_overlap	155	1300	0.2641102147193157	0.24725839491929258	0.016851819800023093	0.08891129032258065	0.08386217948717949	0.0050491108354011605					
H390	purkinje_candidate	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	gene_body_overlap	155	95	0.2641102147193157	0.32170231276865663	-0.057592098049340956	0.08891129032258065	0.10877192982456141	-0.019860639501980762					
H390	purkinje_candidate	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	gene_edge_2kb	155	1300	0.6581411483993378	0.5966611683688359	0.061479980030501924	0.24193548387096775	0.20423076923076922	0.03770471464019853					
