gene	canonical_gene	candidate_role	dentate_candidate_units	dentate_background_units	dentate_candidate_median_rank	dentate_background_median_rank	dentate_rank_delta_vs_background	dentate_rank_p_greater	cerebellar_candidate_units	cerebellar_background_units	cerebellar_candidate_median_rank	cerebellar_background_median_rank	cerebellar_rank_delta_vs_background	cerebellar_rank_p_greater	dentate_candidate_median_detection	cerebellar_candidate_median_detection	n_dentate_datasets_detected_5pct	n_cerebellar_datasets_detected_5pct	dentate_rank_p_adj_bh	cerebellar_rank_p_adj_bh	shared_positive_rank_delta	shared_strict_bh_0_10	combined_rank_delta	minimum_branch_detection	branch_specificity
ANAPC13	ANAPC13	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.0802147206342165	0.5535179455157903	5	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.0802147206342165	cerebellar_biased
ANAPC16	ANAPC16	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.4108402820884397	0.4113397856826331	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.4108402820884397	cerebellar_biased
ANAPC2	ANAPC2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.05674059918316267	0.22664306013726748	5	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.05674059918316267	cerebellar_biased
ANAPC4	ANAPC4	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.2634316690626541	0.3097652513097182	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.2634316690626541	cerebellar_biased
ANAPC5	ANAPC5	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.4787830735370121	0.6496451045331807	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.4787830735370121	cerebellar_biased
ANAPC7	ANAPC7	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21367653077964044	0.18433373670200404	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.18433373670200404	cerebellar_biased
ANGEL2	ANGEL2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.33082556116145106	0.3338305027580296	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.33082556116145106	cerebellar_biased
ANKHD1	ANKHD1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.0002776915595313682	0.27092783207726806	4	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.0002776915595313682	cerebellar_biased
ANKRD10	ANKRD10	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.47869600350624614	0.3310337843824762	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.3310337843824762	cerebellar_biased
ANKRD11	ANKRD11	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.8143632962719638	0.49693597005531814	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.49693597005531814	cerebellar_biased
ANKRD13A	ANKRD13A	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.20296060936587113	0.31088300196910623	5	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.20296060936587113	cerebellar_biased
ANKRD26	ANKRD26	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.5830999679194531	0.1712122927165069	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.1712122927165069	cerebellar_biased
ANKRD46	ANKRD46	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.37853719068590475	0.2913835797266673	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.2913835797266673	cerebellar_biased
ANKRD54	ANKRD54	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.13400305265627876	0.17345963266077677	5	2	0.20418218837049995	0.01922337276925927	True	False	1.0	0.13400305265627876	cerebellar_biased
ANP32B	ANP32B	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.20115334855824113	0.6028522322659816	5	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.20115334855824113	cerebellar_biased
ANP32E	ANP32E	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.1520694869985607	0.5427277044552354	5	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.1520694869985607	cerebellar_biased
ANTXR2	ANTXR2	genomewide_same_symbol_gene	3	4	1.0	0.5	0.5	0.09737108641979586	6	12	1.0	0.5	0.5	0.00021486327043911477	0.08904109589041095	0.14644674037435126	2	3	0.20451572080821864	0.006815655353197771	True	False	1.0	0.08904109589041095	cerebellar_biased
AP1M1	AP1M1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.31791597907011215	0.3028575003331278	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.3028575003331278	cerebellar_biased
AP1S1	AP1S1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.3209101225434208	0.4570788102845066	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.3209101225434208	cerebellar_biased
AP1S2	AP1S2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.09743728506634283	0.4833048946870129	5	3	0.20418218837049995	0.006815655353197771	True	False	1.0	0.09743728506634283	cerebellar_biased
AP2M1	AP2M1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.5661282251688184	0.8128071747975667	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.5661282251688184	cerebellar_biased
AP2S1	AP2S1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21947356573192695	0.6266623463351296	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.21947356573192695	cerebellar_biased
AP3B2	AP3B2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.5608291218275556	0.2595047445372852	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.2595047445372852	cerebellar_biased
AP3M1	AP3M1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.1699012734756882	0.19513585168991326	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.1699012734756882	cerebellar_biased
AP3S2	AP3S2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.04497295096309141	0.248059436568994	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.04497295096309141	cerebellar_biased
AP4E1	AP4E1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.2306765130401866	0.05419593122468235	4	2	0.20418218837049995	0.04533132696218489	True	False	1.0	0.05419593122468235	cerebellar_biased
AP4M1	AP4M1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.0628673182911557	0.20973162446698307	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.0628673182911557	cerebellar_biased
APBA2	APBA2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.6704881879349043	0.7850350526006158	5	3	0.20418218837049995	0.006815655353197771	True	False	1.0	0.6704881879349043	cerebellar_biased
APBB1	APBB1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.3988655383249078	0.5436962281268887	5	3	0.20418218837049995	0.006815655353197771	True	False	1.0	0.3988655383249078	cerebellar_biased
APC	APC	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.609205384281372	0.5921569640268054	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.5921569640268054	cerebellar_biased
APEX1	APEX1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.15852527623060597	0.7236697355740178	5	2	0.20418218837049995	0.006815655353197771	True	False	1.0	0.15852527623060597	cerebellar_biased
APEX2	APEX2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.015259163571774585	0.09290795942551175	3	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.015259163571774585	cerebellar_biased
APH1A	APH1A	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.06873632163410878	0.3475465914056133	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.06873632163410878	cerebellar_biased
API5	API5	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.39460962577065517	0.3237676452441802	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.3237676452441802	cerebellar_biased
APLF	APLF	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.1947856772696987	0.04838270728300295	3	1	0.20418218837049995	0.04533132696218489	False	False	1.0	0.04838270728300295	cerebellar_biased
APLP1	APLP1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.7308433786367888	0.5691197843508196	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.5691197843508196	cerebellar_biased
APLP2	APLP2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.5960900482796314	0.6149900387330789	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.5960900482796314	cerebellar_biased
APOO	APOO	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.4990894042355737	0.35510510568672354	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.35510510568672354	cerebellar_biased
APOOL	APOOL	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.2745470070585724	0.1613717833706474	3	2	0.20418218837049995	0.04533132696218489	True	False	1.0	0.1613717833706474	cerebellar_biased
APP	APP	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.9637793809342479	0.8437678555423046	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.8437678555423046	cerebellar_biased
APRT	APRT	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.07513610968443785	0.4235638855741759	5	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.07513610968443785	cerebellar_biased
APTX	APTX	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.2479544745955997	0.16698238050080114	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.16698238050080114	cerebellar_biased
ARCN1	ARCN1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.1859561262650546	0.2769850606219358	5	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.1859561262650546	cerebellar_biased
ARF1	ARF1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.5261643417677961	0.723771998053914	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.5261643417677961	cerebellar_biased
ARF4	ARF4	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.32830740090529875	0.7079999473193286	5	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.32830740090529875	cerebellar_biased
ARF5	ARF5	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.2468006879177933	0.6290957285272034	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.2468006879177933	cerebellar_biased
ARFGAP2	ARFGAP2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.23052919462676408	0.32902312904326436	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.23052919462676408	cerebellar_biased
ARFIP2	ARFIP2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.11933718314055028	0.24923090093244787	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.11933718314055028	cerebellar_biased
ARFRP1	ARFRP1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.14439265097761994	0.2285384367475573	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.14439265097761994	cerebellar_biased
ARHGAP33	ARHGAP33	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.10017035511950137	0.28306718701884703	5	3	0.20418218837049995	0.006815655353197771	True	False	1.0	0.10017035511950137	cerebellar_biased
ARHGEF25	ARHGEF25	genomewide_same_symbol_gene	3	4	1.0	0.5	0.5	0.020793170616093072	6	12	1.0	0.5	0.5	0.009879767867540601	0.23022974607013302	0.14420297157616568	4	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.14420297157616568	cerebellar_biased
ARID1A	ARID1A	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.4265138931981726	0.5276087766957626	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.4265138931981726	cerebellar_biased
ARID2	ARID2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.35648398956690913	0.40080156305597314	5	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.35648398956690913	cerebellar_biased
ARID4A	ARID4A	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.5619075194603295	0.3763622973748283	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.3763622973748283	cerebellar_biased
ARID4B	ARID4B	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.7140969326980345	0.5465930230942909	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.5465930230942909	cerebellar_biased
ARIH2	ARIH2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.3525209105927457	0.23092821675060027	5	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.23092821675060027	cerebellar_biased
ARL1	ARL1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.24551239066518307	0.41202134186966805	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.24551239066518307	cerebellar_biased
ARL13B	ARL13B	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.23501492979295707	0.1034652106783018	4	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.1034652106783018	cerebellar_biased
ARL16	ARL16	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.1517222226568306	0.18125628758532633	5	2	0.20418218837049995	0.01922337276925927	True	False	1.0	0.1517222226568306	cerebellar_biased
ARL2BP	ARL2BP	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.17461281078663596	0.5801377599558722	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.17461281078663596	cerebellar_biased
ARL3	ARL3	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.3507642479620633	0.5365524451578716	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.3507642479620633	cerebellar_biased
ARL6	ARL6	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.39717750645820293	0.2611458368636412	5	2	0.20418218837049995	0.04533132696218489	True	False	1.0	0.2611458368636412	cerebellar_biased
ARL6IP1	ARL6IP1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.008518576577361806	0.7559831297896802	4	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.008518576577361806	cerebellar_biased
ARL6IP4	ARL6IP4	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.18071210728360954	0.46908767923049033	5	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.18071210728360954	cerebellar_biased
ARMC1	ARMC1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.29698972976743165	0.4392289718902135	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.29698972976743165	cerebellar_biased
ARMC10	ARMC10	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.24565590129882453	0.23700607996925926	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.23700607996925926	cerebellar_biased
ARMCX2	ARMCX2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.20458291038380055	0.2544450685296438	5	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.20458291038380055	cerebellar_biased
ARMCX5	ARMCX5	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.08493694939318153	0.08984097484632889	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.08493694939318153	cerebellar_biased
ARMT1	ARMT1	genomewide_same_symbol_gene	2	2	1.0	0.5	0.5	0.09696542614120529	5	10	1.0	0.5	0.5	0.005744073222698901	0.09679442331638397	0.07692307692307693	3	1	0.20418218837049995	0.04533132696218489	False	False	1.0	0.07692307692307693	cerebellar_biased
ARNT	ARNT	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.3046933656405706	0.1626129042943435	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.1626129042943435	cerebellar_biased
ARPC1A	ARPC1A	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.0	0.6272858501146964	4	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.0	cerebellar_biased
ARPC2	ARPC2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.5445927207729695	0.752182180607935	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.5445927207729695	cerebellar_biased
ARPC3	ARPC3	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.3332989352754956	0.7116389809079049	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.3332989352754956	cerebellar_biased
ARPC4	ARPC4	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.0024726273633352046	0.48117429687748714	4	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.0024726273633352046	cerebellar_biased
ARPP19	ARPP19	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.46657711173863803	0.6529068109910474	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.46657711173863803	cerebellar_biased
ASB6	ASB6	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.11589730147073651	0.08012169832526918	4	2	0.20418218837049995	0.04533132696218489	True	False	1.0	0.08012169832526918	cerebellar_biased
ASF1A	ASF1A	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.06403870102500239	0.37935274047951806	5	3	0.20418218837049995	0.006815655353197771	True	False	1.0	0.06403870102500239	cerebellar_biased
ASH2L	ASH2L	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21094090204310315	0.34233825541612173	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.21094090204310315	cerebellar_biased
ASNA1	ASNA1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.10132491323218404	0.4106688818372539	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.10132491323218404	cerebellar_biased
ASNS	ASNS	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.33549507902769327	0.21036594963537764	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.21036594963537764	cerebellar_biased
ASNSD1	ASNSD1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.0807591852942639	0.2911426392484184	5	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.0807591852942639	cerebellar_biased
ASPSCR1	ASPSCR1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.09242821478211866	0.28711705301761564	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.09242821478211866	cerebellar_biased
ASXL2	ASXL2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.4043093438224149	0.27959153034805456	5	2	0.20418218837049995	0.04533132696218489	True	False	1.0	0.27959153034805456	cerebellar_biased
ATAD3A	ATAD3A	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.10837421724861993	0.2445788762984217	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.10837421724861993	cerebellar_biased
ATF2	ATF2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.6000423724716292	0.48506850209376723	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.48506850209376723	cerebellar_biased
ATF4	ATF4	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.15921664769303562	0.5397687370831228	5	3	0.20418218837049995	0.006815655353197771	True	False	1.0	0.15921664769303562	cerebellar_biased
ATG3	ATG3	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.12565054838589473	0.2977367375096518	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.12565054838589473	cerebellar_biased
ATG4B	ATG4B	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.3211801327099806	0.23573731814746324	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.23573731814746324	cerebellar_biased
ATG4D	ATG4D	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.0756391726436903	0.16820899661914043	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.0756391726436903	cerebellar_biased
ATG5	ATG5	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.425924866186732	0.22865584388274382	4	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.22865584388274382	cerebellar_biased
ATM	ATM	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.4029970633960961	0.13902545889822726	4	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.13902545889822726	cerebellar_biased
ATMIN	ATMIN	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.1508831541638595	0.09115073179650388	4	2	0.20418218837049995	0.04533132696218489	True	False	1.0	0.09115073179650388	cerebellar_biased
ATP11C	ATP11C	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.08537781858924234	0.16310576700122562	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.08537781858924234	cerebellar_biased
ATP1B3	ATP1B3	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.4390497187189982	0.6333165736491282	5	3	0.20418218837049995	0.006815655353197771	True	False	1.0	0.4390497187189982	cerebellar_biased
ATP6V0D1	ATP6V0D1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.35371812003875147	0.5766691330261272	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.35371812003875147	cerebellar_biased
ATP6V1D	ATP6V1D	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.43571664353227324	0.4319611696968382	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.4319611696968382	cerebellar_biased
