sample_accession	donor_id	marker_call	marker_confidence	feature_type	model_term_supported	target_set	peak_category	n_barcodes	n_features	n_linked_gene_strings	mean_count	mean_detection_fraction	mean_feature_score	median_feature_score
GSM9558427	H628	ambiguous_neuronal	low	Peaks	ConstructionBalance	downstream_neurite_morphology	gene_edge_2kb	6466	14	12	0.21750033140382663	0.104491626529981	0.29512683413777097	0.266039169372578
GSM9558427	H628	ambiguous_neuronal	low	Peaks	ConstructionBalance	downstream_neurite_morphology	proximal_10kb	6466	36	15	0.10870966078977214	0.050804206619239095	0.14707167519173026	0.09991793221367305
GSM9558427	H628	ambiguous_neuronal	low	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	distal_100kb	6466	325	20	0.10403863998667587	0.04915986580694283	0.142891016078851	0.09206455963098903
GSM9558427	H628	ambiguous_neuronal	low	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	gene_body_overlap	6466	152	19	0.09789262050889674	0.04575654842333176	0.1322625044769609	0.059384958720189236
GSM9558427	H628	ambiguous_neuronal	low	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	gene_edge_2kb	6466	13	10	0.285826453163292	0.12918461062599634	0.3688192629201789	0.3370422600704678
GSM9558427	H628	ambiguous_neuronal	low	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	proximal_10kb	6466	43	14	0.10957135355598875	0.05217272459160259	0.1505968737277182	0.10157290628674515
GSM9558427	H628	ambiguous_neuronal	low	Peaks	ConstructionBalance	downstream_synaptic_excitability	distal_100kb	6466	306	20	0.09883321304601848	0.046847360451552515	0.13583728635935163	0.08614289308079671
GSM9558427	H628	ambiguous_neuronal	low	Peaks	ConstructionBalance	downstream_synaptic_excitability	gene_body_overlap	6466	94	18	0.1638834229455548	0.0729478581911274	0.20983515172532058	0.08010087436529353
GSM9558427	H628	ambiguous_neuronal	low	Peaks	ConstructionBalance	downstream_synaptic_excitability	gene_edge_2kb	6466	14	10	0.20423313154522557	0.09436171622995007	0.2692853619486167	0.2532245184165921
GSM9558427	H628	ambiguous_neuronal	low	Peaks	ConstructionBalance	downstream_synaptic_excitability	proximal_10kb	6466	36	12	0.11658418393648831	0.05613551225212221	0.16163875241201053	0.10551653845800688
GSM9558427	H628	ambiguous_neuronal	low	Peaks	ConstructionBalance	hindbrain_rhombic_lip_pattern	distal_100kb	6466	6	1	0.18764821115578925	0.0820960923806578	0.23991690248274375	0.08251474803785577
GSM9558427	H628	ambiguous_neuronal	low	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	distal_100kb	6466	81	5	0.10039981212267014	0.04679176547410386	0.1368603592028558	0.07678807206586859
GSM9558427	H628	ambiguous_neuronal	low	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	gene_body_overlap	6466	105	5	0.08997982118922421	0.04433888618856141	0.1268782590946554	0.07651679733412245
GSM9558427	H628	ambiguous_neuronal	low	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	gene_edge_2kb	6466	3	3	0.2877616249097845	0.132590988761728	0.37871169636275664	0.3384447340321123
GSM9558427	H628	ambiguous_neuronal	low	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	proximal_10kb	6466	11	5	0.1383882124680145	0.06181986896493547	0.18059639346425094	0.14058899988980694
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	distal_100kb	6466	64	4	0.09613507191463037	0.04663093489019487	0.13471801137773437	0.09133761261147419
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	gene_body_overlap	6466	104	4	0.08372790216279236	0.041697399414689855	0.11901377796075659	0.07353177036198151
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	gene_edge_2kb	6466	2	1	0.1398855552118775	0.06843489019486546	0.1982500810377793	0.1982500810377793
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	proximal_10kb	6466	4	3	0.09963656047015156	0.050108258583359114	0.1446735607164938	0.1508385849231297
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	distal_100kb	6466	10	3	0.0793380760903186	0.03889576244973709	0.11258540957371102	0.08244500248384137
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	gene_body_overlap	6466	70	2	0.06860942954354647	0.033228757014714325	0.09641216991502007	0.05523528774908628
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	distal_100kb	6466	16	1	0.05200278379214352	0.026301036189297865	0.07626435825338654	0.05260397643190282
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	gene_body_overlap	6466	1	1	0.2913702443550881	0.1371790906278998	0.39288295018742253	0.39288295018742253
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	proximal_10kb	6466	3	1	0.04814929374162285	0.02536343952984844	0.07233640458325073	0.07158116163511836
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	distal_100kb	6466	66	4	0.08479552718649533	0.04217163906307117	0.12082962201752287	0.09651795040720129
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	gene_body_overlap	6466	22	4	0.10558023788769226	0.04589039169923797	0.13498703204040663	0.027133350220631583
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	gene_edge_2kb	6466	3	3	0.44633467367769875	0.19666975976904835	0.5643456644393018	0.6158824407050555
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	proximal_10kb	6466	13	3	0.07594756001808275	0.038651883223488545	0.11076817003947495	0.09572899324236292
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	distal_100kb	6466	19	1	0.12961726927898154	0.06269230143096684	0.17874968128744967	0.14522147646563272
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	gene_body_overlap	6466	1	1	0.8770491803278688	0.331580575317043	0.9612815341380261	0.9612815341380261
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	gene_edge_2kb	6466	1	1	0.1257346118156511	0.07547169811320754	0.19390750894608705	0.19390750894608705
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	proximal_10kb	6466	7	1	0.23467809641641996	0.11303079846228625	0.3194249166103221	0.2679253281132207
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	distal_100kb	6466	225	12	0.09984878166133966	0.04745643880812455	0.1379070265493462	0.09086293374533798
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	gene_body_overlap	6466	98	13	0.09866523163549368	0.04599727301994104	0.13325247477857827	0.06361775154562378
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	gene_edge_2kb	6466	8	7	0.25943396226415094	0.12007036807918342	0.34223046895260284	0.33774349705129003
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	proximal_10kb	6466	28	10	0.10008395563607442	0.04721399849763598	0.13662611563625085	0.09699597569148194
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	distal_100kb	6466	325	20	0.10403863998667587	0.04915986580694283	0.142891016078851	0.09206455963098903
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	gene_body_overlap	6466	152	19	0.09789262050889674	0.04575654842333176	0.1322625044769609	0.059384958720189236
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	gene_edge_2kb	6466	13	10	0.285826453163292	0.12918461062599634	0.3688192629201789	0.3370422600704678
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	proximal_10kb	6466	43	14	0.10957135355598875	0.05217272459160259	0.1505968737277182	0.10157290628674515
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	distal_100kb	6466	100	8	0.11346582121868234	0.05299257655428395	0.15410499252023674	0.09342404459917697
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	gene_body_overlap	6466	54	6	0.09649047439025787	0.045319677859114914	0.13046589170735892	0.05095133803802593
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	gene_edge_2kb	6466	5	3	0.32805443860191774	0.143767398700897	0.41136133326830066	0.2724197922872862
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	proximal_10kb	6466	15	4	0.1272811630064955	0.061429013300340236	0.17667562216512392	0.1564147262215926
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	distal_100kb	6466	19	1	0.12961726927898154	0.06269230143096684	0.17874968128744967	0.14522147646563272
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	gene_body_overlap	6466	1	1	0.8770491803278688	0.331580575317043	0.9612815341380261	0.9612815341380261
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	gene_edge_2kb	6466	1	1	0.1257346118156511	0.07547169811320754	0.19390750894608705	0.19390750894608705
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	proximal_10kb	6466	7	1	0.23467809641641996	0.11303079846228625	0.3194249166103221	0.2679253281132207
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	shared_neurogenic_niche_state	distal_100kb	6466	25	1	0.13705536653263223	0.06283946798639035	0.18183255795471306	0.08811441657524917
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	shared_neurogenic_niche_state	gene_body_overlap	6466	1	1	0.7958552428085369	0.29956696566656354	0.8850483325257057	0.8850483325257057
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	shared_neurogenic_niche_state	proximal_10kb	6466	4	1	0.19420816579028766	0.08525363439529848	0.25149202310751473	0.15849931303006265
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	distal_100kb	6466	179	10	0.12404204545650908	0.05839051540762424	0.169426695448062	0.11422708652764355
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	gene_body_overlap	6466	166	10	0.11179142800711041	0.053894514028896286	0.1546323205886233	0.11006123947619711
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	gene_edge_2kb	6466	6	6	0.2571656871842458	0.11921332096092381	0.3384459749513762	0.26617612148909964
GSM9558427	H628	ambiguous_neuronal	low	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	proximal_10kb	6466	32	10	0.16171125889266935	0.075278379214352	0.2177854479771267	0.17023182819130217
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	Tier 3 broad both-screen mechanism support	distal_100kb	6466	7	1	0.1259334541116168	0.05600724669700853	0.16570365632552636	0.05092903710605763
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	Tier 3 broad both-screen mechanism support	proximal_10kb	6466	1	1	0.031549644293226105	0.016084132384781936	0.047146313009072946	0.047146313009072946
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	Tier 4 screen-specific mechanism support	distal_100kb	6466	6	1	0.18764821115578925	0.0820960923806578	0.23991690248274375	0.08251474803785577
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	anterior_telencephalic_pattern	distal_100kb	6466	99	12	0.08868455667094703	0.041728763040238454	0.1224628435562574	0.05725539153424599
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	anterior_telencephalic_pattern	gene_body_overlap	6466	98	7	0.1041539102495313	0.04858537909441537	0.13909240525317595	0.06635070761995712
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	anterior_telencephalic_pattern	gene_edge_2kb	6466	7	5	0.08320445406742963	0.04255225133666209	0.11884085994577402	0.07257169201413713
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	anterior_telencephalic_pattern	proximal_10kb	6466	16	8	0.07246558923600371	0.03472007423445716	0.10202934724064266	0.0570053843707137
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	distal_100kb	6466	215	13	0.11549356562771995	0.055165840640488	0.1582356227822387	0.09042545652363232
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_body_overlap	6466	15	7	0.3976183111660996	0.1737086297556449	0.49801930827331853	0.45972573415299667
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_edge_2kb	6466	11	11	0.3161291229648792	0.13879593960014622	0.3983986179549009	0.29784365086136044
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	proximal_10kb	6466	39	11	0.1685582177385456	0.0821654889084521	0.23408149730096908	0.22812605201274538
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	deep_neural_progenitor	distal_100kb	6466	130	13	0.1332960574841181	0.058579790144899946	0.17154522041459253	0.08216378790272241
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	deep_neural_progenitor	gene_body_overlap	6466	14	9	0.1634262736953736	0.07332862003446601	0.21087639352517326	0.08709594637792153
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	deep_neural_progenitor	gene_edge_2kb	6466	9	8	0.058287795992714025	0.027391139980066675	0.07885821625458173	0.02721219632756481
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	deep_neural_progenitor	proximal_10kb	6466	22	10	0.10648004948963809	0.046769113966763205	0.13709131805683958	0.038925493330608664
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	dentate_fate_wnt_prox1	distal_100kb	6466	150	16	0.10532116713063203	0.04898236931642437	0.14340051497302275	0.07258466703004182
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	dentate_fate_wnt_prox1	gene_body_overlap	6466	98	11	0.09827859383778256	0.0455538231376683	0.13016474360582775	0.05835067899868097
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	dentate_fate_wnt_prox1	gene_edge_2kb	6466	13	10	0.12955340360227463	0.06626377025387233	0.18401530252132162	0.15053407018154027
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	dentate_fate_wnt_prox1	proximal_10kb	6466	24	8	0.13386044953087947	0.0647876069697907	0.18523770533093253	0.14273440785352348
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	distal_100kb	6466	245	19	0.12168391018640676	0.05680892833471155	0.16385935828702572	0.08649990718229923
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	gene_body_overlap	6466	16	11	0.2782632230126817	0.12172324466439839	0.35077321549094254	0.31710126719790677
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	gene_edge_2kb	6466	16	14	0.22537117228580267	0.09958823074543767	0.28597794752126043	0.249676760796898
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	proximal_10kb	6466	45	16	0.13752964223115785	0.06733683884936591	0.19171191574602142	0.1695387043715844
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	medial_pallium_dentate_lineage	distal_100kb	6466	150	16	0.10532116713063203	0.04898236931642437	0.14340051497302275	0.07258466703004182
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	medial_pallium_dentate_lineage	gene_body_overlap	6466	98	11	0.09827859383778256	0.0455538231376683	0.13016474360582775	0.05835067899868097
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	medial_pallium_dentate_lineage	gene_edge_2kb	6466	13	10	0.12955340360227463	0.06626377025387233	0.18401530252132162	0.15053407018154027
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	medial_pallium_dentate_lineage	proximal_10kb	6466	24	8	0.13386044953087947	0.0647876069697907	0.18523770533093253	0.14273440785352348
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	shared_neurogenic_niche_state	distal_100kb	6466	114	10	0.1480266549454366	0.06368399346649953	0.18672533830728408	0.07340109108175405
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	shared_neurogenic_niche_state	gene_body_overlap	6466	9	6	0.198955218751074	0.08722548716362512	0.2526364973026353	0.16341735606259483
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	shared_neurogenic_niche_state	gene_edge_2kb	6466	10	9	0.09948963810702134	0.04645839777296628	0.13467633919964028	0.029211349191746384
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	shared_neurogenic_niche_state	proximal_10kb	6466	21	8	0.11263311387035484	0.05009352952439868	0.1464321220676652	0.06153262665021812
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	shared_postmitotic_granule_maturation	distal_100kb	6466	19	1	0.12961726927898154	0.06269230143096684	0.17874968128744967	0.14522147646563272
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	shared_postmitotic_granule_maturation	gene_body_overlap	6466	1	1	0.8770491803278688	0.331580575317043	0.9612815341380261	0.9612815341380261
GSM9558427	H628	ambiguous_neuronal	low	Peaks	FatePolarity	shared_postmitotic_granule_maturation	gene_edge_2kb	6466	1	1	0.1257346118156511	0.07547169811320754	0.19390750894608705	0.19390750894608705
