analysis_class	axon_guidance_synapse_mean	axon_guidance_synapse_median	axon_guidance_synapse_q25	axon_guidance_synapse_q75	background_max_mean	background_max_median	background_max_q25	background_max_q75	broad_class	cerebellar_identity_mean	cerebellar_identity_median	cerebellar_identity_q25	cerebellar_identity_q75	cerebellar_rank_mean	cerebellar_rank_median	cerebellar_rank_q25	cerebellar_rank_q75	dataset	dentate_identity_mean	dentate_identity_median	dentate_identity_q25	dentate_identity_q75	dentate_rank_mean	dentate_rank_median	dentate_rank_q25	dentate_rank_q75	identity_rank_contrast_mean	identity_rank_contrast_median	identity_rank_contrast_q25	identity_rank_contrast_q75	label	morphogenesis_cytoskeleton_mean	morphogenesis_cytoskeleton_median	morphogenesis_cytoskeleton_q25	morphogenesis_cytoskeleton_q75	n_cells_or_spots	platform	region	sample	sample_context	shared_granule_neuronal_mean	shared_granule_neuronal_median	shared_granule_neuronal_q25	shared_granule_neuronal_q75	shared_rank_mean	shared_rank_median	shared_rank_q25	shared_rank_q75	source_layer	species	structural_program_mean_mean	structural_program_mean_median	structural_program_mean_q25	structural_program_mean_q75	structural_rank_mean	structural_rank_median	structural_rank_q25	structural_rank_q75	unit_id
human_projected_dentate_candidate	0.422755	0.358982	0.271713	0.588996	1.85772	2.03611	1.68095	2.24904	dentate_candidate	0.159263	0.152628	0.0940837	0.237213	0.74317	0.828636	0.657648	0.942879	GSE268609	0.397018	0.386451	0.352591	0.436511	0.901675	0.900413	0.863209	0.938745	0.158505	0.0512965	-0.0296881	0.306652	human_dg_like_high_confidence	0.568084	0.582018	0.497667	0.67912	73	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	17	SA	0.487605	0.435587	0.407515	0.512279	0.504883	0.478016	0.403232	0.569711	gse268609_hippocampus_rna	human	0.492815	0.480707	0.414903	0.549669	0.51506	0.548666	0.42578	0.610673	gse268609_hippocampus_rna|GSE268609|17|human_dg_like_high_confidence|human_projected_dentate_candidate
human_projected_immature_neurogenic_candidate	0.784337	0.833687	0.717701	0.926111	0.679712	0.31382	0.242491	0.87729	dentate_candidate	0.0607658	0.0430485	0	0.0926434	0.504105	0.527245	0.233559	0.653514	GSE268609	0.380943	0.36274	0.308306	0.439277	0.872986	0.876362	0.807027	0.940436	0.368881	0.368283	0.213266	0.560691	immature_neurogenic_candidate	0.533665	0.522675	0.438426	0.606717	483	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	17	SA	0.725785	0.753264	0.684557	0.814493	0.764774	0.793311	0.683578	0.896092	gse268609_hippocampus_rna	human	0.681262	0.70705	0.655308	0.754301	0.733773	0.761368	0.678504	0.849305	gse268609_hippocampus_rna|GSE268609|17|immature_neurogenic_candidate|human_projected_immature_neurogenic_candidate
human_broad_neuronal_structural_warning	0.701482	0.781556	0.371878	0.984441	0.844062	0.356202	0.195068	1.57241	broad_neuronal_structural_warning	0.0386556	0	0	0.0653601	0.467038	0.278568	0.278568	0.663789	GSE268609	0.029486	0	0	0.0638265	0.32999	0.221686	0.221686	0.486541	-0.137048	-0.0568817	-0.219401	-0.0568817	broad_neuronal_structural_warning	0.583512	0.580179	0.481733	0.678291	709	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	18	SA	0.664594	0.685932	0.535946	0.777407	0.649444	0.651092	0.496699	0.807517	gse268609_hippocampus_rna	human	0.649862	0.671402	0.510111	0.775243	0.659469	0.653631	0.490604	0.847638	gse268609_hippocampus_rna|GSE268609|18|broad_neuronal_structural_warning|human_broad_neuronal_structural_warning
human_other_or_ambiguous	0.263747	0.200585	0.117532	0.314274	1.7154	1.90201	1.27742	2.26889	other_or_ambiguous	0.0495257	0	0	0.11282	0.484206	0.278568	0.278568	0.783139	GSE268609	0.0318883	0	0	0	0.309438	0.221686	0.221686	0.221686	-0.174768	-0.0568817	-0.438738	-0.0568817	hippocampal_neuronal_ambiguous	0.508428	0.51596	0.404919	0.623906	554	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	18	SA	0.408442	0.361374	0.324753	0.427388	0.258215	0.204672	0.100686	0.36224	gse268609_hippocampus_rna	human	0.393539	0.371517	0.33028	0.414087	0.243471	0.19934	0.100686	0.315262	gse268609_hippocampus_rna|GSE268609|18|hippocampal_neuronal_ambiguous|human_other_or_ambiguous
human_projected_dentate_candidate	0.479793	0.334417	0.180358	0.854203	1.41521	1.64009	0.399426	2.19202	dentate_candidate	0.0643777	0	0	0.122395	0.534652	0.278568	0.278568	0.810056	GSE268609	0.230396	0.207621	0.185701	0.24086	0.755388	0.739462	0.690706	0.788217	0.220736	0.367953	-0.0253936	0.444134	human_dg_like_candidate	0.554478	0.546038	0.438092	0.659207	385	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	18	SA	0.526885	0.439186	0.348539	0.71386	0.436185	0.38192	0.169121	0.685119	gse268609_hippocampus_rna	human	0.520385	0.462475	0.371467	0.699552	0.447108	0.421534	0.198578	0.69934	gse268609_hippocampus_rna|GSE268609|18|human_dg_like_candidate|human_projected_dentate_candidate
human_projected_dentate_candidate	0.435011	0.349688	0.250346	0.587866	1.72839	1.87828	1.53753	2.19064	dentate_candidate	0.0910274	0.0738619	0	0.164352	0.614763	0.686262	0.278568	0.916455	GSE268609	0.401178	0.386345	0.363657	0.416132	0.93696	0.936262	0.916455	0.956323	0.322197	0.248857	0.0325038	0.64906	human_dg_like_high_confidence	0.566163	0.564461	0.468307	0.70787	32	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	18	SA	0.525102	0.459737	0.408922	0.600607	0.474448	0.415439	0.318563	0.566277	gse268609_hippocampus_rna	human	0.508759	0.492718	0.398903	0.606865	0.442674	0.470289	0.277044	0.584561	gse268609_hippocampus_rna|GSE268609|18|human_dg_like_high_confidence|human_projected_dentate_candidate
human_projected_immature_neurogenic_candidate	0.78398	0.878582	0.542404	1.00991	0.836113	0.395179	0.268295	1.40154	dentate_candidate	0.0623428	0.0385391	0	0.111645	0.554001	0.600813	0.278568	0.780599	GSE268609	0.364933	0.343397	0.285383	0.411588	0.895507	0.894363	0.838497	0.952768	0.341505	0.310818	0.099035	0.604114	immature_neurogenic_candidate	0.539621	0.524845	0.437639	0.612956	289	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	18	SA	0.692016	0.732815	0.590646	0.813922	0.686434	0.721686	0.554088	0.869985	gse268609_hippocampus_rna	human	0.671872	0.710977	0.585487	0.767348	0.679071	0.715084	0.567801	0.833418	gse268609_hippocampus_rna|GSE268609|18|immature_neurogenic_candidate|human_projected_immature_neurogenic_candidate
human_broad_neuronal_structural_warning	0.75049	0.848168	0.407433	1.01002	0.813706	0.351837	0.207128	1.48431	broad_neuronal_structural_warning	0.0741188	0.0537637	0	0.123571	0.510309	0.531478	0.225137	0.722172	GSE268609	0.0432657	0	0	0.0894974	0.326626	0.198905	0.198905	0.465557	-0.183683	-0.0885036	-0.417427	-0.0262318	broad_neuronal_structural_warning	0.54163	0.537409	0.4403	0.633047	691	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	19	SA	0.684439	0.699147	0.576455	0.790161	0.631847	0.622719	0.479471	0.793111	gse268609_hippocampus_rna	human	0.658853	0.684675	0.527338	0.776226	0.660768	0.651916	0.477874	0.841241	gse268609_hippocampus_rna|GSE268609|19|broad_neuronal_structural_warning|human_broad_neuronal_structural_warning
human_other_or_ambiguous	0.249734	0.193852	0.113106	0.293962	1.7617	1.99609	1.26445	2.35414	other_or_ambiguous	0.0832096	0	0	0.151557	0.508081	0.225137	0.225137	0.819799	GSE268609	0.0317241	0	0	0	0.27457	0.198905	0.198905	0.198905	-0.233512	-0.0262318	-0.575046	-0.0262318	hippocampal_neuronal_ambiguous	0.419057	0.416029	0.309141	0.524478	631	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	19	SA	0.414891	0.377739	0.332829	0.438641	0.240891	0.19708	0.09375	0.332573	gse268609_hippocampus_rna	human	0.361227	0.33935	0.292631	0.379961	0.23316	0.198905	0.102418	0.295849	gse268609_hippocampus_rna|GSE268609|19|hippocampal_neuronal_ambiguous|human_other_or_ambiguous
human_projected_dentate_candidate	0.464228	0.314287	0.155998	0.805391	1.43317	1.67197	0.394763	2.26747	dentate_candidate	0.078814	0.0436701	0	0.142195	0.506672	0.491788	0.225137	0.785128	GSE268609	0.218499	0.206761	0.189439	0.219862	0.702724	0.691606	0.647582	0.73563	0.196052	0.225593	-0.11542	0.454151	human_dg_like_candidate	0.472064	0.478487	0.352024	0.573969	387	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	19	SA	0.5414	0.469629	0.365078	0.724876	0.424554	0.375	0.168111	0.669252	gse268609_hippocampus_rna	human	0.492564	0.439351	0.335918	0.670541	0.419295	0.390967	0.189781	0.630018	gse268609_hippocampus_rna|GSE268609|19|human_dg_like_candidate|human_projected_dentate_candidate
human_projected_dentate_candidate	0.65605	0.737825	0.404968	0.89113	0.983739	0.602411	0.288745	1.7415	dentate_candidate	0.0749627	0.0571372	0	0.122108	0.522077	0.537409	0.225137	0.715785	GSE268609	0.377674	0.353328	0.315668	0.419658	0.892351	0.885949	0.84854	0.938869	0.370273	0.338047	0.179745	0.612454	human_dg_like_high_confidence	0.458685	0.445083	0.397855	0.516364	61	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	19	SA	0.672974	0.717413	0.510519	0.786994	0.626585	0.655109	0.421077	0.787409	gse268609_hippocampus_rna	human	0.595903	0.628944	0.459105	0.71121	0.564011	0.56615	0.419708	0.709854	gse268609_hippocampus_rna|GSE268609|19|human_dg_like_high_confidence|human_projected_dentate_candidate
human_projected_immature_neurogenic_candidate	0.804352	0.870833	0.712322	0.982505	0.605313	0.338252	0.269251	0.683484	dentate_candidate	0.055595	0.0435415	0	0.0940623	0.46291	0.491104	0.225137	0.635265	GSE268609	0.368844	0.343708	0.290652	0.42884	0.879527	0.881615	0.817176	0.944685	0.416617	0.418796	0.251369	0.63401	immature_neurogenic_candidate	0.521054	0.51338	0.423684	0.608098	422	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	19	SA	0.752442	0.769953	0.679376	0.861027	0.72362	0.75479	0.592039	0.908075	gse268609_hippocampus_rna	human	0.692616	0.725015	0.647571	0.78503	0.70169	0.738367	0.588276	0.862112	gse268609_hippocampus_rna|GSE268609|19|immature_neurogenic_candidate|human_projected_immature_neurogenic_candidate
human_broad_neuronal_structural_warning	0.843141	0.881303	0.645518	1.05978	0.680568	0.39388	0.229897	1.08722	broad_neuronal_structural_warning	0.0457828	0	0	0.0846617	0.454969	0.260456	0.260456	0.658881	GSE268609	0.0729285	0.0692836	0	0.141281	0.402486	0.432917	0.203694	0.575774	-0.0524835	-0.0567626	-0.176534	0.187941	broad_neuronal_structural_warning	0.50224	0.506607	0.416737	0.599409	1669	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	2	AD	0.692737	0.703981	0.585166	0.798296	0.669132	0.674905	0.508963	0.839218	gse268609_hippocampus_rna	human	0.679373	0.693368	0.578743	0.774452	0.662228	0.657251	0.502173	0.826996	gse268609_hippocampus_rna|GSE268609|2|broad_neuronal_structural_warning|human_broad_neuronal_structural_warning
human_other_or_ambiguous	0.328348	0.27319	0.1655	0.415804	1.54633	1.65895	1.25658	1.97083	other_or_ambiguous	0.070662	0	0	0.133695	0.51787	0.260456	0.260456	0.813145	GSE268609	0.0599394	0	0	0.142581	0.358139	0.203694	0.203694	0.578694	-0.159731	-0.0567626	-0.480378	-0.0567626	hippocampal_neuronal_ambiguous	0.474015	0.483557	0.372293	0.584758	1160	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	2	AD	0.418381	0.389913	0.347971	0.439605	0.237286	0.203829	0.100964	0.320817	gse268609_hippocampus_rna	human	0.406915	0.394324	0.348331	0.438637	0.2187	0.185633	0.0951928	0.285511	gse268609_hippocampus_rna|GSE268609|2|hippocampal_neuronal_ambiguous|human_other_or_ambiguous
human_projected_dentate_candidate	0.668243	0.625289	0.354916	1.01295	1.19099	1.34435	0.473257	1.77665	dentate_candidate	0.0905629	0.077424	0	0.14935	0.589434	0.637425	0.260456	0.856192	GSE268609	0.299272	0.281038	0.255207	0.326073	0.852415	0.838946	0.803775	0.895573	0.262981	0.200435	0.0283813	0.541689	human_dg_like_candidate	0.500024	0.51648	0.411881	0.58325	519	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	2	AD	0.55001	0.489883	0.369794	0.724995	0.439737	0.402227	0.153857	0.713471	gse268609_hippocampus_rna	human	0.572759	0.552031	0.422037	0.742729	0.489486	0.468224	0.249321	0.752444	gse268609_hippocampus_rna|GSE268609|2|human_dg_like_candidate|human_projected_dentate_candidate
human_projected_dentate_candidate	0.613999	0.531395	0.349526	0.944973	1.34059	1.46711	1.00148	1.87694	dentate_candidate	0.124191	0.117156	0	0.181285	0.680214	0.762086	0.260456	0.909832	GSE268609	0.423508	0.403978	0.384893	0.437337	0.964157	0.961706	0.95057	0.978544	0.283942	0.1912	0.0358501	0.680337	human_dg_like_high_confidence	0.5001	0.534204	0.416699	0.577254	41	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	2	AD	0.567475	0.54987	0.444672	0.66543	0.492627	0.471211	0.328083	0.608365	gse268609_hippocampus_rna	human	0.560525	0.528374	0.459171	0.669599	0.473497	0.442423	0.329712	0.620043	gse268609_hippocampus_rna|GSE268609|2|human_dg_like_high_confidence|human_projected_dentate_candidate
human_projected_immature_neurogenic_candidate	0.931964	0.990227	0.824351	1.11969	0.672197	0.43317	0.267142	1.04627	dentate_candidate	0.0587714	0.0364219	0	0.0980929	0.503826	0.535578	0.260456	0.705323	GSE268609	0.376434	0.356346	0.324417	0.41304	0.92961	0.928843	0.893536	0.967409	0.425783	0.398696	0.207224	0.665128	immature_neurogenic_candidate	0.495808	0.507476	0.422147	0.576386	293	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	2	AD	0.705468	0.729003	0.619139	0.805667	0.686163	0.72189	0.548072	0.851439	gse268609_hippocampus_rna	human	0.71108	0.746427	0.653856	0.792545	0.713631	0.760999	0.597501	0.86176	gse268609_hippocampus_rna|GSE268609|2|immature_neurogenic_candidate|human_projected_immature_neurogenic_candidate
human_broad_neuronal_structural_warning	0.719292	0.742364	0.546737	0.910425	0.61534	0.360375	0.225256	0.832267	broad_neuronal_structural_warning	0.0483751	0	0	0.0928497	0.467771	0.278802	0.278802	0.71467	GSE268609	0	0	0	0	0.196237	0.196237	0.196237	0.196237	-0.271534	-0.0825653	-0.518433	-0.0825653	broad_neuronal_structural_warning	0.559858	0.569194	0.430868	0.683743	402	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	20	SA	0.697753	0.701271	0.593957	0.809172	0.465111	0.433948	0.281298	0.625	gse268609_hippocampus_rna	human	0.658968	0.668877	0.544638	0.756185	0.49713	0.461982	0.274194	0.683372	gse268609_hippocampus_rna|GSE268609|20|broad_neuronal_structural_warning|human_broad_neuronal_structural_warning
human_other_or_ambiguous	0.192655	0.171546	0.107188	0.260176	1.67398	1.79766	1.31611	2.12251	other_or_ambiguous	0.0705735	0	0	0.149014	0.522014	0.278802	0.278802	0.862519	GSE268609	0	0	0	0	0.196237	0.196237	0.196237	0.196237	-0.325777	-0.0825653	-0.666283	-0.0825653	hippocampal_neuronal_ambiguous	0.482887	0.468423	0.364043	0.592689	108	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	20	SA	0.350874	0.318064	0.301595	0.380077	0.0867184	0.0645161	0.0328341	0.127496	gse268609_hippocampus_rna	human	0.342139	0.336472	0.30165	0.374003	0.0758662	0.062596	0.031106	0.0985023	gse268609_hippocampus_rna|GSE268609|20|hippocampal_neuronal_ambiguous|human_other_or_ambiguous
human_projected_dentate_candidate	0.782465	0.837101	0.591073	1.00545	0.603919	0.320391	0.195337	0.720936	dentate_candidate	0.0502454	0	0	0.093404	0.480662	0.278802	0.278802	0.715822	GSE268609	0.143018	0.128379	0.101267	0.16522	0.528285	0.508449	0.450461	0.566436	0.0476228	0.151306	-0.206605	0.249232	human_dg_like_candidate	0.550757	0.561936	0.44937	0.655782	303	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	20	SA	0.705659	0.746803	0.610557	0.857732	0.493736	0.513057	0.295315	0.715822	gse268609_hippocampus_rna	human	0.679627	0.726692	0.581216	0.811189	0.554297	0.604455	0.308372	0.812212	gse268609_hippocampus_rna|GSE268609|20|human_dg_like_candidate|human_projected_dentate_candidate
human_projected_dentate_candidate	0.375215	0.328323	0.17141	0.437165	1.53192	1.68186	1.25185	2.02604	dentate_candidate	0.0800324	0.0307661	0	0.139371	0.559702	0.453917	0.278802	0.838902	GSE268609	0.409648	0.390128	0.366368	0.433697	0.864714	0.856759	0.838134	0.890937	0.305012	0.358679	0.0405146	0.567588	human_dg_like_high_confidence	0.58998	0.592981	0.470428	0.666673	28	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	20	SA	0.475843	0.417146	0.381404	0.493212	0.2246	0.160522	0.129224	0.213326	gse268609_hippocampus_rna	human	0.480346	0.455777	0.377433	0.539595	0.22523	0.189708	0.102343	0.264401	gse268609_hippocampus_rna|GSE268609|20|human_dg_like_high_confidence|human_projected_dentate_candidate
human_projected_immature_neurogenic_candidate	0.783831	0.84366	0.692186	0.938626	0.546639	0.356842	0.252009	0.56158	dentate_candidate	0.0635667	0.0439586	0	0.113223	0.533116	0.578341	0.278802	0.764209	GSE268609	0.357936	0.314925	0.228912	0.465279	0.796393	0.796467	0.694316	0.907834	0.263277	0.319508	0.0215054	0.477727	immature_neurogenic_candidate	0.505561	0.50476	0.377468	0.626172	461	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	20	SA	0.823751	0.856027	0.708076	0.966948	0.649173	0.711214	0.447773	0.880952	gse268609_hippocampus_rna	human	0.704381	0.723079	0.635179	0.80374	0.583951	0.593702	0.391705	0.793395	gse268609_hippocampus_rna|GSE268609|20|immature_neurogenic_candidate|human_projected_immature_neurogenic_candidate
human_broad_neuronal_structural_warning	0.539278	0.503418	0.231553	0.832056	1.37818	1.56919	0.45061	2.18694	broad_neuronal_structural_warning	0.0546084	0	0	0.102288	0.487003	0.277565	0.277565	0.70427	GSE268609	0.0440631	0	0	0.0984088	0.303193	0.196941	0.196941	0.438815	-0.18381	-0.0806246	-0.377948	-0.0806246	broad_neuronal_structural_warning	0.580908	0.571992	0.479324	0.68257	439	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	21	MCI	0.654167	0.642545	0.523046	0.756726	0.682146	0.687062	0.533142	0.831421	gse268609_hippocampus_rna	human	0.591451	0.572421	0.472945	0.698889	0.685105	0.678776	0.529955	0.850223	gse268609_hippocampus_rna|GSE268609|21|broad_neuronal_structural_warning|human_broad_neuronal_structural_warning
human_other_or_ambiguous	0.20466	0.168693	0.0954535	0.274883	2.01329	2.19234	1.75899	2.42657	other_or_ambiguous	0.0515151	0	0	0.11035	0.457067	0.277565	0.277565	0.725143	GSE268609	0.0461102	0	0	0.121492	0.297566	0.196941	0.196941	0.471479	-0.159501	-0.0806246	-0.315966	-0.0806246	hippocampal_neuronal_ambiguous	0.498743	0.517657	0.376327	0.621963	502	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	21	MCI	0.438738	0.410163	0.377734	0.467195	0.293438	0.257808	0.135277	0.421128	gse268609_hippocampus_rna	human	0.380714	0.374033	0.326511	0.412058	0.264891	0.230402	0.11058	0.356119	gse268609_hippocampus_rna|GSE268609|21|hippocampal_neuronal_ambiguous|human_other_or_ambiguous
human_projected_dentate_candidate	0.369995	0.292788	0.144866	0.51043	1.70848	1.95546	1.14969	2.30927	dentate_candidate	0.0858329	0.0687687	0	0.14504	0.5666	0.62014	0.277565	0.828235	GSE268609	0.261046	0.236203	0.208252	0.294989	0.741822	0.719567	0.659975	0.813576	0.175222	0.152964	-0.0570427	0.413639	human_dg_like_candidate	0.538125	0.548742	0.430341	0.660565	375	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	21	MCI	0.510158	0.449337	0.382286	0.60065	0.410647	0.371574	0.148821	0.640535	gse268609_hippocampus_rna	human	0.47276	0.443888	0.372456	0.553025	0.456505	0.446781	0.22594	0.659656	gse268609_hippocampus_rna|GSE268609|21|human_dg_like_candidate|human_projected_dentate_candidate
human_projected_dentate_candidate	0.374063	0.331172	0.170378	0.533874	1.64968	1.81793	1.25441	2.11211	dentate_candidate	0.107753	0.123257	0.0322226	0.144222	0.670491	0.76195	0.503426	0.825366	GSE268609	0.387746	0.364489	0.347062	0.404698	0.917012	0.905035	0.887508	0.945507	0.246521	0.179414	0.0745698	0.378983	human_dg_like_high_confidence	0.557026	0.559079	0.47669	0.666608	24	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	21	MCI	0.578771	0.510524	0.458287	0.707372	0.572737	0.506055	0.39675	0.763225	gse268609_hippocampus_rna	human	0.503287	0.475851	0.409943	0.584238	0.528203	0.54079	0.344965	0.693435	gse268609_hippocampus_rna|GSE268609|21|human_dg_like_high_confidence|human_projected_dentate_candidate
human_projected_immature_neurogenic_candidate	0.676714	0.734805	0.475895	0.874791	0.997158	0.598817	0.357936	1.72272	dentate_candidate	0.0539083	0	0	0.0981321	0.494283	0.277565	0.277565	0.694073	GSE268609	0.368457	0.347722	0.298471	0.417197	0.883531	0.888464	0.818993	0.952199	0.389247	0.476418	0.170809	0.621734	immature_neurogenic_candidate	0.508475	0.470875	0.389938	0.603808	229	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	21	MCI	0.70261	0.736685	0.611566	0.810213	0.744514	0.801785	0.650096	0.902486	gse268609_hippocampus_rna	human	0.629266	0.65217	0.562302	0.717766	0.730994	0.781389	0.669216	0.882728	gse268609_hippocampus_rna|GSE268609|21|immature_neurogenic_candidate|human_projected_immature_neurogenic_candidate
human_broad_neuronal_structural_warning	0.622214	0.646107	0.303251	0.893887	1.05776	0.849835	0.341797	1.77108	broad_neuronal_structural_warning	0.0510597	0	0	0.097295	0.444865	0.243716	0.243716	0.65032	GSE268609	0.0559977	0	0	0.121211	0.333383	0.200099	0.200099	0.472523	-0.111482	-0.0436175	-0.256284	-0.0436175	broad_neuronal_structural_warning	0.568357	0.561702	0.471363	0.66885	670	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	22	MCI	0.697193	0.697079	0.583745	0.792177	0.65828	0.64761	0.49618	0.839699	gse268609_hippocampus_rna	human	0.629255	0.626137	0.507285	0.729763	0.65235	0.628142	0.471784	0.840069	gse268609_hippocampus_rna|GSE268609|22|broad_neuronal_structural_warning|human_broad_neuronal_structural_warning
human_other_or_ambiguous	0.226411	0.185522	0.108141	0.286863	1.75662	1.9453	1.3809	2.22712	other_or_ambiguous	0.066036	0	0	0.140133	0.473201	0.243716	0.243716	0.788319	GSE268609	0.0605406	0	0	0.164426	0.325539	0.200099	0.200099	0.538566	-0.147661	-0.0436175	-0.415476	-0.0436175	hippocampal_neuronal_ambiguous	0.507149	0.510623	0.380517	0.639846	666	snRNA_multiome_RNA_selected_bridge	hippocampus_dentate_gyrus	22	MCI	0.442822	0.414375	0.37277	0.469568	0.249465	0.215623	0.110522	0.335264	gse268609_hippocampus_rna	human	0.392127	0.38308	0.331047	0.42835	0.235961	0.201331	0.095244	0.310867	gse268609_hippocampus_rna|GSE268609|22|hippocampal_neuronal_ambiguous|human_other_or_ambiguous
