gene	canonical_gene	panel	candidate_role	support_tier	selected_gene_reason	is_original_candidate_gene	is_marker_panel_gene	dentate_candidate_units	dentate_background_units	dentate_candidate_median_rank	dentate_background_median_rank	dentate_rank_delta_vs_background	dentate_rank_p_greater	cerebellar_candidate_units	cerebellar_background_units	cerebellar_candidate_median_rank	cerebellar_background_median_rank	cerebellar_rank_delta_vs_background	cerebellar_rank_p_greater	dentate_candidate_median_detection	cerebellar_candidate_median_detection	n_dentate_datasets_detected_5pct	n_cerebellar_datasets_detected_5pct	dentate_rank_p_adj_bh	cerebellar_rank_p_adj_bh	shared_positive_rank_delta	shared_strict_bh_0_10	shared_strict_bh_0_20	combined_rank_delta	minimum_branch_detection	branch_specificity
C8ORF34	C8ORF34	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	2.3404668918468347e-26	1	2	0.3333333333333333	0.8333333333333333	-0.49999999999999994	1.0	0.8157894736842105	0.0016757101819342482	3	0	4.744366998519425e-25	1.0	False	False	False	5.551115123125783e-17	0.0016757101819342482	dentate_biased
CA10	CA10	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	5.09120996385339e-22	1	2	0.3333333333333333	0.8333333333333333	-0.49999999999999994	1.0	0.7913938260056127	0.012089052026811363	3	0	3.608769415554903e-21	1.0	False	False	False	5.551115123125783e-17	0.012089052026811363	dentate_biased
CNTNAP3B	CNTNAP3B	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	2.8112991592473624e-16	1	2	0.3333333333333333	0.8333333333333333	-0.49999999999999994	1.0	0.4607329842931937	0.011251196935844239	3	0	6.215808232831324e-16	1.0	False	False	False	5.551115123125783e-17	0.011251196935844239	dentate_biased
DIRC3	DIRC3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	4.244659559419038e-20	1	2	0.3333333333333333	0.8333333333333333	-0.49999999999999994	1.0	0.5975293390982088	0.0009176508139163741	3	0	1.826719560392836e-19	1.0	False	False	False	5.551115123125783e-17	0.0009176508139163741	dentate_biased
FAM182B	FAM182B	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	3.704516754760694e-21	1	2	0.3333333333333333	0.8333333333333333	-0.49999999999999994	1.0	0.38100102145045966	0.0015959144589849984	3	0	2.165794296785969e-20	1.0	False	False	False	5.551115123125783e-17	0.0015959144589849984	dentate_biased
LINC00511	LINC00511	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	3.8485550589444834e-14	1	2	0.3333333333333333	0.8333333333333333	-0.49999999999999994	1.0	0.4984076433121019	0.018432812001276732	2	0	6.764599613331106e-14	1.0	False	False	False	5.551115123125783e-17	0.018432812001276732	dentate_biased
LINC00882	LINC00882	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	4.344578216369905e-12	1	2	0.3333333333333333	0.8333333333333333	-0.49999999999999994	1.0	0.7995642701525054	0.007660389403127992	3	0	6.38008811869081e-12	1.0	False	False	False	5.551115123125783e-17	0.007660389403127992	dentate_biased
MEG8	MEG8	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	1.1800039692999673e-07	1	2	0.3333333333333333	0.8333333333333333	-0.49999999999999994	1.0	0.7882059800664452	0.0003191828917969997	3	0	1.3125274920059636e-07	1.0	False	False	False	5.551115123125783e-17	0.0003191828917969997	dentate_biased
SAMD4A	SAMD4A	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	2.5686696476315904e-29	1	2	0.3333333333333333	0.8333333333333333	-0.49999999999999994	1.0	0.5956816257408976	0.008099265879348868	3	0	2.3214351940470502e-27	1.0	False	False	False	5.551115123125783e-17	0.008099265879348868	dentate_biased
MIR100HG	MIR100HG	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	69	86	1.0	0.5	0.5	2.4298596684749688e-08	2	4	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9853175594524761	0.7756362737830492	0.35984394356370497	2	1	2.853473535962213e-08	1.0	False	False	False	5.551115123125783e-17	0.35984394356370497	dentate_biased
SGK3	SGK3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5833333333333333	0.41666666666666674	1.6760907052793502e-16	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9987576086591673	0.7109243697478992	0.037733910091727635	5	0	3.8923348391337376e-16	1.0	False	False	False	-0.0833333333333332	0.037733910091727635	dentate_biased
SPOCK3	SPOCK3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5833333333333333	0.41666666666666674	2.2278881270622824e-16	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9987576086591673	0.8824876001526135	0.03503748849547101	7	1	5.102734263567149e-16	1.0	False	False	False	-0.0833333333333332	0.03503748849547101	dentate_biased
CCBE1	CCBE1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	0.6666666666666666	0.5833333333333333	0.08333333333333337	0.0008500724181887506	6	12	0.6666666666666666	0.8333333333333333	-0.16666666666666663	0.8924811052561918	0.14574314574314573	0.0126473749080313	6	1	0.0008907280555803865	1.0	False	False	False	-0.08333333333333326	0.0126473749080313	dentate_biased
AIF1	AIF1	expanded_marker_panel	expanded_selected_gene	marker_panel	marker_panel	False	True	72	88	1.0	0.6666666666666666	0.33333333333333337	6.165366829546128e-08	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9998528734296044	0.0022053960473078123	0.008481517792139013	1	0	7.147344015652354e-08	1.0	False	False	False	-0.16666666666666657	0.0022053960473078123	dentate_biased
ALDH1L1	ALDH1L1	expanded_marker_panel	expanded_selected_gene	marker_panel	marker_panel	False	True	72	88	1.0	0.6666666666666666	0.33333333333333337	4.964354838952858e-13	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9987576086591673	0.05328920361247948	0.036501085625247315	1	1	7.876873186312179e-13	1.0	False	False	False	-0.16666666666666657	0.036501085625247315	dentate_biased
AQP4	AQP4	expanded_marker_panel	expanded_selected_gene	marker_panel	marker_panel	False	True	72	88	1.0	0.6666666666666666	0.33333333333333337	4.2938146892498436e-18	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9987576086591673	0.13548519736842107	0.04654467179350735	3	1	1.3007379973439819e-17	1.0	False	False	False	-0.16666666666666657	0.04654467179350735	dentate_biased
C1QA	C1QA	expanded_marker_panel	expanded_selected_gene	marker_panel	marker_panel	False	True	72	88	1.0	0.6666666666666666	0.33333333333333337	0.0003171291601610387	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9998528734296044	0.0034517977288897102	0.02153020698382216	1	0	0.000333262184297138	1.0	False	False	False	-0.16666666666666657	0.0034517977288897102	dentate_biased
CLU	CLU	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.6666666666666666	0.33333333333333337	2.2053278910282824e-15	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9987576086591673	0.5416666666666666	0.020988172725787804	7	1	4.4454983230858216e-15	1.0	False	False	False	-0.16666666666666657	0.020988172725787804	dentate_biased
COBL	COBL	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.6666666666666666	0.33333333333333337	0.05996149515642199	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9998528734296044	0.6084488009519775	0.0025877443066139034	4	1	0.06187273215712621	1.0	False	False	False	-0.16666666666666657	0.0025877443066139034	dentate_biased
CSGALNACT1	CSGALNACT1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.6666666666666666	0.33333333333333337	7.948333178834805e-09	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9998528734296044	0.19240669240669242	0.006713203520455931	5	0	9.551210340660771e-09	1.0	False	False	False	-0.16666666666666657	0.006713203520455931	dentate_biased
CX3CR1	CX3CR1	expanded_marker_panel	expanded_selected_gene	marker_panel	marker_panel	False	True	72	88	1.0	0.6666666666666666	0.33333333333333337	1.2227675633776965e-07	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9987576086591673	0.0075812776738532085	0.008184833478849483	2	1	1.3587002279540082e-07	1.0	False	False	False	-0.16666666666666657	0.0075812776738532085	dentate_biased
GFAP	GFAP	expanded_marker_panel	expanded_selected_gene	marker_panel	marker_panel	False	True	72	88	1.0	0.6666666666666666	0.33333333333333337	4.2938146892498436e-18	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9998528734296044	0.23462454869890023	0.02138583478721657	4	1	1.3007379973439819e-17	1.0	False	False	False	-0.16666666666666657	0.02138583478721657	dentate_biased
GRID2	GRID2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.6666666666666666	0.33333333333333337	0.001600221655485136	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9924520339370608	0.5766331658291457	0.13722085677763868	5	3	0.0016694953202247523	1.0	False	False	False	-0.16666666666666657	0.13722085677763868	dentate_biased
GRM3	GRM3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.6666666666666666	0.33333333333333337	1.2657763511461758e-11	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9998528734296044	0.6550836550836551	0.035189139104862426	6	2	1.7827720166467892e-11	1.0	False	False	False	-0.16666666666666657	0.035189139104862426	dentate_biased
ITM2C	ITM2C	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.6666666666666666	0.33333333333333337	6.832665015643997e-15	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9924520339370608	0.23487544483985764	0.2786268324084097	7	3	1.2887000364288546e-14	1.0	False	False	False	-0.16666666666666657	0.23487544483985764	dentate_biased
ITPR2	ITPR2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.6666666666666666	0.33333333333333337	4.692031335023187e-09	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9998528734296044	0.31805425631431244	0.020601841418533398	6	1	5.7110078370736765e-09	1.0	False	False	False	-0.16666666666666657	0.020601841418533398	dentate_biased
KANK1	KANK1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.6666666666666666	0.33333333333333337	0.00014284049421153596	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9998528734296044	0.21362210424710426	0.02501898693619071	3	1	0.0001507644924305701	1.0	False	False	False	-0.16666666666666657	0.02501898693619071	dentate_biased
LPP	LPP	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.6666666666666666	0.33333333333333337	4.1644277386593405e-10	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9924520339370608	0.48026315789473684	0.05408116387097574	6	2	5.376573669733399e-10	1.0	False	False	False	-0.16666666666666657	0.05408116387097574	dentate_biased
MGAT4C	MGAT4C	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.6666666666666666	0.33333333333333337	3.1126013804536446e-05	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9998528734296044	0.21814671814671815	0.013543968218060793	5	1	3.301336134085064e-05	1.0	False	False	False	-0.16666666666666657	0.013543968218060793	dentate_biased
NPAS3	NPAS3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.6666666666666666	0.33333333333333337	2.23091429365764e-13	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9987576086591673	0.8001139342675724	0.07443268777329276	3	2	3.6137812568658863e-13	1.0	False	False	False	-0.16666666666666657	0.07443268777329276	dentate_biased
P2RY12	P2RY12	expanded_marker_panel	expanded_selected_gene	marker_panel	marker_panel	False	True	72	88	1.0	0.6666666666666666	0.33333333333333337	2.0984404000961144e-12	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9987576086591673	0.07639266255516741	0.005023976243346202	3	1	3.1585823926498765e-12	1.0	False	False	False	-0.16666666666666657	0.005023976243346202	dentate_biased
PDZD2	PDZD2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.6666666666666666	0.33333333333333337	1.1053008803376231e-08	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9987576086591673	0.6448311156601843	0.007642570940721849	7	1	1.323067113384274e-08	1.0	False	False	False	-0.16666666666666657	0.007642570940721849	dentate_biased
PIFO	PIFO	expanded_marker_panel	expanded_selected_gene	marker_panel	marker_panel	False	True	72	88	1.0	0.6666666666666666	0.33333333333333337	4.443883305345894e-16	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9924520339370608	0.010003848867791392	0.004225106058587104	2	0	9.687218984216325e-16	1.0	False	False	False	-0.16666666666666657	0.004225106058587104	dentate_biased
PPP1R16B	PPP1R16B	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.6666666666666666	0.33333333333333337	1.06404508420196e-13	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9998528734296044	0.5885761589403974	0.0086540814374815	7	0	1.7863109811409065e-13	1.0	False	False	False	-0.16666666666666657	0.0086540814374815	dentate_biased
SASH1	SASH1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.6666666666666666	0.33333333333333337	3.6421581573161807e-08	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9998528734296044	0.37862951409904244	0.03975072799392208	3	1	4.2540877992562175e-08	1.0	False	False	False	-0.16666666666666657	0.03975072799392208	dentate_biased
Sema3f	SEMA3F	axon_guidance_synapse	shared_structural_executor	low_current_human_bridge_support	marker_panel	True	True	73	88	1.0	0.6666666666666666	0.33333333333333337	4.83345363517754e-06	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9924520339370608	0.002857142857142857	0.014175225259277658	1	0	5.187412634685841e-06	1.0	False	False	False	-0.16666666666666657	0.002857142857142857	dentate_biased
SGCZ	SGCZ	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.6666666666666666	0.33333333333333337	0.0004561342488156529	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9987576086591673	0.3689759533373686	0.0026409732699428008	3	1	0.0004784115984918526	1.0	False	False	False	-0.16666666666666657	0.0026409732699428008	dentate_biased
SLC13A3	SLC13A3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.6666666666666666	0.33333333333333337	0.00020558060111465577	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9998528734296044	0.3385624276713386	0.0022487212769371195	3	0	0.0002166687676470789	1.0	False	False	False	-0.16666666666666657	0.0022487212769371195	dentate_biased
SLC1A3	SLC1A3	expanded_marker_panel	expanded_selected_gene	marker_panel	marker_panel	False	True	73	88	1.0	0.6666666666666666	0.33333333333333337	2.1123402368972272e-10	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9987576086591673	0.23843416370106763	0.20352604456994372	6	3	2.786901443935575e-10	1.0	False	False	False	-0.16666666666666657	0.20352604456994372	dentate_biased
SLC6A1	SLC6A1	expanded_marker_panel	expanded_selected_gene	marker_panel	marker_panel	False	True	73	88	1.0	0.6666666666666666	0.33333333333333337	0.08811816978831649	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9987576086591673	0.1701492537313433	0.12387175845934056	7	2	0.0907111107123201	1.0	False	False	False	-0.16666666666666657	0.12387175845934056	dentate_biased
SORCS3	SORCS3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.6666666666666666	0.33333333333333337	8.016800763938199e-05	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9998528734296044	0.3991031390134529	0.00576948691088458	5	1	8.469771484160718e-05	1.0	False	False	False	-0.16666666666666657	0.00576948691088458	dentate_biased
SOX6	SOX6	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.6666666666666666	0.33333333333333337	1.4403544211458784e-05	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9998528734296044	0.19782139227642276	0.02865305594377423	3	1	1.5351983977717004e-05	1.0	False	False	False	-0.16666666666666657	0.02865305594377423	dentate_biased
SPARCL1	SPARCL1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.6666666666666666	0.33333333333333337	3.319555107891633e-08	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9998528734296044	0.31675874769797424	0.09342534860847163	7	3	3.8793723216686166e-08	1.0	False	False	False	-0.16666666666666657	0.09342534860847163	dentate_biased
