selected_feature_index	feature_index	gene	selection_reason	max_feature_score	GSE185277	GSE185553	GSE186538	is_marker_panel_gene	present_in_gse268609	gse268609_feature_id	gse268609_feature_name	source_matrix_row_1based	n_matching_gene_rows
181	181	CADPS	high_information_gene	12.95865723546356	0.3297589527064763	0.4351523089359351	0.9948857080487729	False	True	ENSG00000163618	CADPS	6649.0	1
182	182	LARGE1	high_information_gene	12.939982703089056	0.0	0.0	0.994386752736458	False	True	ENSG00000133424	LARGE1	34907.0	1
183	183	SLIT3	high_information_gene	12.931741356093957	0.2869780845787816	0.3032058038043979	0.9940749056662612	False	True	ENSG00000184347	SLIT3	10961.0	1
184	184	DLGAP2	high_information_gene	12.930397168122102	0.0247637557804436	0.0	0.9941372750803006	False	True	ENSG00000198010	DLGAP2	14715.0	1
185	185	GRM1	high_information_gene	12.929383392942524	0.1812657775394857	0.2422310675439224	0.9929834409205726	False	True	ENSG00000152822	GRM1	12727.0	1
186	186	DCC	high_information_gene	12.916404251729144	0.3134955208542769	0.4184939987107204	0.9902703714098606	False	True	ENSG00000187323	DCC	30570.0	1
187	187	DOCK4	high_information_gene	12.916288002685022	0.3979067533453969	0.590837929376132	0.9914553902766085	False	True	ENSG00000128512	DOCK4	14114.0	1
188	188	MCTP1	high_information_gene	12.908895899551135	0.2345575586980318	0.2866600497293536	0.9923909314871988	False	True	ENSG00000175471	MCTP1	10188.0	1
189	189	CNKSR2	high_information_gene	12.908575543163057	0.2939928065589884	0.3666158458594685	0.9889294290080144	False	True	ENSG00000149970	CNKSR2	35448.0	1
190	190	GRIN2B	high_information_gene	12.906675494640076	0.419487076380046	0.4376183118623949	0.9943555680294384	False	True	ENSG00000273079	GRIN2B	21298.0	1
191	191	CNTN1	high_information_gene	12.898167640949936	0.3676920671089962	0.4840016781098752	0.9920167150029624	False	True	ENSG00000018236	CNTN1	21535.0	1
192	192	GRM5	high_information_gene	12.896736208562189	0.3091727542836718	0.4224129992121069	0.9925156703152774	False	True	ENSG00000168959	GRM5	20421.0	1
193	193	EPHA6	high_information_gene	12.881587116302398	0.2923731653374439	0.3760910272283559	0.9913618361555492	False	True	ENSG00000080224	EPHA6	6791.0	1
194	194	PCDH15	high_information_gene	12.851113728307055	0.2490226302973437	0.3055285534488227	0.9806342969407802	False	True	ENSG00000150275	PCDH15	18039.0	1
195	195	KIRREL3	high_information_gene	12.8385536026306	0.3181422156691911	0.4590244451493415	0.9913306514485296	False	True	ENSG00000149571	KIRREL3	20893.0	1
196	196	DPP6	high_information_gene	12.81883646480195	0.3866697942497151	0.5048041011368171	0.9914242055695888	False	True	ENSG00000130226	DPP6	14635.0	1
197	197	SYNE1	high_information_gene	12.812913908037022	0.4347452136809418	0.5554748334680596	0.9911747279134312	False	True	ENSG00000131018	SYNE1	12795.0	1
198	198	LINGO2	high_information_gene	12.811118130476972	0.1862252306592498	0.310910783902424	0.9888982443009948	False	True	ENSG00000174482	LINGO2	16411.0	1
199	199	GABRB3	high_information_gene	12.80142380765892	0.3264191408082568	0.373768277583931	0.9915801291046872	False	True	ENSG00000166206	GABRB3	25254.0	1
200	200	TIAM1	high_information_gene	12.800692853370592	0.230636909947948	0.3207031689672461	0.9917984220538248	False	True	ENSG00000156299	TIAM1	34071.0	1
201	201	RGS7	high_information_gene	12.800677384193293	0.3496526148828273	0.5108412037368641	0.99129946674151	False	True	ENSG00000182901	RGS7	3282.0	1
202	202	AC090578.1	high_information_gene	12.79965191889257	0.0	0.0	0.9823182711198428	False	True	ENSG00000253553	AC090578.1	15622.0	1
203	203	BTBD9	high_information_gene	12.783009469929109	0.2739315952907535	0.419281891761913	0.9876508560202076	False	True	ENSG00000183826	BTBD9	11888.0	1
204	204	LINC01322	high_information_gene	12.774387897233115	0.0012733730983178	0.0	0.9860604359622042	False	True	ENSG00000244128	LINC01322	7469.0	1
205	205	CACNB2	high_information_gene	12.756745470472037	0.2787905189553872	0.393342815336287	0.9875884866061684	False	True	ENSG00000165995	CACNB2	17732.0	1
206	206	FRMPD4	high_information_gene	12.749077020941955	0.2537475146884704	0.3555444136336195	0.9862163594973026	False	True	ENSG00000169933	FRMPD4	35373.0	1
207	207	PARD3	high_information_gene	12.743365692871302	0.1930947434264906	0.2909474158131158	0.98839928898868	False	True	ENSG00000148498	PARD3	17865.0	1
208	208	CACNA1C	high_information_gene	12.7427515815015	0.0281594173759578	0.0038780709922336	0.990613403187077	False	True	ENSG00000151067	CACNA1C	21013.0	1
209	209	CTNNA2	high_information_gene	12.732828313632773	0.4128521323414427	0.5917486109547831	0.9891477219571522	False	True	ENSG00000066032	CTNNA2	4296.0	1
210	210	MAP1B	high_information_gene	12.72016703841007	0.5498179299868194	0.4597918734459577	0.985686219477968	False	True	ENSG00000131711	MAP1B	9980.0	1
211	211	SIPA1L1	high_information_gene	12.707086017316762	0.3176954180908339	0.4467865219126359	0.9886175819378176	False	True	ENSG00000197555	SIPA1L1	24484.0	1
212	212	GPHN	high_information_gene	12.68527714471588	0.3479436141456113	0.6116301200257855	0.9871207160008733	False	True	ENSG00000171723	GPHN	24416.0	1
213	213	DCLK1	high_information_gene	12.680917298075856	0.3437213770301365	0.4225767172487183	0.9885240278167586	False	True	ENSG00000133083	DCLK1	23092.0	1
214	214	PCLO	high_information_gene	12.679154978013012	0.3400464669481491	0.3976915756837786	0.9868088689306764	False	True	ENSG00000186472	PCLO	13799.0	1
215	215	NRCAM	high_information_gene	12.670035537334424	0.3793423139646583	0.4857821117580247	0.9886175819378176	False	True	ENSG00000091129	NRCAM	14100.0	1
216	216	PTK2	high_information_gene	12.660122102119823	0.3390188325179277	0.5778530425973867	0.9869959771727944	False	True	ENSG00000169398	PTK2	16046.0	1
217	217	SYNPR	high_information_gene	12.647378081487055	0.1868842570873266	0.1721699802515118	0.9842205382480432	False	True	ENSG00000163630	SYNPR	6651.0	1
218	218	CACNA1E	high_information_gene	12.641539722847636	0.3099993298036325	0.345925978982697	0.989459569027349	False	True	ENSG00000198216	CACNA1E	2577.0	1
219	219	LRFN5	high_information_gene	12.63003092109845	0.2433259611732904	0.3556365050292134	0.97969875573019	False	True	ENSG00000165379	LRFN5	24158.0	1
220	220	DOCK3	high_information_gene	12.629488916513267	0.3539642115139736	0.582907836977765	0.9881186266255028	False	True	ENSG00000088538	DOCK3	6515.0	1
221	221	LIMCH1	high_information_gene	12.627138335010075	0.320789491320957	0.4602932599330802	0.9861228053762436	False	True	ENSG00000064042	LIMCH1	8233.0	1
222	222	CACNA2D1	high_information_gene	12.623585435715691	0.3103344279874003	0.4291356710904644	0.9854055571147908	False	True	ENSG00000153956	CACNA2D1	13797.0	1
223	223	GALNT13	high_information_gene	12.61583456362732	0.1696602104416594	0.2928915674978767	0.982879595846197	False	True	ENSG00000144278	GALNT13	5021.0	1
224	224	DSCAM	high_information_gene	12.58236131980919	0.3087147867658557	0.4864369839044705	0.9844700159042006	False	True	ENSG00000171587	DSCAM	34216.0	1
225	225	HS6ST3	high_information_gene	12.58061083428545	0.3449724102495364	0.4169796068720646	0.973305890791156	False	True	ENSG00000185352	HS6ST3	23483.0	1
226	226	CDH8	high_information_gene	12.577865489854338	0.2317427339543819	0.2794359913638736	0.9811332522530952	False	True	ENSG00000150394	CDH8	27526.0	1
227	227	ADGRL2	high_information_gene	12.573072741836691	0.158680159953533	0.2362553592076047	0.9714971777840148	False	True	ENSG00000117114	ADGRL2	1366.0	1
228	228	PDE4DIP	high_information_gene	12.5648818091774	0.0749391238299488	0.1357836466146179	0.9837215829357284	False	True	ENSG00000178104	PDE4DIP	1892.0	1
229	229	GALNT17	high_information_gene	12.563561864498435	0.0	0.0	0.9877755948482864	False	True	ENSG00000185274	GALNT17	13694.0	1
230	230	MIR99AHG	high_information_gene	12.542308520341072	0.3101221991376807	0.5301087701705738	0.9816010228583902	False	True	ENSG00000215386	MIR99AHG	33921.0	1
231	231	PDE4D	high_information_gene	12.53280020524818	0.3599959788217948	0.5634049258664265	0.9808837745969377	False	True	ENSG00000113448	PDE4D	9877.0	1
232	232	INPP4B	high_information_gene	12.530931901601818	0.1691352232870898	0.2508057997114469	0.9788879533476784	False	True	ENSG00000109452	INPP4B	8982.0	1
233	233	DIAPH2	high_information_gene	12.51864063319986	0.1980765364251726	0.2726212280899221	0.9773287179966944	False	True	ENSG00000147202	DIAPH2	35922.0	1
234	234	CTNND2	high_information_gene	12.501429383948556	0.4326564350021223	0.6926193862620103	0.9857485888920072	False	True	ENSG00000169862	CTNND2	9537.0	1
235	235	TCF4	high_information_gene	12.495255420282025	0.4069432343676697	0.5684392554922285	0.9827236723110986	False	True	ENSG00000196628	TCF4	30584.0	1
236	236	ADRA1A	high_information_gene	12.483508873488562	0.1519223465808815	0.1564325839822365	0.9758942214737892	False	True	ENSG00000120907	ADRA1A	15058.0	1
237	237	AKT3	high_information_gene	12.482225484358992	0.0517056497553783	0.0002148799230525	0.983752767642748	False	True	ENSG00000117020	AKT3	3303.0	1
238	238	KCNQ3	high_information_gene	12.474018603499989	0.2541719723879097	0.3900889193586346	0.9772039791686156	False	True	ENSG00000184156	KCNQ3	15996.0	1
239	239	KCNMA1	high_information_gene	12.469675784392749	0.3311887049572191	0.4990228079689754	0.9851248947516138	False	True	ENSG00000156113	KCNMA1	18245.0	1
240	240	NTM	high_information_gene	12.466404185519186	0.380626857002435	0.6495615426332	0.959865282065675	False	True	ENSG00000182667	NTM	20938.0	1
241	241	KCND2	high_information_gene	12.463616728605793	0.2691508612023323	0.4185246958425851	0.9737112919824118	False	True	ENSG00000184408	KCND2	14172.0	1
242	242	PRKCE	high_information_gene	12.45759552114746	0.310993454415477	0.4312333084345486	0.9832849970374528	False	True	ENSG00000171132	PRKCE	3937.0	1
243	243	MYT1L	high_information_gene	12.45650582535857	0.3632687710832607	0.4293914805226698	0.9806342969407802	False	True	ENSG00000186487	MYT1L	3447.0	1
244	244	SHISA9	high_information_gene	12.450437862508569	0.2104193195272881	0.3266072506625464	0.9758942214737892	False	True	ENSG00000237515	SHISA9	26832.0	1
245	245	CAMK1D	high_information_gene	12.43993667794688	0.3125013962424323	0.4066858353201199	0.9823806405338822	False	True	ENSG00000183049	CAMK1D	17668.0	1
246	246	MAPK10	high_information_gene	12.43801396943474	0.3597167303353216	0.506031986411403	0.9803224498705836	False	True	ENSG00000109339	MAPK10	8587.0	1
247	247	PLCL1	high_information_gene	12.429132259700992	0.2412260125550119	0.3930460763949288	0.977079240340537	False	True	ENSG00000115896	PLCL1	5383.0	1
248	248	TRIM9	high_information_gene	12.42656186404266	0.2636775908674575	0.4286547493579183	0.9822559017058036	False	True	ENSG00000100505	TRIM9	24229.0	1
249	249	SLC35F3	high_information_gene	12.419393023711969	0.2120724705672095	0.2900571989890411	0.9671936882152992	False	True	ENSG00000183780	SLC35F3	3203.0	1
250	250	SPOCK3	high_information_gene	12.396666471954823	0.2198244085517056	0.3253179711242313	0.9761748838369664	False	True	ENSG00000196104	SPOCK3	9177.0	1
251	251	DGKI	high_information_gene	12.391944243152007	0.2303688314009338	0.3635665974275803	0.9784825521564224	False	True	ENSG00000157680	DGKI	14345.0	1
252	252	PEX5L	high_information_gene	12.383574945170562	0.3225655116949266	0.4315709768850597	0.967692643527614	False	True	ENSG00000114757	PEX5L	7578.0	1
253	253	MBD5	high_information_gene	12.383164759701948	0.2869557446998637	0.5005167350530548	0.9766426544422616	False	True	ENSG00000204406	MBD5	4979.0	1
254	254	RASAL2	high_information_gene	12.374314219725084	0.2442642360878404	0.3840211196267228	0.9755823744035924	False	True	ENSG00000075391	RASAL2	2533.0	1
255	255	FAM19A1	high_information_gene	12.373787653125872	0.2828005272211424	0.3740854812798657	0.9564349642935104	False	False				0
256	256	TLL1	high_information_gene	12.3672789865215	0.1085271317829457	0.1360803855559762	0.971746655440172	False	True	ENSG00000038295	TLL1	9175.0	1
257	257	DST	high_information_gene	12.362701540160431	0.5451377253535286	0.7411310869854393	0.9794804627810522	False	True	ENSG00000151914	DST	12122.0	1
258	258	SLC24A2	high_information_gene	12.344974650496107	0.3184438040345821	0.4767571549898188	0.9749898649702186	False	True	ENSG00000155886	SLC24A2	16341.0	1
259	259	AC016831.7	high_information_gene	12.344114527076654	0.0099524160579049	0.0215084570598287	0.9743973555368448	False	True	ENSG00000285106	AC016831.7	14290.0	1
260	260	ARID1B	high_information_gene	12.333148165740386	0.2768916292473695	0.4781180611691514	0.9765491003212023	False	True	ENSG00000049618	ARID1B	12824.0	1
261	261	TTC3	high_information_gene	12.315285858417573	0.3937962156245113	0.4816073018244328	0.976393176786104	False	True	ENSG00000182670	TTC3	34169.0	1
262	262	ALDH1A2	high_information_gene	12.30589774856277	0.055324710140071	0.0903007295685006	0.9222877101069636	False	True	ENSG00000128918	ALDH1A2	25721.0	1
263	263	SLC4A10	high_information_gene	12.303139101023264	0.2538815539619775	0.346734336788466	0.9746780179000218	False	True	ENSG00000144290	SLC4A10	5076.0	1
264	264	CDH18	high_information_gene	12.302576380318438	0.1604785202064204	0.2477974807887116	0.9604889762060684	False	True	ENSG00000145526	CDH18	9594.0	1
265	265	SHISA6	high_information_gene	12.297378840470122	0.2464647141612492	0.2945901421277205	0.9731499672560576	False	True	ENSG00000188803	SHISA6	28436.0	1
266	266	TANC2	high_information_gene	12.28951973221189	0.2695418090833947	0.3865178196850474	0.9703433436242866	False	True	ENSG00000170921	TANC2	29602.0	1
267	267	CCDC85A	high_information_gene	12.28747861041852	0.007763107923955	0.0067840661420867	0.9685034459101256	False	True	ENSG00000055813	CCDC85A	4027.0	1
268	268	PTPRK	high_information_gene	12.285803372394051	0.0258919196657954	0.0001125561501703	0.9662581470047088	False	True	ENSG00000152894	PTPRK	12560.0	1
269	269	MDGA2	high_information_gene	12.28333538544188	0.2632307932891004	0.5189759436809954	0.9666947329029844	False	True	ENSG00000139915	MDGA2	24186.0	1
270	270	ATP8A2	high_information_gene	12.282858428799283	0.2468668319817706	0.3290732535890063	0.9767050238563008	False	True	ENSG00000132932	ATP8A2	22988.0	1
271	271	JMJD1C	high_information_gene	12.268288071324095	0.329490874159462	0.5547687994351728	0.9772039791686156	False	True	ENSG00000171988	JMJD1C	18089.0	1
272	272	UBE2E2	high_information_gene	12.262500429381058	0.2751379487523178	0.4867132580912523	0.9690959553434996	False	True	ENSG00000182247	UBE2E2	6160.0	1
273	273	CHSY3	high_information_gene	12.260887509003954	0.2116033331099345	0.3337699147642972	0.9628278292325444	False	True	ENSG00000198108	CHSY3	10429.0	1
274	274	SPHKAP	high_information_gene	12.259504715684784	0.2260460648303286	0.27974296268252	0.9517572582405588	False	True	ENSG00000153820	SPHKAP	5726.0	1
275	275	SLC24A3	high_information_gene	12.250765181509417	0.274780510689632	0.3354173275076998	0.9679421211837714	False	True	ENSG00000185052	SLC24A3	33122.0	1
276	276	C8ORF34	high_information_gene	12.25063539603894	0.1915868015995353	0.2565768605020004	0.9651978669660398	False	True	ENSG00000165084	C8orf34	15459.0	1
277	277	TMEM108	high_information_gene	12.242811123416825	0.2042535129459598	0.3551658156739555	0.96906477063648	False	True	ENSG00000144868	TMEM108	7168.0	1
278	278	AFF3	high_information_gene	12.230851076048271	0.2546522797846435	0.3862108483664009	0.9711541460067984	False	True	ENSG00000144218	AFF3	4558.0	1
279	279	SMYD3	high_information_gene	12.229200220231563	0.2905189553872618	0.4764194865393076	0.9697508341909128	False	True	ENSG00000185420	SMYD3	3330.0	1
280	280	DOCK10	high_information_gene	12.225972714614228	0.2198244085517056	0.3787923748324448	0.9671001340942402	False	True	ENSG00000135905	DOCK10	5699.0	1
281	281	NCOA1	high_information_gene	12.222155185273143	0.2814266246676943	0.4590346775266297	0.9698755730189916	False	True	ENSG00000084676	NCOA1	3684.0	1
282	282	AGAP1	high_information_gene	12.21783269616553	0.3214708576279516	0.5622895967420111	0.9749274955561792	False	True	ENSG00000157985	AGAP1	5826.0	1
283	283	MAML2	high_information_gene	12.200429130837197	0.1529164711927261	0.2958180274023064	0.9626407209904264	False	True	ENSG00000184384	MAML2	20486.0	1
284	284	PTPRN2	high_information_gene	12.196451838224272	0.048801465496057	0.0	0.971278884834877	False	True	ENSG00000155093	PTPRN2	14686.0	1
285	285	KCNJ6	high_information_gene	12.188443434848724	0.229095458302616	0.2722733272621228	0.9709982224717	False	True	ENSG00000157542	KCNJ6	34180.0	1
286	286	ATRNL1	high_information_gene	12.18623015302922	0.2866206465160958	0.4145545334547575	0.9641064022203512	False	True	ENSG00000107518	ATRNL1	18690.0	1
287	287	GNAQ	high_information_gene	12.185253319977862	0.2902061970824118	0.4513603945604682	0.970312158917267	False	True	ENSG00000156052	GNAQ	16718.0	1
288	288	GABRB2	high_information_gene	12.182368356150986	0.2550655675446239	0.2932190035710997	0.9673496117503976	False	True	ENSG00000145864	GABRB2	10922.0	1
289	289	ADAM22	high_information_gene	12.178673892466724	0.2099278421910953	0.2965240614351932	0.967692643527614	False	True	ENSG00000008277	ADAM22	13822.0	1
290	290	NFIA	high_information_gene	12.178399811646926	0.2330607868105355	0.3821895240921323	0.964605357532666	False	True	ENSG00000162599	NFIA	1201.0	1
291	291	MLLT3	high_information_gene	12.173831634169662	0.237953220293546	0.357468100563804	0.96516668225902	False	True	ENSG00000171843	MLLT3	16344.0	1
292	292	EPHA7	high_information_gene	12.16833296283346	0.1847284587717534	0.22928711027433	0.96033305267097	False	True	ENSG00000135333	EPHA7	12326.0	1
293	293	SPOCK1	high_information_gene	12.155948816747005	0.2624600674664343	0.4314072588484482	0.968472261203106	False	True	ENSG00000152377	SPOCK1	10537.0	1
294	294	AKAP6	high_information_gene	12.145671876888532	0.306022831356254	0.5238567876474741	0.9712165154208376	False	True	ENSG00000151320	AKAP6	24083.0	1
295	295	RAPGEF2	high_information_gene	12.144689079419985	0.2465764135558385	0.3751496485178401	0.9652602363800792	False	True	ENSG00000109756	RAPGEF2	9143.0	1
296	296	PHACTR1	high_information_gene	12.136955208729132	0.3527690279918682	0.4740353426311535	0.956871550191786	False	True	ENSG00000112137	PHACTR1	11350.0	1
297	297	KCNJ3	high_information_gene	12.135508465817257	0.204063623975158	0.2737058600824729	0.961798733900895	False	True	ENSG00000162989	KCNJ3	5025.0	1
298	298	PLEKHA5	high_information_gene	12.132153424903512	0.2519491544355829	0.4088039374187805	0.9655408987432564	False	True	ENSG00000052126	PLEKHA5	21347.0	1
299	299	MRTFB	high_information_gene	12.13146057925198	0.0	0.0	0.9650731281379612	False	True	ENSG00000186260	MRTFB	26842.0	1
300	300	LY86-AS1	high_information_gene	12.12808887343722	0.0001005294551303	0.0	0.950291577010634	False	True	ENSG00000216863	LY86-AS1	11282.0	1
301	301	NKAIN3	high_information_gene	12.12778690198813	0.2648616044501038	0.3551351185420909	0.946019272148938	False	True	ENSG00000185942	NKAIN3	15398.0	1
