analysis_region	sampling_group	neuron_id	neuron_name	archive	species	strain	brain_region	cell_type	age_classification	age_scale	min_age	max_age	gender	experiment_condition	protocol	domain	attributes	physical_integrity	reconstruction_software	slicing_thickness	reference_pmid	reference_doi	measurements_url	neuron_name_morph	surface	volume	n_stems	n_bifs	n_branch	width	height	depth	diameter	eucDistance	pathDistance	branch_Order	contraction	fragmentation	partition_asymmetry	pk_classic	bif_ampl_local	fractal_Dim	soma_Surface	bif_ampl_remote	length	is_control_like	dendrites_present	moderate_or_complete_dendrites	has_core_morphometry	analysis_inclusion	compact_branch_index
dentate_gyrus	DG_mouse_sample	52420	TG4050-Neuron-E-37dpi	Gage	mouse	C57BL/6J	hippocampus;dentate gyrus;granule layer	principal cell;granule;newborn	adult	Day	79.0	86.0	Female	CELSR3 shRNAi	in vivo	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	Not reported	27135217	10.1038/nn.4301	http://neuromorpho.org/api/morphometry/id/52420	TG4050-Neuron-E-37dpi	1981.19	227.837	1.0	8.0	17.0	92.6486	231.05	173.21	0.46	266.351	287.336	4.0	0.920909	153.0	0.239286	2.0	64.6171	1.02198	4574.41	60.5898	1370.94	False	True	True	True	True	0.012400250922724553
dentate_gyrus	DG_mouse_sample	52421	TG4050-Neuron-F-37dpi	Gage	mouse	C57BL/6J	hippocampus;dentate gyrus;granule layer	principal cell;granule;newborn	adult	Day	79.0	86.0	Female	CELSR3 shRNAi	in vivo	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	Not reported	27135217	10.1038/nn.4301	http://neuromorpho.org/api/morphometry/id/52421	TG4050-Neuron-F-37dpi	2030.22	233.476	1.0	9.0	19.0	107.625	177.023	199.27	0.46	219.124	249.447	5.0	0.919858	166.0	0.527778	2.0	60.2118	1.02464	3758.12	42.4512	1404.87	False	True	True	True	True	0.01352438303900005
dentate_gyrus	DG_mouse_sample	52422	TG4033-Neuron-AA-43dpi	Gage	mouse	C57BL/6J	hippocampus;dentate gyrus;granule layer	principal cell;granule;newborn	adult	Day	85.0	92.0	Female	CELSR3 shRNAi	in vivo	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	Not reported	27135217	10.1038/nn.4301	http://neuromorpho.org/api/morphometry/id/52422	TG4033-Neuron-AA-43dpi	1430.18	107.264	1.0	10.0	21.0	217.778	192.814	128.15	0.3	221.558	237.97	5.0	0.948739	183.0	0.394444	2.0	47.1135	1.0147	3800.19	44.9566	1517.47	False	True	True	True	True	0.013838823831772621
dentate_gyrus	DG_mouse_sample	52423	TG4033-Neuron-H-43dpi	Gage	mouse	C57BL/6J	hippocampus;dentate gyrus;granule layer	principal cell;granule;newborn	adult	Day	85.0	92.0	Female	CELSR3 shRNAi	in vivo	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	Not reported	27135217	10.1038/nn.4301	http://neuromorpho.org/api/morphometry/id/52423	TG4033-Neuron-H-43dpi	1181.26	88.5947	1.0	9.0	19.0	160.618	180.141	69.71	0.3	250.75	261.921	4.0	0.944062	130.0	0.305556	2.0	59.3165	1.01442	6689.88	47.2078	1253.36	False	True	True	True	True	0.015159251930809983
dentate_gyrus	DG_mouse_sample	52424	TG4033-Neuron-I-43dpi	Gage	mouse	C57BL/6J	hippocampus;dentate gyrus;granule layer	principal cell;granule;newborn	adult	Day	85.0	92.0	Female	CELSR3 shRNAi	in vivo	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	Not reported	27135217	10.1038/nn.4301	http://neuromorpho.org/api/morphometry/id/52424	TG4033-Neuron-I-43dpi	1291.76	96.8817	1.0	10.0	21.0	213.81	225.309	69.14	0.3	209.946	285.084	5.0	0.898996	158.0	0.420635	2.0	50.7476	1.02948	3540.08	51.6311	1370.59	False	True	True	True	True	0.01532186868428925
dentate_gyrus	DG_mouse_sample	52425	TG4033-Neuron-J-43dpi	Gage	mouse	C57BL/6J	hippocampus;dentate gyrus;granule layer	principal cell;granule;newborn	adult	Day	85.0	92.0	Female	CELSR3 shRNAi	in vivo	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	Not reported	27135217	10.1038/nn.4301	http://neuromorpho.org/api/morphometry/id/52425	TG4033-Neuron-J-43dpi	1212.21	90.9156	1.0	10.0	21.0	109.434	204.49	146.57	0.3	212.319	282.228	8.0	0.920826	152.0	0.627778	2.0	66.6851	1.02132	2663.25	65.8613	1286.19	False	True	True	True	True	0.016327292235206306
dentate_gyrus	DG_mouse_sample	52426	TG4033-Neuron-L-43dpi	Gage	mouse	C57BL/6J	hippocampus;dentate gyrus;granule layer	principal cell;granule;newborn	adult	Day	85.0	92.0	Female	CELSR3 shRNAi	in vivo	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	Not reported	27135217	10.1038/nn.4301	http://neuromorpho.org/api/morphometry/id/52426	TG4033-Neuron-L-43dpi	1103.04	82.7282	1.0	8.0	17.0	238.621	158.771	75.02	0.3	211.401	244.421	5.0	0.938849	155.0	0.464286	2.0	51.2931	1.0168	4180.12	51.0829	1170.36	False	True	True	True	True	0.014525445162172324
dentate_gyrus	DG_mouse_sample	52427	TG4052-Neuron-A-48dpi	Gage	mouse	C57BL/6J	hippocampus;dentate gyrus;granule layer	principal cell;granule;newborn	adult	Day	90.0	97.0	Female	CELSR3 shRNAi	in vivo	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	Not reported	27135217	10.1038/nn.4301	http://neuromorpho.org/api/morphometry/id/52427	TG4052-Neuron-A-48dpi	2252.72	259.062	1.0	11.0	23.0	286.34	136.5	170.64	0.46	236.041	254.841	6.0	0.94303	188.0	0.466667	2.0	68.126	1.01522	2809.37	57.8497	1558.83	False	True	True	True	True	0.014754655735391288
dentate_gyrus	DG_mouse_sample	52428	TG4052-Neuron-B-48dpi	Gage	mouse	C57BL/6J	hippocampus;dentate gyrus;granule layer	principal cell;granule;newborn	adult	Day	90.0	97.0	Female	CELSR3 shRNAi	in vivo	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	Not reported	27135217	10.1038/nn.4301	http://neuromorpho.org/api/morphometry/id/52428	TG4052-Neuron-B-48dpi	2446.98	281.403	1.0	10.0	21.0	182.858	163.899	128.1	0.46	245.909	293.709	5.0	0.93735	233.0	0.555556	2.0	67.6262	1.02092	4939.76	56.513	1693.26	False	True	True	True	True	0.012402111902483966
dentate_gyrus	DG_mouse_sample	52429	TG4052-Neuron-G-48dpi	Gage	mouse	C57BL/6J	hippocampus;dentate gyrus;granule layer	principal cell;granule;newborn	adult	Day	90.0	97.0	Female	CELSR3 shRNAi	in vivo	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	Not reported	27135217	10.1038/nn.4301	http://neuromorpho.org/api/morphometry/id/52429	TG4052-Neuron-G-48dpi	2433.49	279.851	1.0	9.0	19.0	209.482	241.111	109.03	0.46	279.538	312.824	5.0	0.942537	197.0	0.381481	2.0	50.8557	1.01576	2934.76	43.7879	1683.92	False	True	True	True	True	0.01128319635137061
dentate_gyrus	DG_mouse_sample	52430	TG4052-Neuron-I-48dpi	Gage	mouse	C57BL/6J	hippocampus;dentate gyrus;granule layer	principal cell;granule;newborn	adult	Day	90.0	97.0	Female	CELSR3 shRNAi	in vivo	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	Not reported	27135217	10.1038/nn.4301	http://neuromorpho.org/api/morphometry/id/52430	TG4052-Neuron-I-48dpi	1867.1	214.717	1.0	7.0	15.0	119.671	248.169	80.53	0.46	275.837	302.237	4.0	0.95536	169.0	0.571429	2.0	64.3447	1.01179	2303.93	37.9447	1291.99	False	True	True	True	True	0.011609996981400784
dentate_gyrus	DG_mouse_sample	52431	TG4033-Neuron-E-60dpi	Gage	mouse	C57BL/6J	hippocampus;dentate gyrus;granule layer	principal cell;granule;newborn	adult	Day	102.0	109.0	Female	CELSR3 shRNAi	in vivo	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	Not reported	27135217	10.1038/nn.4301	http://neuromorpho.org/api/morphometry/id/52431	TG4033-Neuron-E-60dpi	1222.29	91.6718	1.0	9.0	19.0	93.0175	287.02	79.5	0.3	235.894	316.11	5.0	0.924931	126.0	0.509259	2.0	77.5977	1.02292	6534.19	69.1608	1296.89	False	True	True	True	True	0.014650432958847704
dentate_gyrus	DG_mouse_sample	52432	TG4033-Neuron-F-60dpi	Gage	mouse	C57BL/6J	hippocampus;dentate gyrus;granule layer	principal cell;granule;newborn	adult	Day	102.0	109.0	Female	CELSR3 shRNAi	in vivo	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	Not reported	27135217	10.1038/nn.4301	http://neuromorpho.org/api/morphometry/id/52432	TG4033-Neuron-F-60dpi	1304.91	97.8684	1.0	12.0	25.0	181.521	280.731	96.68	0.3	263.271	328.884	7.0	0.900334	181.0	0.494949	2.0	75.9512	1.03372	5576.07	59.244	1384.55	False	True	True	True	True	0.018056408219277023
dentate_gyrus	DG_mouse_sample	52433	TG4033-Neuron-G-60dpi	Gage	mouse	C57BL/6J	hippocampus;dentate gyrus;granule layer	principal cell;granule;newborn	adult	Day	102.0	109.0	Female	CELSR3 shRNAi	in vivo	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	Not reported	27135217	10.1038/nn.4301	http://neuromorpho.org/api/morphometry/id/52433	TG4033-Neuron-G-60dpi	1273.53	95.5144	1.0	10.0	21.0	189.3	218.939	113.84	0.3	232.37	283.113	5.0	0.945038	130.0	0.272222	2.0	66.9869	1.01913	5517.52	61.234	1351.25	False	True	True	True	True	0.015541165587419057
dentate_gyrus	DG_mouse_sample	52434	TG4033-Neuron-K-60dpi	Gage	mouse	C57BL/6J	hippocampus;dentate gyrus;granule layer	principal cell;granule;newborn	adult	Day	102.0	109.0	Female	CELSR3 shRNAi	in vivo	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	Not reported	27135217	10.1038/nn.4301	http://neuromorpho.org/api/morphometry/id/52434	TG4033-Neuron-K-60dpi	2099.0	320.098	1.0	8.0	17.0	55.3494	166.77	126.08	0.61	206.15	244.84	5.0	0.919568	138.0	0.642857	2.0	57.0605	1.01904	2604.05	49.5934	1095.3	False	True	True	True	True	0.015520861864329409
dentate_gyrus	DG_mouse_sample	52435	TG4033-Neuron-M-60dpi	Gage	mouse	C57BL/6J	hippocampus;dentate gyrus;granule layer	principal cell;granule;newborn	adult	Day	102.0	109.0	Female	CELSR3 shRNAi	in vivo	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	Not reported	27135217	10.1038/nn.4301	http://neuromorpho.org/api/morphometry/id/52435	TG4033-Neuron-M-60dpi	2495.63	380.584	1.0	8.0	17.0	189.329	138.573	59.24	0.61	200.597	252.353	6.0	0.906802	153.0	0.666667	2.0	50.7717	1.02662	4059.68	47.5711	1302.27	False	True	True	True	True	0.01305412856012962
dentate_gyrus	DG_mouse_sample	52436	TG4033-Neuron-N-60dpi	Gage	mouse	C57BL/6J	hippocampus;dentate gyrus;granule layer	principal cell;granule;newborn	adult	Day	102.0	109.0	Female	CELSR3 shRNAi	in vivo	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	Not reported	27135217	10.1038/nn.4301	http://neuromorpho.org/api/morphometry/id/52436	TG4033-Neuron-N-60dpi	2978.69	454.25	1.0	10.0	21.0	160.87	171.69	133.79	0.61	207.554	230.858	5.0	0.935055	192.0	0.420635	2.0	60.1765	1.02111	3970.53	50.9394	1554.34	False	True	True	True	True	0.013510557535674306
dentate_gyrus	DG_mouse_sample	52437	TG4033-Neuron-S-60dpi	Gage	mouse	C57BL/6J	hippocampus;dentate gyrus;granule layer	principal cell;granule;newborn	adult	Day	102.0	109.0	Female	CELSR3 shRNAi	in vivo	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	Not reported	27135217	10.1038/nn.4301	http://neuromorpho.org/api/morphometry/id/52437	TG4033-Neuron-S-60dpi	1004.15	75.311	1.0	9.0	19.0	218.83	83.4401	230.51	0.3	219.818	275.868	5.0	0.893619	128.0	0.666667	2.0	73.7256	1.03719	7584.71	60.6945	1065.43	False	True	True	True	True	0.017833175337657096
dentate_gyrus	DG_mouse_sample	52438	TG4033-Neuron-X-60dpi	Gage	mouse	C57BL/6J	hippocampus;dentate gyrus;granule layer	principal cell;granule;newborn	adult	Day	102.0	109.0	Female	CELSR3 shRNAi	in vivo	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	Not reported	27135217	10.1038/nn.4301	http://neuromorpho.org/api/morphometry/id/52438	TG4033-Neuron-X-60dpi	975.823	73.1867	1.0	7.0	15.0	64.9598	242.91	111.41	0.3	250.248	317.315	4.0	0.918575	100.0	0.380952	2.0	54.9511	1.02467	8502.11	35.5448	1035.38	False	True	True	True	True	0.014487434565087214
dentate_gyrus	DG_mouse_sample	52439	TG4033-Neuron-Z-60dpi	Gage	mouse	C57BL/6J	hippocampus;dentate gyrus;granule layer	principal cell;granule;newborn	adult	Day	102.0	109.0	Female	CELSR3 shRNAi	in vivo	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	Not reported	27135217	10.1038/nn.4301	http://neuromorpho.org/api/morphometry/id/52439	TG4033-Neuron-Z-60dpi	1212.83	90.9622	1.0	9.0	19.0	211.989	138.9	87.97	0.3	237.241	291.833	5.0	0.94376	142.0	0.344444	2.0	54.4122	1.01537	3107.89	43.7585	1286.85	False	True	True	True	True	0.014764735594669155
dentate_gyrus	DG_mouse_sample	5693	DGC103axon	Danzer	mouse	C57BL6/Thy1-GFP 	hippocampus;dentate gyrus;granule layer	granule;principal cell	adult	Month	4.0	5.0	Male/Female	pilocarpine treated	in vivo	No Dendrites, Soma, Axon	No Diameter, 3D, Angles	Axon Incomplete	Neurolucida	60	17626215	10.1523/JNEUROSCI.0431-07.2007	http://neuromorpho.org/api/morphometry/id/5693	DGC103axon	12.91	0.1	1.0	3.0	7.0	10.75	93.0	19.57	0.03	100.45	116.17	3.0	0.88	103.0	0.66	2.2	95.76	1.06	216.11	80.46	133.26	False	True	True	True	True	0.0525288908899895
dentate_gyrus	DG_mouse_sample	5694	DGC104axon	Danzer	mouse	C57BL6/Thy1-GFP 	hippocampus;dentate gyrus;granule layer	granule;principal cell	adult	Month	4.0	5.0	Male/Female	pilocarpine treated	in vivo	No Dendrites, Soma, Axon	No Diameter, 3D, Angles	Axon Incomplete	Neurolucida	60	17626215	10.1523/JNEUROSCI.0431-07.2007	http://neuromorpho.org/api/morphometry/id/5694	DGC104axon	7.92	0.06	1.0	1.0	3.0	11.92	33.75	21.54	0.02	36.54	77.45	1.0	0.76	103.0	0.0	1.35	34.39	1.05	284.72	91.23	84.26	False	True	True	True	True	0.03560408260147163
dentate_gyrus	DG_mouse_sample	5695	DGC173axon	Danzer	mouse	C57BL6/Thy1-GFP 	hippocampus;dentate gyrus;granule layer	granule;principal cell	adult	Month	4.0	5.0	Male/Female	pilocarpine treated	in vivo	No Dendrites, Soma, Axon	No Diameter, 3D, Angles	Axon Incomplete	Neurolucida	60	17626215	10.1523/JNEUROSCI.0431-07.2007	http://neuromorpho.org/api/morphometry/id/5695	DGC173axon	6.48	0.04	1.0	1.0	3.0	7.79	53.36	10.79	0.02	56.39	74.86	1.0	0.83	71.0	0.0	2.0	50.08	1.06	203.73	56.28	79.42	False	True	True	True	True	0.03777386048854193
dentate_gyrus	DG_mouse_sample	5696	DGC212axon-a	Danzer	mouse	C57BL6/Thy1-GFP 	hippocampus;dentate gyrus;granule layer	granule;principal cell	adult	Month	4.0	5.0	Male/Female	Control	in vivo	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Neurolucida	60	17626215	10.1523/JNEUROSCI.0431-07.2007	http://neuromorpho.org/api/morphometry/id/5696	DGC212axon-a	442.811	1012.83	2.0	7.0	16.0	25.7599	185.1	27.98	0.151285	195.187	208.275	3.0	0.924095	296.0	0.314286	2.0	77.6152	1.01272	371.664	37.0446	555.282	True	True	True	True	True	0.028814188106223503
dentate_gyrus	DG_mouse_sample	5697	DGC235axon	Danzer	mouse	C57BL6/Thy1-GFP 	hippocampus;dentate gyrus;granule layer	granule;principal cell	adult	Month	4.0	5.0	Male/Female	pilocarpine treated	in vivo	No Dendrites, Soma, Axon	No Diameter, 3D, Angles	Axon Incomplete	Neurolucida	60	17626215	10.1523/JNEUROSCI.0431-07.2007	http://neuromorpho.org/api/morphometry/id/5697	DGC235axon	6.4	0.04	1.0	1.0	3.0	11.92	30.85	16.19	0.02	32.39	69.74	1.0	0.64	89.0	0.0	1.35	81.27	1.03	267.12	102.86	83.65	False	True	True	True	True	0.03586371787208607
dentate_gyrus	DG_mouse_sample	5698	DGC275axon	Danzer	mouse	C57BL6/Thy1-GFP 	hippocampus;dentate gyrus;granule layer	granule;principal cell	adult	Month	4.0	5.0	Male/Female	pilocarpine treated	in vivo	No Dendrites, Soma, Axon	No Diameter, 3D, Angles	Axon Incomplete	Neurolucida	60	17626215	10.1523/JNEUROSCI.0431-07.2007	http://neuromorpho.org/api/morphometry/id/5698	DGC275axon	10.27	0.1	1.0	1.0	3.0	15.1	39.7	6.89	0.04	42.3	52.66	1.0	0.74	82.0	0.0	2.0	98.37	1.05	189.13	22.97	81.75	False	True	True	True	True	0.03669724770642202
dentate_gyrus	DG_mouse_sample	5699	DGC285axon	Danzer	mouse	C57BL6/Thy1-GFP 	hippocampus;dentate gyrus;granule layer	granule;principal cell	adult	Month	4.0	5.0	Male/Female	pilocarpine treated	in vivo	No Dendrites, Soma, Axon	No Diameter, 3D, Angles	Axon Incomplete	Neurolucida	60	17626215	10.1523/JNEUROSCI.0431-07.2007	http://neuromorpho.org/api/morphometry/id/5699	DGC285axon	7.22	0.06	1.0	1.0	3.0	21.76	23.99	10.98	0.03	31.11	38.81	1.0	0.87	66.0	0.0	2.0	136.64	1.03	213.82	63.93	64.41	False	True	True	True	True	0.04657661853749418
dentate_gyrus	DG_mouse_sample	5700	DGC393axon	Danzer	mouse	C57BL6/Thy1-GFP 	hippocampus;dentate gyrus;granule layer	granule;principal cell	adult	Month	4.0	5.0	Male/Female	Control	in vivo	No Dendrites, Soma, Axon	No Diameter, 3D, Angles	Axon Incomplete	Neurolucida	60	17626215	10.1523/JNEUROSCI.0431-07.2007	http://neuromorpho.org/api/morphometry/id/5700	DGC393axon	23.65	0.23	1.0	1.0	3.0	18.94	155.73	21.6	0.04	159.76	182.39	1.0	0.92	128.0	0.0	2.0	65.16	1.02557	295.16	24.56	188.21	True	True	True	True	True	0.015939641889378884
dentate_gyrus	DG_mouse_sample	5701	DGC411axon	Danzer	mouse	C57BL6/Thy1-GFP 	hippocampus;dentate gyrus;granule layer	granule;principal cell	adult	Month	4.0	5.0	Male/Female	pilocarpine treated	in vivo	No Dendrites, Soma, Axon	No Diameter, 3D, Angles	Axon Incomplete	Neurolucida	60	17626215	10.1523/JNEUROSCI.0431-07.2007	http://neuromorpho.org/api/morphometry/id/5701	DGC411axon	5.61	0.05	1.0	1.0	3.0	7.18	29.96	2.08	0.03	32.73	40.6	1.0	0.93	40.0	0.0	1.64	35.36	1.0227	291.28	74.16	46.08	False	True	True	True	True	0.06510416666666667
dentate_gyrus	DG_mouse_sample	5702	DGC535axon	Danzer	mouse	C57BL6/Thy1-GFP 	hippocampus;dentate gyrus;granule layer	granule;principal cell	adult	Month	4.0	5.0	Male/Female	pilocarpine treated	in vivo	No Dendrites, Soma, Axon	No Diameter, 3D, Angles	Axon Incomplete	Neurolucida	60	17626215	10.1523/JNEUROSCI.0431-07.2007	http://neuromorpho.org/api/morphometry/id/5702	DGC535axon	18.05	0.27	1.0	1.0	3.0	5.32	73.77	8.02	0.05	78.64	89.47	1.0	0.75	75.0	0.0	2.0	63.89	1.10967	351.06	72.64	104.25	False	True	True	True	True	0.02877697841726619
dentate_gyrus	DG_mouse_sample	5703	DGC537axon	Danzer	mouse	C57BL6/Thy1-GFP 	hippocampus;dentate gyrus;granule layer	granule;principal cell	adult	Month	4.0	5.0	Male/Female	pilocarpine treated	in vivo	No Dendrites, Soma, Axon	No Diameter, 3D, Angles	Axon Incomplete	Neurolucida	60	17626215	10.1523/JNEUROSCI.0431-07.2007	http://neuromorpho.org/api/morphometry/id/5703	DGC537axon	12.77	0.12	1.0	1.0	3.0	18.89	66.1	6.3	0.04	71.85	84.35	1.0	0.88	91.0	0.0	2.0	62.65	1.02	213.2	97.35	101.66	False	True	True	True	True	0.029510131811922094
dentate_gyrus	DG_mouse_sample	59666	12-C4D-N1	Koehl	mouse	C57BL/6N	hippocampus;dentate gyrus;granule layer	principal cell;granule;adult-born;16 days old	adult	Month	2.5	2.5	Male	Blocked wheel	Not reported	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	40	26606164	10.1002/hipo.22551	http://neuromorpho.org/api/morphometry/id/59666	12-C4D-N1	70.1919	1.22836	1.0	4.0	9.0	72.5332	116.68	6.52	0.07	133.989	137.598	3.0	0.985096	111.0	0.333333	2.0	34.8066	1.00422	251.848	36.6988	319.182	False	True	True	True	True	0.028197078782638118
dentate_gyrus	DG_mouse_sample	59667	12-C4D-N2	Koehl	mouse	C57BL/6N	hippocampus;dentate gyrus;granule layer	principal cell;granule;adult-born;16 days old	adult	Month	2.5	2.5	Male	Blocked wheel	Not reported	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	40	26606164	10.1002/hipo.22551	http://neuromorpho.org/api/morphometry/id/59667	12-C4D-N2	64.5293	1.12926	1.0	4.0	9.0	48.5644	97.1601	6.46	0.07	105.571	113.388	3.0	0.953839	150.0	0.25	2.0	59.3799	1.01397	170.713	45.634	293.433	False	True	True	True	True	0.0306713968776518
dentate_gyrus	DG_mouse_sample	59668	13-C4G-N3	Koehl	mouse	C57BL/6N	hippocampus;dentate gyrus;granule layer	principal cell;granule;adult-born;16 days old	adult	Month	2.5	2.5	Male	Blocked wheel	Not reported	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	40	26606164	10.1002/hipo.22551	http://neuromorpho.org/api/morphometry/id/59668	13-C4G-N3	64.8269	1.13447	1.0	5.0	11.0	48.4501	121.441	7.92	0.07	133.205	144.651	4.0	0.965678	137.0	0.466667	2.0	51.4763	1.0088	269.007	35.2644	294.787	False	True	True	True	True	0.03731507834470313
dentate_gyrus	DG_mouse_sample	59669	13-C4G-N4	Koehl	mouse	C57BL/6N	hippocampus;dentate gyrus;granule layer	principal cell;granule;adult-born;16 days old	adult	Month	2.5	2.5	Male	Blocked wheel	Not reported	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	40	26606164	10.1002/hipo.22551	http://neuromorpho.org/api/morphometry/id/59669	13-C4G-N4	45.6794	0.799389	1.0	4.0	9.0	29.8107	105.72	6.44	0.07	115.256	119.92	3.0	0.978856	96.0	0.25	2.0	39.6608	1.00818	161.348	24.2896	207.717	False	True	True	True	True	0.04332818209390661
dentate_gyrus	DG_mouse_sample	59670	4-C4D-N1	Koehl	mouse	C57BL/6N	hippocampus;dentate gyrus;granule layer	principal cell;granule;adult-born;16 days old	adult	Month	2.5	2.5	Male	Limited wheel access	Not reported	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	40	26606164	10.1002/hipo.22551	http://neuromorpho.org/api/morphometry/id/59670	4-C4D-N1	125.784	2.20122	1.0	6.0	13.0	34.2497	175.25	8.39	0.07	196.891	206.141	4.0	0.93536	376.0	0.533333	2.0	44.9841	1.01587	267.232	26.0308	571.975	False	True	True	True	True	0.022728266095546134
dentate_gyrus	DG_mouse_sample	59671	4-C6G-N2	Koehl	mouse	C57BL/6N	hippocampus;dentate gyrus;granule layer	principal cell;granule;adult-born;16 days old	adult	Month	2.5	2.5	Male	Limited wheel access	Not reported	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	40	26606164	10.1002/hipo.22551	http://neuromorpho.org/api/morphometry/id/59671	4-C6G-N2	99.7556	1.74572	1.0	6.0	13.0	52.4975	105.805	8.73	0.07	119.274	131.702	4.0	0.937093	301.0	0.533333	2.0	51.9466	1.01413	206.39	27.4559	453.617	False	True	True	True	True	0.02865853792957495
dentate_gyrus	DG_mouse_sample	59672	6-C6G-N3	Koehl	mouse	C57BL/6N	hippocampus;dentate gyrus;granule layer	principal cell;granule;adult-born;16 days old	adult	Month	2.5	2.5	Male	Limited wheel access	Not reported	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	40	26606164	10.1002/hipo.22551	http://neuromorpho.org/api/morphometry/id/59672	6-C6G-N3	116.221	2.03387	1.0	6.0	13.0	59.29	160.05	7.51	0.07	180.8	200.917	4.0	0.936716	369.0	0.322222	2.0	42.7951	1.01765	237.699	30.2637	528.49	False	True	True	True	True	0.024598384075384585
dentate_gyrus	DG_mouse_sample	59673	11-C2G-D-N3	Koehl	mouse	C57BL/6N	hippocampus;dentate gyrus;granule layer	principal cell;granule;adult-born;16 days old	adult	Month	2.5	2.5	Male	Control	Not reported	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	40	26606164	10.1002/hipo.22551	http://neuromorpho.org/api/morphometry/id/59673	11-C2G-D-N3	26.4511	0.462893	1.0	2.0	5.0	9.62103	84.16	3.95	0.07	89.1213	92.4746	2.0	0.96976	56.0	0.5	2.0	35.096	1.01031	290.072	42.658	120.28	True	True	True	True	True	0.041569670768207514
