architecture	replicate	seed	n_inputs	n_outputs	expansion_ratio	input_degree	output_active_fraction_parameter	observed_output_active_fraction	median_input_hamming_distance	median_output_hamming_distance	median_input_jaccard_distance	median_output_jaccard_distance	separation_gain	near_pair_input_jaccard_distance	near_pair_output_jaccard_distance	near_pair_separation_gain	distance_spearman_correlation	collapse_rate	output_entropy_bits	active_fraction_penalty	information_retention_score	useful_pattern_separation_score	relative_wiring_cost	relative_active_output_load	relative_wiring_activity_cost	resource_adjusted_useful_score
intermediate	2	30726	64	256	4.0	16	0.05	0.05078125	0.296875	0.1015625	0.9047619047619048	1.0	1.1052631566731301	0.8	0.96	1.1999999984999998	0.4660795947554853	0.0	0.27760703197256675	0.9922778669435472	0.12938697296304696	0.15406539525788382	64.0	0.203125	3.25	0.047404736987839716
intermediate	3	40726	64	256	4.0	16	0.05	0.05078125	0.296875	0.09375	0.8947368421052632	0.96	1.0729411752714186	0.8	0.96	1.1999999984999998	0.4476339519938336	0.0	0.27418800891243833	0.9922778669435472	0.12273586201879524	0.14614569505110309	64.0	0.203125	3.25	0.0449679061557339
dense_expansion	1	20776	64	256	4.0	16	0.1	0.1015625	0.296875	0.1796875	0.9	0.9387755102040817	1.0430838990677753	0.8	0.8936170212765957	1.117021275199468	0.592768560714	0.0	0.4570811539037122	0.7016464119913641	0.27094333772899776	0.212352916552688	64.0	0.40625	6.5	0.032669679464618205
dense_expansion	2	30776	64	256	4.0	16	0.1	0.1015625	0.296875	0.1796875	0.9	0.9387755102040817	1.0430838990677753	0.8095238095238095	0.9166666666666666	1.1323529397776817	0.5586574649546543	0.0	0.4552063899222234	0.7016464119913641	0.2543044478251092	0.2020477770957768	64.0	0.40625	6.5	0.03108427339456808
dense_expansion	3	40776	64	256	4.0	16	0.1	0.1015625	0.28125	0.1796875	0.9	0.9387755102040817	1.0430838990677753	0.8	0.8936170212765957	1.117021275199468	0.6075633055902786	0.0	0.4535798254274497	0.7016464119913641	0.2755784580857628	0.21598571053308954	64.0	0.40625	6.5	0.033228570846132455
dense_expansion	1	20876	64	256	4.0	16	0.2	0.19921875	0.28125	0.3203125	0.9047619047619048	0.8913043478260869	0.9851258570347464	0.8095238095238095	0.8275862068965517	1.0223123719622957	0.6908490643588122	0.0	0.7022827133349132	0.5009794316107594	0.4851713554227927	0.24848413441162986	64.0	0.796875	12.75	0.01948895171703066
dense_expansion	2	30876	64	256	4.0	16	0.2	0.19921875	0.296875	0.3203125	0.9	0.8913043478260869	0.990338163150832	0.8	0.8275862068965517	1.034482757327586	0.7288068078232067	0.0	0.7005107793955614	0.5009794316107594	0.5105370249770257	0.26458815338227	64.0	0.796875	12.75	0.02075201202835435
dense_expansion	3	40876	64	256	4.0	16	0.2	0.19921875	0.296875	0.3203125	0.9047619047619048	0.8913043478260869	0.9851258570347464	0.8	0.8275862068965517	1.034482757327586	0.6789405182028369	0.0	0.7007241384335188	0.5009794316107594	0.47575000966528963	0.24655962324103847	64.0	0.796875	12.75	0.019338009664447094
excessively_sparse	1	20958	64	256	4.0	32	0.01	0.01171875	0.296875	0.0234375	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984374999	0.2270127205098241	9.712509712509713e-05	0.0820683250085454	0.48412293893183783	0.018628744233534007	0.011273252994593445	128.0	0.046875	1.5	0.007515501991385295
excessively_sparse	2	30958	64	256	4.0	32	0.01	0.01171875	0.296875	0.0234375	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984374999	0.2142335899332705	0.0	0.08301279096208407	0.48412293893183783	0.017784128218187423	0.01076213051070924	128.0	0.046875	1.5	0.0071747536690229905
excessively_sparse	3	40958	64	256	4.0	32	0.01	0.01171875	0.28125	0.0234375	0.9	1.0	1.1111111098765432	0.8095238095238095	1.0	1.2352941161211073	0.20878273102856906	9.712509712509713e-05	0.08307934849206289	0.48412293893183783	0.01734384858364356	0.010372214923819532	128.0	0.046875	1.5	0.006914809944603148
intermediate	1	20978	64	256	4.0	32	0.03	0.03125	0.296875	0.0625	0.9047619047619048	1.0	1.1052631566731301	0.8	1.0	1.2499999984374999	0.3314584189095238	0.0	0.187886626355679	0.7905694276912053	0.062276604106097824	0.0615424740064588	128.0	0.125	4.0	0.015385618497768296
intermediate	2	30978	64	256	4.0	32	0.03	0.03125	0.296875	0.0625	0.9	1.0	1.1111111098765432	0.8095238095238095	1.0	1.2352941161211073	0.336138162057145	0.0	0.18927025896803687	0.7905694276912053	0.06362095698159577	0.06213132077926403	128.0	0.125	4.0	0.0155328301909328
intermediate	3	40978	64	256	4.0	32	0.03	0.03125	0.296875	0.0625	0.8947368421052632	1.0	1.1176470575743944	0.8	1.0	1.2499999984374999	0.33672012445660615	0.0	0.18808400774468073	0.7905694276912053	0.06333167049608616	0.06258510304529215	128.0	0.125	4.0	0.015646275757411468
intermediate	1	20998	64	256	4.0	32	0.05	0.05078125	0.28125	0.1015625	0.9047619047619048	1.0	1.1052631566731301	0.8181818181818182	0.96	1.1733333318992591	0.3993187214330864	0.0	0.2780639904671756	0.9922778669435472	0.11103615714993449	0.1292763660152009	128.0	0.203125	6.5	0.019888671691586497
intermediate	2	30998	64	256	4.0	32	0.05	0.05078125	0.28125	0.09375	0.9047619047619048	0.96	1.061052630406205	0.8	0.96	1.1999999984999998	0.4166299769946323	0.0	0.2751566854713352	0.9922778669435472	0.11463852353784165	0.13650392335619466	128.0	0.203125	6.5	0.021000603590029854
intermediate	3	40998	64	256	4.0	32	0.05	0.05078125	0.3125	0.1015625	0.8947368421052632	1.0	1.1176470575743944	0.8	0.96	1.1999999984999998	0.39957899749147885	0.0	0.27834943816684776	0.9922778669435472	0.1112225894550254	0.13243645641889898	128.0	0.203125	6.5	0.02037483944592679
dense_expansion	1	21048	64	256	4.0	32	0.1	0.1015625	0.28125	0.1796875	0.9047619047619048	0.9387755102040817	1.0375939838155916	0.8125	0.9166666666666666	1.128205126816568	0.5782501310569398	0.0	0.45850847480257517	0.7016464119913641	0.2651325856453067	0.20987924093350732	128.0	0.40625	13.0	0.01614455699364329
dense_expansion	2	31048	64	256	4.0	32	0.1	0.1015625	0.28125	0.1796875	0.8947368421052632	0.9387755102040817	1.0492196867024928	0.8	0.8936170212765957	1.117021275199468	0.5721904834752025	0.0	0.4542999559134648	0.7016464119913641	0.2599461114168886	0.2037337967731047	128.0	0.40625	13.0	0.01567183051980253
dense_expansion	3	41048	64	256	4.0	32	0.1	0.1015625	0.265625	0.1796875	0.9166666666666666	0.9387755102040817	1.0241187372872325	0.8125	0.9166666666666666	1.128205126816568	0.5311386899275969	0.0	0.4581535364556868	0.7016464119913641	0.24334306913876902	0.19263063615122597	128.0	0.40625	13.0	0.01481774124126217
dense_expansion	1	21148	64	256	4.0	32	0.2	0.2969021267361111	0.28125	0.41796875	0.9090909090909091	0.8292682926829268	0.9121951209478049	0.8125	0.7703703703703704	0.9481481469811966	0.6227842997010157	0.0	0.8640548849981715	0.4103725918234092	0.5381198164568278	0.20937919859592097	128.0	1.1876085069444444	38.00347222222222	0.005509475485978851
dense_expansion	2	31148	64	256	4.0	32	0.2	0.19921875	0.28125	0.3125	0.9047619047619048	0.8791208791208791	0.9716599179544002	0.8095238095238095	0.8275862068965517	1.0223123719622957	0.6958830975925658	0.0	0.6987135493936829	0.5009794316107594	0.48622294908197233	0.249022715960671	128.0	0.796875	25.5	0.009765596703957075
dense_expansion	3	41148	64	256	4.0	32	0.2	0.2957356770833333	0.296875	0.4140625	0.9047619047619048	0.83125	0.9187499989845396	0.8095238095238095	0.7672684883973109	0.9478022492023342	0.6286619801614773	0.0	0.8591643573831911	0.41118109740154424	0.5401239661966801	0.21049623113517527	128.0	1.1829427083333333	37.854166666666664	0.005560714966550083
excessively_sparse	1	20852	64	512	8.0	2	0.01	0.009765625	0.296875	0.01953125	0.8947368421052632	1.0	1.1176470575743944	0.8	1.0	1.2499999984374999	0.3289699573766102	0.0	0.06891020964121136	0.4419417608690086	0.022669388728482575	0.012523186949958071	16.0	0.078125	0.15625	0.08014839596678192
excessively_sparse	2	30852	64	512	8.0	2	0.01	0.009765625	0.296875	0.01953125	0.8947368421052632	1.0	1.1176470575743944	0.8	1.0	1.2499999984374999	0.3147530540804267	0.0	0.06985274811814778	0.4419417608690086	0.02198636580609779	0.012145866509138938	16.0	0.078125	0.15625	0.07773354516099451
excessively_sparse	3	40852	64	512	8.0	2	0.01	0.009765625	0.28125	0.01953125	0.9090909090909091	1.0	1.09999999879	0.8125	1.0	1.2307692292544379	0.3305533923723252	0.0	0.07014921837432742	0.4419417608690086	0.023188062105900978	0.012612643674595896	16.0	0.078125	0.15625	0.08072091900079985
granule_like_sparse_expansion	1	20872	64	512	8.0	2	0.03	0.029296875	0.296875	0.05859375	0.9032258064516129	1.0	1.107142855917092	0.8095238095238095	0.9655172413793104	1.192697767289345	0.5228358872387544	0.0	0.17853453638246158	0.7654655576836884	0.09334426273228398	0.08522042395115167	16.0	0.234375	0.46875	0.18180357070794262
granule_like_sparse_expansion	2	30872	64	512	8.0	2	0.03	0.029296875	0.3125	0.05859375	0.9	1.0	1.1111111098765432	0.8	0.9655172413793104	1.2068965502155173	0.5446355890233502	0.0	0.17637616853533605	0.7654655576836884	0.09606073843992444	0.0887445355873393	16.0	0.234375	0.46875	0.18932167551577092
granule_like_sparse_expansion	3	40872	64	512	8.0	2	0.03	0.029296875	0.296875	0.05859375	0.9	1.0	1.1111111098765432	0.8095238095238095	0.9655172413793104	1.192697767289345	0.5232737560845662	0.0	0.17785629580455603	0.7654655576836884	0.0930675319489377	0.084967777307568	16.0	0.234375	0.46875	0.18126459120278057
granule_like_sparse_expansion	1	20892	64	512	8.0	2	0.05	0.05078125	0.28125	0.09765625	0.9047619047619048	0.9803921568627451	1.0835913300716962	0.8076923076923077	0.9387755102040817	1.1622934873850712	0.5679752454797757	0.0	0.270982649022336	0.9922778669435472	0.15391143659922119	0.1775088460000941	16.0	0.40625	0.8125	0.21847242557738053
granule_like_sparse_expansion	2	30892	64	512	8.0	2	0.05	0.05078125	0.28125	0.09765625	0.9090909090909091	0.9803921568627451	1.0784313713627451	0.8125	0.9387755102040817	1.1554160111368192	0.5998148064293586	0.0	0.27260734101058326	0.9922778669435472	0.16351391947948515	0.18746768426251748	16.0	0.40625	0.8125	0.23072945726989294
granule_like_sparse_expansion	3	40892	64	512	8.0	2	0.05	0.05078125	0.296875	0.09765625	0.9047619047619048	0.9803921568627451	1.0835913300716962	0.8125	0.9387755102040817	1.1554160111368192	0.601593585170045	0.0	0.2738646523271051	0.9922778669435472	0.16475521804481108	0.18889082529088252	16.0	0.40625	0.8125	0.23248101545649416
granule_like_sparse_expansion	1	20942	64	512	8.0	2	0.1	0.099609375	0.296875	0.17578125	0.9047619047619048	0.9375	1.0361842093810596	0.8095238095238095	0.8913043478260869	1.101023016542726	0.6422531416295663	0.0	0.43599689052227464	0.7084919048757248	0.28002037267865293	0.218434342436457	16.0	0.796875	1.59375	0.13705684222707462
granule_like_sparse_expansion	2	30942	64	512	8.0	2	0.1	0.099609375	0.3125	0.17578125	0.9	0.9375	1.0416666655092592	0.8076923076923077	0.8913043478260869	1.1035196673707977	0.5812513052449257	0.0	0.4363321520855961	0.7084919048757248	0.2536186329200802	0.19828786076960786	16.0	0.796875	1.59375	0.12441591256168906
granule_like_sparse_expansion	3	40942	64	512	8.0	2	0.1	0.099609375	0.296875	0.17578125	0.9	0.9375	1.0416666655092592	0.8076923076923077	0.8913043478260869	1.1035196673707977	0.6228870485192933	0.0	0.4329815093788296	0.7084919048757248	0.2696985744404079	0.21085971784751786	16.0	0.796875	1.59375	0.1323041366056243
intermediate	1	21042	64	512	8.0	2	0.2	0.19921875	0.296875	0.3046875	0.9	0.8666666666666667	0.9629629618930041	0.8076923076923077	0.7928994082840237	0.9816849804695623	0.8454880437420098	0.0	0.6678764227683018	0.5009794316107594	0.564681530147783	0.27771262595614377	16.0	1.59375	3.1875	0.08712552968439788
intermediate	2	31042	64	512	8.0	2	0.2	0.19921875	0.28125	0.3046875	0.9047619047619048	0.8666666666666667	0.9578947357833796	0.8	0.7928994082840237	0.9911242591161243	0.8530429693482586	0.0	0.6704993678968612	0.5009794316107594	0.5719647717368689	0.2839993084983982	16.0	1.59375	3.1875	0.08909782224605502
intermediate	3	41042	64	512	8.0	2	0.2	0.19921875	0.296875	0.3046875	0.9047619047619048	0.8666666666666667	0.9578947357833796	0.8	0.7928994082840237	0.9911242591161243	0.85768670957625	0.0	0.6666887332326135	0.5009794316107594	0.5718100659178386	0.2839224919743807	16.0	1.59375	3.1875	0.08907372294441003
excessively_sparse	1	20886	64	512	8.0	4	0.01	0.009765625	0.296875	0.01953125	0.9047619047619048	1.0	1.1052631566731301	0.8	1.0	1.2499999984374999	0.3137757354088309	0.0	0.07070515275678055	0.4419417608690086	0.022185561303452544	0.012255907520074057	32.0	0.078125	0.3125	0.039218903938736484
excessively_sparse	2	30886	64	512	8.0	4	0.01	0.009765625	0.296875	0.01953125	0.9047619047619048	1.0	1.1052631566731301	0.8076923076923077	1.0	1.2380952365623583	0.3071359609593633	0.0	0.0701020540785868	0.4419417608690086	0.02153086174465201	0.01178095525988671	32.0	0.078125	0.3125	0.03769905671100049
excessively_sparse	3	40886	64	512	8.0	4	0.01	0.009765625	0.28125	0.01953125	0.9047619047619048	1.0	1.1052631566731301	0.8	1.0	1.2499999984374999	0.3467009048699156	0.0	0.06962181982849178	0.4419417608690086	0.02413794793322833	0.013334459000051145	32.0	0.078125	0.3125	0.0426702686636188
granule_like_sparse_expansion	1	20906	64	512	8.0	4	0.03	0.029296875	0.296875	0.05859375	0.9	1.0	1.1111111098765432	0.8	0.9655172413793104	1.2068965502155173	0.5500813461621127	0.0	0.1778990436208481	0.7654655576836884	0.09785894539590853	0.09040578703918538	32.0	0.234375	0.9375	0.09643283940560271
granule_like_sparse_expansion	2	30906	64	512	8.0	4	0.03	0.029296875	0.296875	0.05859375	0.9047619047619048	1.0	1.1052631566731301	0.8	0.9655172413793104	1.2068965502155173	0.5165550779144997	0.0	0.1797618717215018	0.7654655576836884	0.09285690765315667	0.08578471579113882	32.0	0.234375	0.9375	0.09150369674627747
granule_like_sparse_expansion	3	40906	64	512	8.0	4	0.03	0.029296875	0.296875	0.05859375	0.9	1.0	1.1111111098765432	0.8	0.9655172413793104	1.2068965502155173	0.5093040403405604	0.0	0.17737049085970474	0.7654655576836884	0.09033550763203607	0.08345535129177893	32.0	0.234375	0.9375	0.08901904128294388
granule_like_sparse_expansion	1	20926	64	512	8.0	4	0.05	0.05078125	0.296875	0.09765625	0.9	0.9803921568627451	1.0893246175260227	0.8076923076923077	0.9387755102040817	1.1622934873850712	0.5894021478215522	0.0	0.2755868612528787	0.9922778669435472	0.1624314879338468	0.18733517543790668	32.0	0.40625	1.625	0.11528318481392215
granule_like_sparse_expansion	2	30926	64	512	8.0	4	0.05	0.05078125	0.3125	0.09765625	0.9	0.9803921568627451	1.0893246175260227	0.8	0.9387755102040817	1.1734693862882652	0.6092941695331416	0.0	0.27501971673155373	0.9922778669435472	0.1675679099111919	0.19511736449803785	32.0	0.40625	1.625	0.12007222423259423
granule_like_sparse_expansion	3	40926	64	512	8.0	4	0.05	0.05078125	0.296875	0.09765625	0.9	0.9803921568627451	1.0893246175260227	0.8	0.9387755102040817	1.1734693862882652	0.601397817830651	0.0	0.2772485199549073	0.9922778669435472	0.16673665489765896	0.19414944475999082	32.0	0.40625	1.625	0.11947658131723952
granule_like_sparse_expansion	1	20976	64	512	8.0	4	0.1	0.099609375	0.3125	0.1796875	0.8888888888888888	0.9484536082474226	1.067010308077964	0.7894736842105263	0.8913043478260869	1.1289855058163285	0.7666621449784866	0.0	0.44406424504265185	0.7084919048757248	0.34044724661265174	0.2723159534613367	32.0	0.796875	3.1875	0.085432455961068
granule_like_sparse_expansion	2	30976	64	512	8.0	4	0.1	0.099609375	0.28125	0.1796875	0.9090909090909091	0.9484536082474226	1.0432989679245361	0.8181818181818182	0.9032258064516129	1.1039426509804857	0.7377709672402178	0.0	0.4521622759242465	0.7084919048757248	0.3335921996581696	0.26091394548809405	32.0	0.796875	3.1875	0.08185535542156508
granule_like_sparse_expansion	3	40976	64	512	8.0	4	0.1	0.099609375	0.265625	0.1796875	0.92	0.9484536082474226	1.0309278339309726	0.8260869565217391	0.9032258064516129	1.0933786064862836	0.7559691961593005	0.0	0.4515762945081827	0.7084919048757248	0.3413777683639464	0.2644482512782065	32.0	0.796875	3.1875	0.08296415723772307
intermediate	1	21076	64	512	8.0	4	0.2	0.19921875	0.265625	0.3125	0.9166666666666666	0.8791208791208791	0.9590409579947325	0.8181818181818182	0.8275862068965517	1.0114942516372925	0.723949624131935	0.0	0.6888936104597451	0.5009794316107594	0.49872427035922406	0.25272244718036785	32.0	1.59375	6.375	0.03964273680638825
intermediate	2	31076	64	512	8.0	4	0.2	0.19921875	0.296875	0.3125	0.9	0.8791208791208791	0.9768009757156424	0.7916666666666666	0.8208092485549133	1.0368116810754968	0.7595451804400394	0.0	0.6858894925757544	0.5009794316107594	0.5209640584003784	0.27059984236306556	32.0	1.59375	6.375	0.04244703408950879
intermediate	3	41076	64	512	8.0	4	0.2	0.19921875	0.28125	0.3125	0.9	0.8791208791208791	0.9768009757156424	0.8095238095238095	0.8275862068965517	1.0223123719622957	0.7207160743525056	0.0	0.6867613107006358	0.5009794316107594	0.49495991586534366	0.2534974187729533	32.0	1.59375	6.375	0.039764300977755136
excessively_sparse	1	20954	64	512	8.0	8	0.01	0.009765625	0.28125	0.01953125	0.9047619047619048	1.0	1.1052631566731301	0.8	1.0	1.2499999984374999	0.30909153178520316	0.0	0.06861807098897293	0.4419417608690086	0.021209264670127456	0.011716574704170505	64.0	0.078125	0.625	0.01874651949667838
excessively_sparse	2	30954	64	512	8.0	8	0.01	0.009765625	0.28125	0.01953125	0.9047619047619048	1.0	1.1052631566731301	0.8	1.0	1.2499999984374999	0.3118887995198617	0.0	0.06952943704728855	0.4419417608690086	0.021685452651970624	0.011979633897842219	64.0	0.078125	0.625	0.01916741420587969
excessively_sparse	3	40954	64	512	8.0	8	0.01	0.009765625	0.296875	0.01953125	0.9	1.0	1.1111111098765432	0.8076923076923077	1.0	1.2380952365623583	0.2997427896409039	0.0	0.07015924844228151	0.4419417608690086	0.0210297288471987	0.01150675238244632	64.0	0.078125	0.625	0.018410803782456825
granule_like_sparse_expansion	1	20974	64	512	8.0	8	0.03	0.029296875	0.28125	0.05859375	0.9047619047619048	1.0	1.1052631566731301	0.8125	0.9655172413793104	1.188328911004285	0.48605354294368647	0.0	0.1778429960635416	0.7654655576836884	0.08644121832440448	0.07862908047461405	64.0	0.234375	1.875	0.04193550956409522
granule_like_sparse_expansion	2	30974	64	512	8.0	8	0.03	0.029296875	0.28125	0.05859375	0.9090909090909091	1.0	1.09999999879	0.8125	0.9655172413793104	1.188328911004285	0.5043614594979984	0.0	0.1803050282624882	0.7654655576836884	0.0909389072092964	0.08272029006345553	64.0	0.234375	1.875	0.04411748801031362
granule_like_sparse_expansion	3	40974	64	512	8.0	8	0.03	0.029296875	0.296875	0.05859375	0.9	1.0	1.1111111098765432	0.8	0.9655172413793104	1.2068965502155173	0.5101170523604996	0.0	0.17927392157587413	0.7654655576836884	0.09145068443939229	0.0844855937141656	64.0	0.234375	1.875	0.045058983290190195
granule_like_sparse_expansion	1	20994	64	512	8.0	8	0.05	0.05078125	0.296875	0.09765625	0.8947368421052632	0.9803921568627451	1.0957324093866612	0.7916666666666666	0.9387755102040817	1.1858216956020127	0.6017972684515468	0.0	0.27477789282497955	0.9922778669435472	0.16536058533294457	0.19457395074814782	64.0	0.40625	3.25	0.05986890790408582
granule_like_sparse_expansion	2	30994	64	512	8.0	8	0.05	0.05078125	0.28125	0.09765625	0.9047619047619048	0.9803921568627451	1.0835913300716962	0.8125	0.9387755102040817	1.1554160111368192	0.6119927951181565	0.0	0.27684569900235756	0.9922778669435472	0.16942757314889265	0.19424765114523568	64.0	0.40625	3.25	0.05976850802629759
granule_like_sparse_expansion	3	40994	64	512	8.0	8	0.05	0.05078125	0.296875	0.09765625	0.9047619047619048	0.9803921568627451	1.0835913300716962	0.8125	0.9387755102040817	1.1554160111368192	0.6044485863753908	0.0	0.27706932932468015	0.9922778669435472	0.16747416443828053	0.19200808029669622	64.0	0.40625	3.25	0.05907940930388209
granule_like_sparse_expansion	1	21044	64	512	8.0	8	0.1	0.099609375	0.296875	0.1796875	0.8947368421052632	0.9484536082474226	1.0600363845035494	0.8	0.9032258064516129	1.1290322566532258	0.7220743215403977	0.0	0.44650867996127075	0.7084919048757248	0.3224124521449332	0.25790101365032053	64.0	0.796875	6.375	0.04045506095841027
granule_like_sparse_expansion	2	31044	64	512	8.0	8	0.1	0.099609375	0.28125	0.1796875	0.9090909090909091	0.9484536082474226	1.0432989679245361	0.8125	0.9032258064516129	1.1116625296491698	0.7337870945579671	0.0	0.452306975893239	0.7084919048757248	0.3318970216890003	0.26140338974606625	64.0	0.796875	6.375	0.04100445328706852
granule_like_sparse_expansion	3	41044	64	512	8.0	8	0.1	0.099609375	0.3125	0.1796875	0.9	0.9484536082474226	1.0538373413262059	0.8076923076923077	0.9032258064516129	1.1182795685079365	0.7281189320907329	0.0	0.4509131716831163	0.7084919048757248	0.3283184170315559	0.260124062383327	64.0	0.796875	6.375	0.04080377448510169
intermediate	1	21144	64	512	8.0	8	0.2	0.19921875	0.296875	0.3125	0.9047619047619048	0.8791208791208791	0.9716599179544002	0.8095238095238095	0.8275862068965517	1.0223123719622957	0.7747696695966517	0.0	0.6939107770480433	0.5009794316107594	0.5376210234630684	0.27534662375172697	64.0	1.59375	12.75	0.021595813625892638
intermediate	2	31144	64	512	8.0	8	0.2	0.19921875	0.28125	0.3125	0.9090909090909091	0.8791208791208791	0.9670329659692308	0.8095238095238095	0.8342857142857143	1.0305882340210382	0.7610187548492052	0.0	0.6933520752350714	0.5009794316107594	0.5276539329675065	0.27242957644524934	64.0	1.59375	12.75	0.021367025601873122
intermediate	3	41144	64	512	8.0	8	0.2	0.19921875	0.296875	0.31640625	0.9090909090909091	0.8852459016393442	0.9737704907321312	0.8	0.8342857142857143	1.0428571415535715	0.8126463131497229	0.0	0.7020626776877881	0.5009794316107594	0.5705286466230032	0.2980726788918077	64.0	1.59375	12.75	0.023378249323014078
excessively_sparse	1	21090	64	512	8.0	16	0.01	0.009765625	0.296875	0.01953125	0.9047619047619048	1.0	1.1052631566731301	0.8076923076923077	1.0	1.2380952365623583	0.27959489857166364	0.0	0.07043889131304416	0.4419417608690086	0.01969435467217102	0.010776081051322436	128.0	0.078125	1.25	0.008620864834161256
excessively_sparse	2	31090	64	512	8.0	16	0.01	0.009765625	0.296875	0.01953125	0.9	1.0	1.1111111098765432	0.8095238095238095	1.0	1.2352941161211073	0.24414225707488693	0.0	0.07052082257502028	0.4419417608690086	0.01721711279424309	0.009399304932667371	128.0	0.078125	1.25	0.0075194439401183415
excessively_sparse	3	41090	64	512	8.0	16	0.01	0.009765625	0.28125	0.01953125	0.9090909090909091	1.0	1.09999999879	0.8125	1.0	1.2307692292544379	0.28733804794223383	0.0	0.06943114700251277	0.4419417608690086	0.0199502102460923	0.010851484350785826	128.0	0.078125	1.25	0.00868118747368371
intermediate	1	21110	64	512	8.0	16	0.03	0.029296875	0.296875	0.05859375	0.9047619047619048	1.0	1.1052631566731301	0.8125	0.9655172413793104	1.188328911004285	0.43373767508950145	0.0	0.1803674607699283	0.7654655576836884	0.07823216309614556	0.07116191982284094	128.0	0.234375	3.75	0.01897651194769718
intermediate	2	31110	64	512	8.0	16	0.03	0.029296875	0.265625	0.05859375	0.9047619047619048	1.0	1.1052631566731301	0.8125	0.9655172413793104	1.188328911004285	0.4716373847434194	0.0	0.1782561017113595	0.7654655576836884	0.08407224162570255	0.07647420039430715	128.0	0.234375	3.75	0.020393120099710407
intermediate	3	41110	64	512	8.0	16	0.03	0.029296875	0.296875	0.05859375	0.9047619047619048	1.0	1.1052631566731301	0.8076923076923077	0.9655172413793104	1.195402297370553	0.4538318356073797	0.0	0.18066662895362082	0.7654655576836884	0.08199226785101911	0.07502614624939087	128.0	0.234375	3.75	0.020006972327835704
intermediate	1	21130	64	512	8.0	16	0.05	0.05078125	0.28125	0.09765625	0.9047619047619048	0.9803921568627451	1.0835913300716962	0.8095238095238095	0.9387755102040817	1.1596638641136927	0.5645347709536598	0.0	0.27636733696139276	0.9922778669435472	0.15601897127057276	0.17953240093858178	128.0	0.40625	6.5	0.02762036937091714
intermediate	2	31130	64	512	8.0	16	0.05	0.05078125	0.296875	0.09765625	0.9047619047619048	0.9803921568627451	1.0835913300716962	0.8	0.9387755102040817	1.1734693862882652	0.5871697435447688	0.0	0.2757920124636358	0.9922778669435472	0.16193672522996874	0.18856036969763545	128.0	0.40625	6.5	0.0290092876413271
intermediate	3	41130	64	512	8.0	16	0.05	0.05078125	0.25	0.09765625	0.9166666666666666	0.9803921568627451	1.0695187154107924	0.8125	0.9387755102040817	1.1554160111368192	0.5749458084064001	0.0	0.27474517268618015	0.9922778669435472	0.15796358541581185	0.18110426103156282	128.0	0.40625	6.5	0.027862194000569326
dense_expansion	1	21180	64	512	8.0	16	0.1	0.099609375	0.296875	0.1796875	0.9047619047619048	0.9484536082474226	1.0482908290095667	0.8095238095238095	0.9032258064516129	1.1157495242384194	0.6982740265632177	0.0	0.4535324469607031	0.7084919048757248	0.3166899279163191	0.25034323150711046	128.0	0.796875	12.75	0.019634763253919663
dense_expansion	2	31180	64	512	8.0	16	0.1	0.099609375	0.28125	0.1796875	0.9090909090909091	0.9484536082474226	1.0432989679245361	0.8181818181818182	0.9032258064516129	1.1039426509804857	0.6975497688359047	0.0	0.45367020409494785	0.7084919048757248	0.3164575459941686	0.24751234288279447	128.0	0.796875	12.75	0.01941273277359857
dense_expansion	3	41180	64	512	8.0	16	0.1	0.099609375	0.296875	0.1796875	0.9	0.9484536082474226	1.0538373413262059	0.7916666666666666	0.9032258064516129	1.1409168067082478	0.7184906225308877	0.0	0.4521681433661503	0.7084919048757248	0.324878570815781	0.2626091996575308	128.0	0.796875	12.75	0.02059679997152424
dense_expansion	1	21280	64	512	8.0	16	0.2	0.19921875	0.296875	0.3203125	0.9	0.8913043478260869	0.990338163150832	0.8	0.8342857142857143	1.0428571415535715	0.8031566537959655	0.0	0.7031512046542341	0.5009794316107594	0.5647405686426967	0.2950486976781796	128.0	1.59375	25.5	0.011570537163396434
dense_expansion	2	31280	64	512	8.0	16	0.2	0.19921875	0.28125	0.31640625	0.9090909090909091	0.8852459016393442	0.9737704907321312	0.8181818181818182	0.8342857142857143	1.019682538436261	0.7863470613841173	0.0	0.7018082935898158	0.5009794316107594	0.5518648893193534	0.2819146482109258	128.0	1.59375	25.5	0.011055476399994916
dense_expansion	3	41280	64	512	8.0	16	0.2	0.19921875	0.296875	0.31640625	0.9	0.8852459016393442	0.9836065562841529	0.8	0.8342857142857143	1.0428571415535715	0.7603094051973736	0.0	0.699664644349871	0.5009794316107594	0.5319616095832823	0.2779233312378495	128.0	1.59375	25.5	0.010898954165762767
excessively_sparse	1	21362	64	512	8.0	32	0.01	0.009765625	0.296875	0.01953125	0.9047619047619048	1.0	1.1052631566731301	0.8076923076923077	1.0	1.2380952365623583	0.24433610187989263	0.0	0.07034725282887772	0.4419417608690086	0.01718837353416723	0.009404893403606675	256.0	0.078125	2.5	0.003761957359937887
excessively_sparse	2	31362	64	512	8.0	32	0.01	0.009765625	0.296875	0.01953125	0.896551724137931	1.0	1.1153846141405326	0.8	1.0	1.2499999984374999	0.28095305445310914	0.0	0.0699856776495878	0.4419417608690086	0.019662689903622382	0.010862204735707435	256.0	0.078125	2.5	0.004344881892545021
