gene	canonical_gene	candidate_role	dentate_candidate_units	dentate_background_units	dentate_candidate_median_rank	dentate_background_median_rank	dentate_rank_delta_vs_background	dentate_rank_p_greater	cerebellar_candidate_units	cerebellar_background_units	cerebellar_candidate_median_rank	cerebellar_background_median_rank	cerebellar_rank_delta_vs_background	cerebellar_rank_p_greater	dentate_candidate_median_detection	cerebellar_candidate_median_detection	n_dentate_datasets_detected_5pct	n_cerebellar_datasets_detected_5pct	dentate_rank_p_adj_bh	cerebellar_rank_p_adj_bh	shared_positive_rank_delta	shared_strict_bh_0_10	combined_rank_delta	minimum_branch_detection	branch_specificity	db_class_key	human_symbol	mouse_symbol	canonical_mouse_symbol	ortholog_symbol_class	human_entrez_id	mouse_entrez_id	human_hgnc_id	mouse_mgi_id	present_in_human_dg_full_gene_list
TRPC4AP	TRPC4AP	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.43943681736323875	0.35305769914713203	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.35305769914713203	cerebellar_biased	51619093	TRPC4AP	Trpc4ap	TRPC4AP	same_symbol	26133	56407	HGNC:16181	MGI:1930751	True
TRUB1	TRUB1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.20421141503831486	0.10223186231615689	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.10223186231615689	cerebellar_biased	51629423	TRUB1	Trub1	TRUB1	same_symbol	142940	72133	HGNC:16060	MGI:1919383	True
TRUB2	TRUB2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.09732428385932962	0.17813578175373768	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.09732428385932962	cerebellar_biased	51620243	TRUB2	Trub2	TRUB2	same_symbol	26995	227682	HGNC:17170	MGI:2442186	True
TSC22D1	TSC22D1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.8607477792404943	0.7851064899480276	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.7851064899480276	cerebellar_biased	51620842	TSC22D1	Tsc22d1	TSC22D1	same_symbol	8848	21807	HGNC:16826	MGI:109127	True
TSC22D2	TSC22D2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.30402569065835894	0.31687029447505644	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.30402569065835894	cerebellar_biased	51617349	TSC22D2	Tsc22d2	TSC22D2	same_symbol	9819	72033	HGNC:29095	MGI:1919283	True
TSEN15	TSEN15	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.2092788576696979	0.18928455774576308	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.18928455774576308	cerebellar_biased	51622396	TSEN15	Tsen15	TSEN15	same_symbol	116461	66637	HGNC:16791	MGI:1913887	True
TSEN2	TSEN2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.3666846546310832	0.10779827104492468	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.10779827104492468	cerebellar_biased	51629031	TSEN2	Tsen2	TSEN2	same_symbol	80746	381802	HGNC:28422	MGI:2141599	True
TSFM	TSFM	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.03935901272447531	0.2606124437943718	4	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.03935901272447531	cerebellar_biased	51629088	TSFM	Tsfm	TSFM	same_symbol	10102	66399	HGNC:12367	MGI:1913649	True
TSG101	TSG101	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.3670758154638535	0.6011515375008909	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.3670758154638535	cerebellar_biased	51627110	TSG101	Tsg101	TSG101	same_symbol	7251	22088	HGNC:15971	MGI:106581	True
TSHZ1	TSHZ1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.39688101494778516	0.2552710796050854	5	3	0.2047379835013634	0.005366742498130141	True	False	1.0	0.2552710796050854	cerebellar_biased	51624357	TSHZ1	Tshz1	TSHZ1	same_symbol	10194	110796	HGNC:10669	MGI:1346031	True
TSIX	TSIX	mgi_one_to_one_ortholog_gene	2	3	1.0	0.5	0.5	0.0693203169066093	5	10	1.0	0.5	0.5	0.005744073222698901	0.023277904009259828	0.15459297983569828	3	2	0.2047379835013634	0.03613674988490279	True	False	1.0	0.023277904009259828	cerebellar_biased	51636115	TSIX	Tsix	TSIX	same_symbol	9383	22097	HGNC:12377	MGI:1336196	True
TSN	TSN	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.25112362291229373	0.6158372430655192	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.25112362291229373	cerebellar_biased	51621841	TSN	Tsn	TSN	same_symbol	7247	22099	HGNC:12379	MGI:109263	True
TSNAX	TSNAX	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.0	0.3890107842277496	4	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.0	cerebellar_biased	51628699	TSNAX	Tsnax	TSNAX	same_symbol	7257	53424	HGNC:12380	MGI:1855672	True
TSPAN31	TSPAN31	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.13810450730340582	0.31256701291296224	5	3	0.2047379835013634	0.005366742498130141	True	False	1.0	0.13810450730340582	cerebellar_biased	51624170	TSPAN31	Tspan31	TSPAN31	same_symbol	6302	67125	HGNC:10539	MGI:1914375	True
TSPAN5	TSPAN5	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.676275296908061	0.4786598598607216	5	3	0.2047379835013634	0.005366742498130141	True	False	1.0	0.4786598598607216	cerebellar_biased	51627116	TSPAN5	Tspan5	TSPAN5	same_symbol	10098	56224	HGNC:17753	MGI:1928096	True
TSPYL2	TSPYL2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.41418831718517024	0.12368035154433477	5	2	0.2047379835013634	0.03613674988490279	True	False	1.0	0.12368035154433477	cerebellar_biased	51627474	TSPYL2	Tspyl2	TSPYL2	same_symbol	64061	52808	HGNC:24358	MGI:106244	True
TSR2	TSR2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.1310174898062033	0.17485721988602382	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.1310174898062033	cerebellar_biased	51617747	TSR2	Tsr2	TSR2	same_symbol	90121	69499	HGNC:25455	MGI:1916749	True
TSSC4	TSSC4	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.09015037144048399	0.3210999259371736	5	2	0.2047379835013634	0.005366742498130141	True	False	1.0	0.09015037144048399	cerebellar_biased	51628897	TSSC4	Tssc4	TSSC4	same_symbol	10078	56844	HGNC:12386	MGI:1861712	True
TSTD2	TSTD2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.1758877330330979	0.11802190758092795	4	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.11802190758092795	cerebellar_biased	51636126	TSTD2	Tstd2	TSTD2	same_symbol	158427	272027	HGNC:30087	MGI:3039624	True
TTC1	TTC1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.4906316305016448	0.310295158956179	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.310295158956179	cerebellar_biased	51622434	TTC1	Ttc1	TTC1	same_symbol	7265	66827	HGNC:12391	MGI:1914077	True
TTC13	TTC13	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.37811973770376783	0.21654615641859987	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21654615641859987	cerebellar_biased	51629407	TTC13	Ttc13	TTC13	same_symbol	79573	234875	HGNC:26204	MGI:2384573	True
TTC3	TTC3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.9845536348960734	0.958792883492644	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.958792883492644	cerebellar_biased	51624549	TTC3	Ttc3	TTC3	same_symbol	7267	22129	HGNC:12393	MGI:1276539	True
TTC33	TTC33	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.2853806593421001	0.1832728385891998	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.1832728385891998	cerebellar_biased	51619609	TTC33	Ttc33	TTC33	same_symbol	23548	67515	HGNC:29959	MGI:1914765	True
TTC8	TTC8	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.29481233052661626	0.16359238904350093	5	2	0.2047379835013634	0.03613674988490279	True	False	1.0	0.16359238904350093	cerebellar_biased	51616447	TTC8	Ttc8	TTC8	same_symbol	123016	76260	HGNC:20087	MGI:1923510	True
TTC9B	TTC9B	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.18788210998837734	0.42941293589382057	5	2	0.2047379835013634	0.005366742498130141	True	False	1.0	0.18788210998837734	cerebellar_biased	51624825	TTC9B	Ttc9b	TTC9B	same_symbol	148014	73032	HGNC:26395	MGI:1920282	True
TTC9C	TTC9C	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.17486136672373415	0.20318237738573716	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.17486136672373415	cerebellar_biased	51622409	TTC9C	Ttc9c	TTC9C	same_symbol	283237	70387	HGNC:28432	MGI:1917637	True
TTLL1	TTLL1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.17756763068817322	0.2111598238801586	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.17756763068817322	cerebellar_biased	51629701	TTLL1	Ttll1	TTLL1	same_symbol	25809	319953	HGNC:1312	MGI:2443047	True
TTLL12	TTLL12	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.07437399617028627	0.11389309387385768	3	2	0.2047379835013634	0.015247217002160102	True	False	1.0	0.07437399617028627	cerebellar_biased	51629434	TTLL12	Ttll12	TTLL12	same_symbol	23170	223723	HGNC:28974	MGI:3039573	True
TUBA1A	TUBA1A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.5786786974879704	0.9995012767315672	5	3	0.2047379835013634	0.005366742498130141	True	False	1.0	0.5786786974879704	cerebellar_biased	51627126	TUBA1A	Tuba1a	TUBA1A	same_symbol	7846	22142	HGNC:20766	MGI:98869	True
TUBA1B	TUBA1B	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.5828037656605499	0.9194247193204813	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.5828037656605499	cerebellar_biased	51617391	TUBA1B	Tuba1b	TUBA1B	same_symbol	10376	22143	HGNC:18809	MGI:107804	True
TUBB	TUBB	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.4517793433429188	0.9956112352377913	5	3	0.2047379835013634	0.005366742498130141	True	False	1.0	0.4517793433429188	cerebellar_biased	51630534	TUBB	Tubb5	TUBB5	nonidentical_symbol	203068	22154	HGNC:20778	MGI:107812	True
TUBB2B	TUBB2B	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.04784013206128314	0.9906596694959975	4	3	0.2047379835013634	0.005366742498130141	True	False	1.0	0.04784013206128314	cerebellar_biased	51627127	TUBB2B	Tubb2b	TUBB2B	same_symbol	347733	73710	HGNC:30829	MGI:1920960	True
TUBB3	TUBB3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.005287624117910135	0.7344915568459619	4	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.005287624117910135	cerebellar_biased	51636133	TUBB3	Tubb3	TUBB3	same_symbol	10381	22152	HGNC:20772	MGI:107813	True
TUBE1	TUBE1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.19472178776089585	0.04515060676332146	3	2	0.2047379835013634	0.03613674988490279	True	False	1.0	0.04515060676332146	cerebellar_biased	51629638	TUBE1	Tube1	TUBE1	same_symbol	51175	71924	HGNC:20775	MGI:1919174	True
TUBG1	TUBG1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.07326581427130213	0.34936058835013434	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.07326581427130213	cerebellar_biased	51627129	TUBG1	Tubg1	TUBG1	same_symbol	7283	103733	HGNC:12417	MGI:101834	True
TUBGCP3	TUBGCP3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.3797668348755442	0.16561642135195515	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.16561642135195515	cerebellar_biased	51626688	TUBGCP3	Tubgcp3	TUBGCP3	same_symbol	10426	259279	HGNC:18598	MGI:2183752	True
TUBGCP4	TUBGCP4	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21859108575675373	0.26950507501664245	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21859108575675373	cerebellar_biased	51629404	TUBGCP4	Tubgcp4	TUBGCP4	same_symbol	27229	51885	HGNC:16691	MGI:1196293	True
TUBGCP5	TUBGCP5	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.18371037101743998	0.16205673076820332	5	2	0.2047379835013634	0.03613674988490279	True	False	1.0	0.16205673076820332	cerebellar_biased	51619076	TUBGCP5	Tubgcp5	TUBGCP5	same_symbol	114791	233276	HGNC:18600	MGI:2178836	True
TULP4	TULP4	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.6630122544699953	0.6155259455670747	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.6155259455670747	cerebellar_biased	51630362	TULP4	Tulp4	TULP4	same_symbol	56995	68842	HGNC:15530	MGI:1916092	True
TUSC3	TUSC3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.7143616429894468	0.503397364100332	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.503397364100332	cerebellar_biased	51627174	TUSC3	Tusc3	TUSC3	same_symbol	7991	80286	HGNC:30242	MGI:1933134	True
TWF2	TWF2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.0027490193402637747	0.18096701570193896	4	2	0.2047379835013634	0.03613674988490279	True	False	1.0	0.0027490193402637747	cerebellar_biased	51624760	TWF2	Twf2	TWF2	same_symbol	11344	23999	HGNC:9621	MGI:1346078	True
TWSG1	TWSG1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.20525890257078053	0.15652282474170398	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.15652282474170398	cerebellar_biased	51620634	TWSG1	Twsg1	TWSG1	same_symbol	57045	65960	HGNC:12429	MGI:2137520	True
TXLNA	TXLNA	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.14128895110422213	0.2249618318428799	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.14128895110422213	cerebellar_biased	51620078	TXLNA	Txlna	TXLNA	same_symbol	200081	109658	HGNC:30685	MGI:105968	True
TXLNG	TXLNG	mgi_one_to_one_ortholog_gene	3	4	1.0	0.5	0.5	0.020793170616093072	6	12	1.0	0.5	0.5	0.009879767867540601	0.24885126964933493	0.15362624070506348	4	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.15362624070506348	cerebellar_biased	51627801	TXLNG	Txlng	TXLNG	same_symbol	55787	353170	HGNC:18578	MGI:3590652	True
TXN	TXN	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.14819667913174167	0.863518325126511	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.14819667913174167	cerebellar_biased	51619509	TXN	Txn1	TXN1	nonidentical_symbol	7295	22166	HGNC:12435	MGI:98874	True
TXN2	TXN2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.16964982278441493	0.5224898047406407	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.16964982278441493	cerebellar_biased	51629926	TXN2	Txn2	TXN2	same_symbol	25828	56551	HGNC:17772	MGI:1929468	True
TXNDC17	TXNDC17	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.052754728296538364	0.4993461399012702	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.052754728296538364	cerebellar_biased	51617811	TXNDC17	Txndc17	TXNDC17	same_symbol	84817	52700	HGNC:28218	MGI:1289248	True
TXNDC9	TXNDC9	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.14835793450340934	0.4261171013855017	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.14835793450340934	cerebellar_biased	51619504	TXNDC9	Txndc9	TXNDC9	same_symbol	10190	98258	HGNC:24110	MGI:2138153	True
TXNL1	TXNL1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.46243591812053775	0.6074679887449295	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.46243591812053775	cerebellar_biased	51629437	TXNL1	Txnl1	TXNL1	same_symbol	9352	53382	HGNC:12436	MGI:1860078	True
TXNL4B	TXNL4B	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.0768531757907152	0.05083316806063855	3	1	0.2047379835013634	0.03613674988490279	False	False	1.0	0.05083316806063855	cerebellar_biased	51628747	TXNL4B	Txnl4b	TXNL4B	same_symbol	54957	234723	HGNC:26041	MGI:2443724	True
TXNRD1	TXNRD1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.3466439460600985	0.3965782793276198	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.3466439460600985	cerebellar_biased	51636137	TXNRD1	Txnrd1	TXNRD1	same_symbol	7296	50493	HGNC:12437	MGI:1354175	True
TYMS	TYMS	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.03289347616386962	0.28282218878893334	3	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.03289347616386962	cerebellar_biased	51629567	TYMS	Tyms	TYMS	same_symbol	7298	22171	HGNC:12441	MGI:98878	True
TYSND1	TYSND1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.07683813652588367	0.11274989985835214	4	1	0.2047379835013634	0.005366742498130141	False	False	1.0	0.07683813652588367	cerebellar_biased	51627503	TYSND1	Tysnd1	TYSND1	same_symbol	219743	71767	HGNC:28531	MGI:1919017	True
U2AF1	U2AF1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.05192461175947798	0.8214256939129033	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.05192461175947798	cerebellar_biased	51617707	U2AF1	U2af1	U2AF1	same_symbol	7307	108121	HGNC:12453	MGI:98884	True
U2AF1L4	U2AF1L4	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.00010451505016722408	0.12196911828050289	3	2	0.2047379835013634	0.015247217002160102	True	False	1.0	0.00010451505016722408	cerebellar_biased	51636139	U2AF1L4	U2af1l4	U2AF1L4	same_symbol	199746	233073	HGNC:23020	MGI:2678374	True
U2AF2	U2AF2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.1750223267570491	0.4406079659372976	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.1750223267570491	cerebellar_biased	51627674	U2AF2	U2af2	U2AF2	same_symbol	11338	22185	HGNC:23156	MGI:98886	True
UAP1	UAP1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.11736693700716225	0.26747933058360884	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.11736693700716225	cerebellar_biased	51619716	UAP1	Uap1	UAP1	same_symbol	6675	107652	HGNC:12457	MGI:1334459	True
UBA1	UBA1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.3697869416588364	0.4829204227468942	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.3697869416588364	cerebellar_biased	51619561	UBA1	Uba1	UBA1	same_symbol	7317	22201	HGNC:12469	MGI:98890	True
UBA3	UBA3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.3003437672644754	0.2791062056788991	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.2791062056788991	cerebellar_biased	51627143	UBA3	Uba3	UBA3	same_symbol	9039	22200	HGNC:12470	MGI:1341217	True
UBA5	UBA5	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.2998006878488029	0.2257701107090927	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.2257701107090927	cerebellar_biased	51617410	UBA5	Uba5	UBA5	same_symbol	79876	66663	HGNC:23230	MGI:1913913	True
UBA52	UBA52	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.3374677457227918	0.8877921641699086	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.3374677457227918	cerebellar_biased	51627442	UBA52	Uba52	UBA52	same_symbol	7311	22186	HGNC:12458	MGI:98887	True
UBA6	UBA6	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.297064833458467	0.1788334639499634	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.1788334639499634	cerebellar_biased	51626494	UBA6	Uba6	UBA6	same_symbol	55236	231380	HGNC:25581	MGI:1913894	True
UBAC1	UBAC1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.15470275308264217	0.2608788945505386	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.15470275308264217	cerebellar_biased	51620994	UBAC1	Ubac1	UBAC1	same_symbol	10422	98766	HGNC:30221	MGI:1920995	True
UBAC2	UBAC2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.4854240265229276	0.2995536806189877	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.2995536806189877	cerebellar_biased	51629100	UBAC2	Ubac2	UBAC2	same_symbol	337867	68889	HGNC:20486	MGI:1916139	True
UBALD1	UBALD1	mgi_one_to_one_ortholog_gene	3	4	1.0	0.5	0.5	0.020793170616093072	6	12	1.0	0.5	0.5	0.009879767867540601	0.12802582033351265	0.19355640513196856	4	2	0.2047379835013634	0.03613674988490279	True	False	1.0	0.12802582033351265	cerebellar_biased	51619059	UBALD1	Ubald1	UBALD1	same_symbol	124402	207740	HGNC:29576	MGI:1916255	True
UBAP2	UBAP2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.27712238851390975	0.3229383379333852	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.27712238851390975	cerebellar_biased	51627140	UBAP2	Ubap2	UBAP2	same_symbol	55833	68926	HGNC:14185	MGI:1916176	True
UBAP2L	UBAP2L	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.29183544566977004	0.5636282268374716	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.29183544566977004	cerebellar_biased	51624308	UBAP2L	Ubap2l	UBAP2L	same_symbol	9898	74383	HGNC:29877	MGI:1921633	True
UBC	UBC	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.4848984906464039	0.8407487726661134	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.4848984906464039	cerebellar_biased	51622241	UBC	Ubc	UBC	same_symbol	7316	22190	HGNC:12468	MGI:98889	True
