canonical_gene	gene	human_symbol	mouse_symbol	db_class_key	branch_fdr10_support_full_matrix_cerebellar	branch_fdr10_support_full_matrix_dentate	branch_fdr10_support_selected_cerebellar	branch_fdr10_support_selected_dentate	branch_nominal_support_full_matrix_cerebellar	branch_nominal_support_full_matrix_dentate	branch_nominal_support_selected_cerebellar	branch_nominal_support_selected_dentate	branch_replication_support_full_matrix_cerebellar	branch_replication_support_full_matrix_dentate	branch_replication_support_selected_cerebellar	branch_replication_support_selected_dentate	dataset_best_nominal_p_greater_full_matrix_cerebellar	dataset_best_nominal_p_greater_full_matrix_dentate	dataset_best_nominal_p_greater_selected_cerebellar	dataset_best_nominal_p_greater_selected_dentate	dataset_best_nominal_q_bh_greater_full_matrix_cerebellar	dataset_best_nominal_q_bh_greater_full_matrix_dentate	dataset_best_nominal_q_bh_greater_selected_cerebellar	dataset_best_nominal_q_bh_greater_selected_dentate	dataset_best_q_bh_greater_full_matrix_cerebellar	dataset_best_q_bh_greater_full_matrix_dentate	dataset_best_q_bh_greater_selected_cerebellar	dataset_best_q_bh_greater_selected_dentate	dataset_sign_p_greater_full_matrix_cerebellar	dataset_sign_p_greater_full_matrix_dentate	dataset_sign_p_greater_selected_cerebellar	dataset_sign_p_greater_selected_dentate	dataset_sign_q_bh_greater_full_matrix_cerebellar	dataset_sign_q_bh_greater_full_matrix_dentate	dataset_sign_q_bh_greater_selected_cerebellar	dataset_sign_q_bh_greater_selected_dentate	dataset_t_p_greater_full_matrix_cerebellar	dataset_t_p_greater_full_matrix_dentate	dataset_t_p_greater_selected_cerebellar	dataset_t_p_greater_selected_dentate	dataset_t_q_bh_greater_full_matrix_cerebellar	dataset_t_q_bh_greater_full_matrix_dentate	dataset_t_q_bh_greater_selected_cerebellar	dataset_t_q_bh_greater_selected_dentate	dataset_wilcoxon_p_greater_full_matrix_cerebellar	dataset_wilcoxon_p_greater_full_matrix_dentate	dataset_wilcoxon_p_greater_selected_cerebellar	dataset_wilcoxon_p_greater_selected_dentate	dataset_wilcoxon_q_bh_greater_full_matrix_cerebellar	dataset_wilcoxon_q_bh_greater_full_matrix_dentate	dataset_wilcoxon_q_bh_greater_selected_cerebellar	dataset_wilcoxon_q_bh_greater_selected_dentate	mean_dataset_rank_delta_full_matrix_cerebellar	mean_dataset_rank_delta_full_matrix_dentate	mean_dataset_rank_delta_selected_cerebellar	mean_dataset_rank_delta_selected_dentate	median_dataset_candidate_detection_full_matrix_cerebellar	median_dataset_candidate_detection_full_matrix_dentate	median_dataset_candidate_detection_selected_cerebellar	median_dataset_candidate_detection_selected_dentate	median_dataset_detection_delta_full_matrix_cerebellar	median_dataset_detection_delta_full_matrix_dentate	median_dataset_detection_delta_selected_cerebellar	median_dataset_detection_delta_selected_dentate	median_dataset_mean_log1p_expression_delta_full_matrix_cerebellar	median_dataset_mean_log1p_expression_delta_full_matrix_dentate	median_dataset_mean_log1p_expression_delta_selected_cerebellar	median_dataset_mean_log1p_expression_delta_selected_dentate	median_dataset_rank_delta_full_matrix_cerebellar	median_dataset_rank_delta_full_matrix_dentate	median_dataset_rank_delta_selected_cerebellar	median_dataset_rank_delta_selected_dentate	min_dataset_rank_delta_full_matrix_cerebellar	min_dataset_rank_delta_full_matrix_dentate	min_dataset_rank_delta_selected_cerebellar	min_dataset_rank_delta_selected_dentate	n_datasets_full_matrix_cerebellar	n_datasets_full_matrix_dentate	n_datasets_selected_cerebellar	n_datasets_selected_dentate	n_units_full_matrix_cerebellar	n_units_full_matrix_dentate	n_units_selected_cerebellar	n_units_selected_dentate	positive_dataset_fraction_full_matrix_cerebellar	positive_dataset_fraction_full_matrix_dentate	positive_dataset_fraction_selected_cerebellar	positive_dataset_fraction_selected_dentate	formal_n_available_branches	formal_n_replication_branches	formal_n_nominal_branches	formal_n_fdr10_branches	formal_sum_positive_median_rank_delta	formal_min_candidate_detection	formal_replication_shared_selected	formal_replication_shared_full_matrix	formal_replication_shared_any_screen	formal_replication_shared_both_screens	formal_nominal_shared_selected	formal_nominal_shared_full_matrix	formal_nominal_shared_any_screen	formal_nominal_shared_both_screens	formal_fdr10_shared_selected	formal_fdr10_shared_full_matrix	formal_fdr10_shared_any_screen	formal_fdr10_shared_both_screens	formal_fisher_p_selected_shared	formal_fisher_p_full_matrix_shared	formal_fisher_p_all_available_branches	formal_fisher_q_bh_selected_shared	formal_fisher_q_bh_full_matrix_shared	formal_fisher_q_bh_all_available_branches	formal_rank_tier	formal_rank_priority_score	ortholog_meta_tier	ortholog_symbol_class	n_supported_screen_branches	n_strict_screen_branches	n_available_screen_branches	consensus_candidate_dataset_robust_all_available	consensus_candidate_n_robust_screen_branches	consensus_tier	combined_priority_score	selected_mechanism_class	selected_manuscript_use	genome_mechanism_class	genome_manuscript_use
PDGFC	PDGFC	PDGFC	Pdgfc	51630984	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.2513069454817027	0.044236027258469646			0.0674871906296141	0.015898263663068			0.0843859737325212	0.0362739301770847			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.044236027258469646	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.04423602725847	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	1.0644210968241137			unclassified_shared_neuronal_or_context	exploratory_context
HINFP	HINFP	HINFP	Hinfp	51623235	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.070104262207491	0.04385088340203465			0.0148660902327348	0.0222100675181994			0.011338151241284851	0.022959782727517253			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.04385088340203465	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.043850883402035	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	1.0128728414523638			unclassified_shared_neuronal_or_context	exploratory_context
UBE2L6	UBE2L6	UBE2L6	Ube2l6	51636142	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.1064145346681497	0.04380156317846285			0.0188186702297114	0.0168828749653667			0.009115923310509	0.049252024945152004			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.04380156317846285	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.043801563178463	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	1.0065241596707089			unclassified_shared_neuronal_or_context	exploratory_context
ABCC8	ABCC8	ABCC8	Abcc8	51625643	False	False	False	False	True	True	False	False	True	True	False	False	0.125	0.0625			0.3498864209994952	0.41942132674430754			0.3498864209994952	0.41942132674430754			0.125	0.0625			0.9460304822565969	0.6637414095135427											0.125	0.0625			0.5241573033707865	0.5446125084976207			0.5	0.5			0.0437280561761889	0.29364269753369143			0.0215492791937768	0.18904354533407997			0.0156187834016899	0.4213053763566383			0.5	0.5			0.5	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	0	1.0	0.0437280561761889	False	True	True	False	False	True	True	False	False	False	False	False		0.04571898643687202	0.04571898643687202		0.3308385387943499	0.2891907709850533	formal_nominal_shared_full_matrix	7.043728056176189	strict_shared_full_matrix_only	same_symbol	2	2	2			screen_specific_or_low_priority	1.0112897342074223			unclassified_shared_neuronal_or_context	not_prioritized
C9ORF40	C9orf40	C9orf40	D030056L22Rik	51632099	False	False	False	False	True	True	False	False	True	True	False	False	0.09175170953613696	0.19550110947788527			0.32858766160035274	0.41942132674430754			0.26549725034988525	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.09175170953613696	0.19550110947788527			0.26549725034988525	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.3333333333333333	0.25			0.0435285668688158	0.14899706558493406			0.0154592986130028	0.0193834612733281			0.0112047553912973	0.02812776925881945			0.5	0.5			5.551115123125783e-17	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.0435285668688158	False	True	True	False	False	True	True	False	False	False	False	False		0.09006195359265039	0.09006195359265039		0.3308385387943499	0.2891907709850533	formal_nominal_shared_full_matrix	7.043528566868816	supported_shared_full_matrix_only	nonidentical_symbol	2	1	2			screen_specific_or_low_priority	0.5079947827360557			unclassified_shared_neuronal_or_context	not_prioritized
YRDC	YRDC	YRDC	Yrdc	51629176	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.0434170762964227	0.1919214509460987			0.0120397083107222	0.07867674671962295			0.0086964730758963	0.1632166422990825			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.0434170762964227	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.043417076296422	supported_shared_full_matrix_only	same_symbol	2	1	2			screen_specific_or_low_priority	1.013544658067261			unclassified_shared_neuronal_or_context	not_prioritized
PIM2	PIM2	PIM2	Pim2	51616861	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.0625			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.0625			0.9460304822565969	0.6637414095135427			0.018874775675311855				0.19545135581807907				0.125	0.0625			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.5			0.0432996982680402	0.2536224341091726			0.0071983383253125	0.1136728753623162			0.004884393579657	0.22332811115013423			0.5	0.5			0.25	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	0	1.0	0.0432996982680402	False	True	True	False	False	True	True	False	False	False	False	False		0.009133642668160386	0.009133642668160386		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.04329969826804	strict_shared_full_matrix_only	same_symbol	2	2	2			screen_specific_or_low_priority	1.0108030885804666			unclassified_shared_neuronal_or_context	not_prioritized
SHMT1	SHMT1	SHMT1	Shmt1	51629795	False	False	False	False	True	True	False	False	True	True	False	False	0.09175170953613696	0.19550110947788527			0.32858766160035274	0.41942132674430754			0.26549725034988525	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.09175170953613696	0.19550110947788527			0.26549725034988525	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.3333333333333333	0.25			0.0562160868177465	0.0431864235055724			0.0201126231594733	0.01689033339118175			0.015358808189277	0.02151251460812135			0.5	0.5			5.551115123125783e-17	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.0431864235055724	False	True	True	False	False	True	True	False	False	False	False	False		0.09006195359265039	0.09006195359265039		0.3308385387943499	0.2891907709850533	formal_nominal_shared_full_matrix	7.043186423505572	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	0.851218777761152			unclassified_shared_neuronal_or_context	exploratory_context
TMEM177	TMEM177	TMEM177	Tmem177	51619672	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.0731726779444621	0.04271627041956385			0.0253993021468018	0.0077859376587936			0.0183635097904306	0.0235279450274851			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.04271627041956385	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.042716270419564	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	1.0103575018044162			unclassified_shared_neuronal_or_context	exploratory_context
METTL1	METTL1	METTL1	Mettl1	51628362	False	False	False	False	True	True	False	False	True	True	False	False	0.09175170953613696	0.19550110947788527			0.32858766160035274	0.41942132674430754			0.26549725034988525	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.09175170953613696	0.19550110947788527			0.26549725034988525	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.3333333333333333	0.25			0.0424114267475263	0.24026631929367487			0.0102248262069319	0.12430379120924845			0.0074364829844319	0.2773212508807409			0.5	0.5			5.551115123125783e-17	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.0424114267475263	False	True	True	False	False	True	True	False	False	False	False	False		0.09006195359265039	0.09006195359265039		0.3308385387943499	0.2891907709850533	formal_nominal_shared_full_matrix	7.042411426747527	supported_shared_full_matrix_only	same_symbol	2	1	2			screen_specific_or_low_priority	0.83459706499328			unclassified_shared_neuronal_or_context	not_prioritized
DUS1L	DUS1L	DUS1L	Dus1l	51632676	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.0422917331631024	0.18778365324561766			0.0169240056377199	0.1019672726331537			0.0118663723199688	0.21558669725288848			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.0422917331631024	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.042291733163102	supported_shared_full_matrix_only	same_symbol	2	1	2			screen_specific_or_low_priority	1.043187885614768			unclassified_shared_neuronal_or_context	not_prioritized
ZNF146	ZNF146	ZNF146	Zfp146	51624480	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.0489432703003337	0.041824540950160305			0.0109290248414199	0.02311693396603225			0.0091355689441012	0.0333813256711289			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.041824540950160305	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.04182454095016	supported_shared_full_matrix_only	nonidentical_symbol	2	1	2			screen_specific_or_low_priority	0.5559368017874242			unclassified_shared_neuronal_or_context	not_prioritized
HELQ	HELQ	HELQ	Helq	51621627	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.0417331631024577	0.14710884353741494			0.0114763299488762	0.049140033585051854			0.0082804589682293	0.1201421087205846			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.0417331631024577	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.041733163102458	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	1.0139222169536093			unclassified_shared_neuronal_or_context	exploratory_context
WBP1	WBP1	WBP1	Wbp1	51629963	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.041660983613792446	0.19811258983935837			0.0074302439359104	0.0715185711390327			0.0052440577837263	0.15465183312391484			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.041660983613792446	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.0416609836137924	supported_shared_full_matrix_only	same_symbol	2	1	2			screen_specific_or_low_priority	1.0002553181403726			unclassified_shared_neuronal_or_context	not_prioritized
PLP2	PLP2	PLP2	Plp2	51620908	False	False	False	False	True	True	False	False	True	True	False	False	0.125	0.19550110947788527			0.3498864209994952	0.41942132674430754			0.3498864209994952	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427				0.19550110947788527				0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.5	0.25			0.1438716884774976	0.04128258018328575			0.082455250787535	0.01370415820021415			0.0668136058667793	0.01260452181936835			0.5	0.5			0.5	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.04128258018328575	False	True	True	False	False	True	True	False	False	False	False	False		0.1151411302796435	0.1151411302796435		0.3713336945085174	0.3341875196126011	formal_nominal_shared_full_matrix	7.041282580183286	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	1.00233545432439			unclassified_shared_neuronal_or_context	exploratory_context
GINS3	GINS3	GINS3	Gins3	51621182	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.0420922438557293	0.04119626574033865			0.016899300406645	0.0080596681621638			0.0127724111846337	0.01247187509529			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.04119626574033865	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.041196265740338	supported_shared_full_matrix_only	same_symbol	2	1	2			screen_specific_or_low_priority	1.0109940505831203			unclassified_shared_neuronal_or_context	not_prioritized
CHEK2	CHEK2	CHEK2	Chek2	51617681	False	False	False	False	True	True	False	False	True	True	False	False	0.09175170953613696	0.02883444281121865			0.32858766160035274	0.41942132674430754			0.26549725034988525	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.09175170953613696	0.02883444281121865			0.26549725034988525	0.42099348220497224			0.125	0.125			0.5241573033707865	0.5446125084976207			0.3333333333333333	0.375			0.040735716565592	0.18011298895638794			0.0222338140028423	0.05216135187144455			0.0168040991301528	0.11008303348685279			0.5	0.5			5.551115123125783e-17	0.0			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.040735716565592	False	True	True	False	False	True	True	False	False	False	False	False		0.018346914642595604	0.018346914642595604		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.040735716565592	supported_shared_full_matrix_only	same_symbol	2	1	2			screen_specific_or_low_priority	0.8377874459647926			unclassified_shared_neuronal_or_context	not_prioritized
ZNHIT2	ZNHIT2	ZNHIT2	Znhit2	51628850	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.0625			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.0625			0.9460304822565969	0.6637414095135427			0.018874775675311855				0.19545135581807907				0.125	0.0625			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.5			0.0406559208426428	0.16576462176709716			0.0054944537001107	0.057538611849102105			0.0038467667802961	0.09842527923423935			0.5	0.5			0.25	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	0	1.0	0.0406559208426428	False	True	True	False	False	True	True	False	False	False	False	False		0.009133642668160386	0.009133642668160386		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.040655920842643	strict_shared_full_matrix_only	same_symbol	2	2	2			screen_specific_or_low_priority	1.0098337250137082			unclassified_shared_neuronal_or_context	not_prioritized
ACSF3	ACSF3	ACSF3	Acsf3	51631481	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.0560165975103734	0.040547667624321646			0.0176485906783114	0.0122609993986372			0.0126853466704939	0.0113455843728984			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.040547667624321646	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.040547667624321	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	1.016944195674607			unclassified_shared_neuronal_or_context	exploratory_context
TRMT61A	TRMT61A	TRMT61A	Trmt61a	51630054	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.0404564315352697	0.0610440939024169			0.0067316468910754	0.013540744866153451			0.0039686468158922	0.0446413089449913			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.0404564315352697	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.04045643153527	supported_shared_full_matrix_only	same_symbol	2	1	2			screen_specific_or_low_priority	1.0104844628727905			unclassified_shared_neuronal_or_context	not_prioritized
MKS1	MKS1	MKS1	Mks1	51620261	False	False	False	False	True	True	False	False	True	True	False	False	0.09175170953613696	0.19550110947788527			0.32858766160035274	0.41942132674430754			0.26549725034988525	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.09175170953613696	0.19550110947788527			0.26549725034988525	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.3333333333333333	0.25			0.0451829723674383	0.040201186857721796			0.0072100546991825	0.0256619329807228			0.0052090582516373	0.05751005067976135			0.5	0.5			5.551115123125783e-17	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.040201186857721796	False	True	True	False	False	True	True	False	False	False	False	False		0.09006195359265039	0.09006195359265039		0.3308385387943499	0.2891907709850533	formal_nominal_shared_full_matrix	7.040201186857722	supported_shared_full_matrix_only	same_symbol	2	1	2			screen_specific_or_low_priority	0.842489546058735			unclassified_shared_neuronal_or_context	not_prioritized
