architecture	replicate	seed	n_inputs	n_outputs	expansion_ratio	input_degree	output_active_fraction_parameter	observed_output_active_fraction	median_input_hamming_distance	median_output_hamming_distance	median_input_jaccard_distance	median_output_jaccard_distance	separation_gain	near_pair_input_jaccard_distance	near_pair_output_jaccard_distance	near_pair_separation_gain	distance_spearman_correlation	collapse_rate	output_entropy_bits	active_fraction_penalty	information_retention_score	useful_pattern_separation_score	relative_wiring_cost	relative_active_output_load	relative_wiring_activity_cost	resource_adjusted_useful_score	loss_cerebellar_stem_input	loss_dentate_stem_lower_bound	loss_branch_complexity_overfit	morphology_sparse_sampling_score	loss_dandi_active_exact_match	loss_excessive_silence	dandi_activity_proxy_score	z_useful	z_resource_adjusted	z_information_retention	z_distance_structure	z_low_collapse	z_morphology	z_dandi_activity_proxy	empirical_calibration_score	resource_constrained_calibration_score	activity_exact_match_score	rank_empirical_calibration	rank_resource_constrained_calibration	rank_activity_exact_match
granule_like_sparse_expansion	3	40640	64	256	4.0	8	0.1	0.1015625	0.28125	0.1796875	0.9090909090909092	0.9387755102040816	1.0326530600885715	0.8125	0.8936170212765957	1.0998363325252425	0.6501980925729514	0.0	0.456701383870607	0.7016464119913641	0.2969463686680959	0.2291523892028249	32.0	0.40625	3.25	0.0705084274253281	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	2.434211700762103	0.0	-0.6085529251905257	1.0257725520526564	0.004816655775239859	1.4219275983414668	0.9773077327918698	-0.0	0.0	0.7258479281240764	0.6710839700664154	0.45618104330052706	-2.434211700762103	157.0	176.0	91.0
granule_like_sparse_expansion	2	30522	64	256	4.0	4	0.05	0.05078125	0.296875	0.1015625	0.9	1.0	1.1111111098765432	0.8	0.96	1.1999999984999998	0.5064885494432875	0.0	0.2768758768798072	0.9922778669435472	0.1402344612566918	0.1669818622965938	16.0	0.203125	0.8125	0.2055161379582495	0.0	1.4150374986777208	0.0	-0.3537593746694302	3.4342116865571057	0.0	-0.8585529216392764	0.49449297850359686	1.6681940438313196	0.20980010029406956	0.3991324110066491	-0.0	0.6744907594765952	0.01002664331448127	0.6708621901448282	0.7662263079552687	-3.4342116865571057	158.0	118.0	196.0
granule_like_sparse_expansion	2	31700	64	1024	16.0	2	0.05	0.0498046875	0.28125	0.09375	0.9047619047619048	0.9696969696969696	1.0717703337436415	0.8095238095238095	0.9375	1.158088233863538	0.6823138420212234	0.0	0.2672698635955768	0.9980449739365456	0.1823619274863863	0.2107783182213478	32.0	0.796875	1.59375	0.1322530623304124	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	3.462226062169644	0.0	-0.865556515542411	0.8687565336727168	0.7655482401379791	0.5356455391222861	1.106516506038574	-0.0	0.3967592703304354	-0.01002664331448127	0.6653909306012001	0.562613131544643	-3.462226062169644	159.0	152.0	226.0
intermediate	1	20286	64	32	0.5	8	0.1	0.09375	0.296875	0.1875	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984375	0.2823880668809961	0.0023310023310023	0.4340724841597774	0.7302967394453056	0.1222911626725213	0.1116360465638521	4.0	0.046875	0.375	0.297696123376416	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	2.5496889169982895	0.0	-0.6374222292495724	0.021534120931669346	2.803907721003321	0.07101316330369462	-0.5024734656522888	-0.1529717820389475	0.0	0.6431868776574539	0.6549921622742829	0.8729932806618623	-2.5496889169982895	160.0	95.0	151.0
granule_like_sparse_expansion	2	30640	64	256	4.0	8	0.1	0.1015625	0.296875	0.1796875	0.9	0.9387755102040816	1.043083899067775	0.8	0.8936170212765957	1.117021275199468	0.6341739932010811	0.0	0.4559248919315396	0.7016464119913641	0.2891357093159958	0.2266112600051974	32.0	0.40625	3.25	0.0697265415186064	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	2.434211700762103	0.0	-0.6085529251905257	1.0040572778925254	-0.004816655775239859	1.3615140973194468	0.9128392318914794	-0.0	0.0	0.7258479281240764	0.6453704182554609	0.43988596985005396	-2.434211700762103	161.0	178.0	91.0
intermediate	2	30148	64	32	0.5	4	0.03	0.03125	0.28125	0.0625	0.9090909090909092	1.0	1.09999999879	0.8148148148148148	1.0	1.227272725766529	0.1763727182726086	0.0433177933177933	0.1859406374444571	0.7905694276912053	0.0313742548839056	0.0304406918558589	2.0	0.015625	0.0625	0.4870510619009263	0.0	1.4150374986777208	0.0	-0.3537593746694302	4.134651386941952	0.0	-1.033662846735488	-0.6723225273880308	5.136876125660587	-0.6322064310996411	-0.92899669410986	-2.8427256162238113	0.6744907594765952	-0.4913630100688859	0.6447898265384382	1.1378248073251174	-4.134651386941952	162.0	62.0	271.0
dense_expansion	3	41180	64	512	8.0	16	0.1	0.099609375	0.296875	0.1796875	0.9	0.9484536082474226	1.053837341326206	0.7916666666666666	0.9032258064516128	1.1409168067082478	0.7184906225308877	0.0	0.4521681433661503	0.7084919048757248	0.324878570815781	0.2626091996575308	128.0	0.796875	12.75	0.0205967999715242	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	2.4622260766531703	0.0	-0.6155565191632926	1.3116784446872314	-0.6101250551834962	1.6379762117716155	1.2520637067102527	-0.0	-0.6744907595374132	0.7057946412957367	0.6151545649471382	0.2253861843054439	-2.4622260766531703	163.0	221.0	121.0
granule_like_sparse_expansion	1	20468	64	256	4.0	2	0.03	0.03125	0.296875	0.0625	0.9047619047619048	1.0	1.10526315667313	0.8095238095238095	0.9333333333333332	1.1529411750463667	0.4507984519120979	0.0	0.1859204790429776	0.7905694276912053	0.0838126641313299	0.0763935708671245	8.0	0.125	0.25	0.3055742822462011	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	4.134651386941952	0.0	-1.033662846735488	-0.2796312123975861	2.900971446266024	-0.2266084210147964	0.1750788140141779	-0.0	0.3967592703304354	-0.4913630100688859	0.6067409944749554	0.8351576318107132	-4.134651386941952	164.0	104.0	271.0
intermediate	1	20674	64	128	2.0	16	0.2	0.203125	0.296875	0.3125	0.9	0.8695652173913043	0.9661835738056898	0.8	0.8181818181818182	1.0227272714488638	0.5806430460921334	0.0	0.7023733658023023	0.4961389371355688	0.407828210613433	0.2069380786650599	32.0	0.40625	6.5	0.0318366274820343	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	1.4342117078646017	0.0	-0.35855292696615043	0.8359396840283818	-0.4716435206634797	2.2795709764113314	0.6974723752711212	-0.0	-0.6744907595374132	1.4416692180177912	0.6046461878075821	0.3048158360617391	-1.4342117078646017	165.0	201.0	8.0
dense_expansion	2	32260	64	1024	16.0	32	0.1	0.099609375	0.296875	0.1796875	0.9047619047619048	0.9484536082474226	1.0482908290095667	0.8125	0.9148936170212766	1.1260229118710814	0.7677096056436871	0.0	0.4539285868849724	0.7084919048757248	0.3484853364278583	0.2780139757642076	512.0	1.59375	51.0	0.0054512544266422	2.9999999996844102	4.415037498362131	0.6424479953566249	-3.0001265737046725	2.4622260766531703	0.0	-0.6155565191632926	1.4433202899126691	-0.7967274195202133	1.8205686529652467	1.4500825771307664	-0.0	-1.4254506784682557	0.7057946412957367	0.5998214471118862	0.0729307264423926	-2.4622260766531703	166.0	250.0	121.0
intermediate	2	30438	64	128	2.0	8	0.1	0.1015625	0.296875	0.1875	0.9032258064516128	0.96	1.0628571416804082	0.8070719602977667	0.9166666666666666	1.1357929783518588	0.5270600883920659	0.0	0.4572200353521474	0.7016464119913641	0.2409824322473263	0.192044941211667	16.0	0.203125	1.625	0.1181815022113757	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	2.434211700762103	0.0	-0.6085529251905257	0.7086700579082744	0.5921780316937009	0.9890605153283824	0.48189626852302614	-0.0	0.0	0.7258479281240764	0.5958047805571796	0.5040388947952263	-2.434211700762103	167.0	163.0	91.0
intermediate	1	20437	64	64	1.0	8	0.2	0.203125	0.296875	0.3125	0.9	0.8695652173913043	0.9661835738056898	0.8095238095238095	0.8181818181818182	1.0106951859172697	0.4640520436822765	0.0	0.7000046429708144	0.4961389371355688	0.3248385851576887	0.1628887607718497	8.0	0.203125	1.625	0.1002392373363756	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	1.4342117078646017	0.0	-0.35855292696615043	0.4595152914745182	0.3711183783910814	1.6376669326842648	0.22840094920195042	-0.0	0.0	1.4416692180177912	0.593019603950799	0.5209720726157573	-1.4342117078646017	168.0	161.0	8.0
intermediate	3	40674	64	128	2.0	16	0.2	0.203125	0.296875	0.328125	0.9	0.8936170212765957	0.9929078003152088	0.8	0.8181818181818182	1.0227272714488638	0.5729904561216297	0.0	0.70645403575057	0.4961389371355688	0.4047914201736852	0.2053971661863361	32.0	0.40625	6.5	0.0315995640238056	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	1.4342117078646017	0.0	-0.35855292696615043	0.8227717833315205	-0.47456428714707877	2.2560821601584453	0.6666843108717082	-0.0	-0.6744907595374132	1.4416692180177912	0.5929513982909363	0.2977827035393542	-1.4342117078646017	169.0	202.0	8.0
intermediate	2	30674	64	128	2.0	16	0.2	0.203125	0.28125	0.328125	0.9047619047619048	0.8936170212765957	0.98768196979301	0.8095238095238095	0.8181818181818182	1.0106951859172697	0.5728773506335655	0.0	0.7080292353032003	0.4961389371355688	0.4056139124916067	0.2033931637939701	32.0	0.40625	6.5	0.031291255963489	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	1.4342117078646017	0.0	-0.35855292696615043	0.8056465378271142	-0.4783628306084984	2.2624439329934103	0.6662292624418472	-0.0	-0.6744907595374132	1.4416692180177912	0.5883442933862695	0.2941723573252918	-1.4342117078646017	170.0	203.0	8.0
granule_like_sparse_expansion	1	21734	64	1024	16.0	4	0.05	0.0498046875	0.28125	0.095703125	0.9090909090909092	0.98	1.0779999988142	0.8125	0.9484536082474226	1.1673275164062709	0.7221452401588037	0.0	0.2710531520795365	0.9980449739365456	0.1957397436042776	0.2280456801882479	64.0	0.796875	3.1875	0.0715437427817111	0.0	1.4150374986777208	0.0	-0.3537593746694302	3.462226062169644	0.0	-0.865556515542411	1.016315146388487	0.017572372811821783	0.639119608503294	1.2667670428771194	-0.0	0.6744907594765952	-0.01002664331448127	0.5840620393074668	0.438799502126333	-3.462226062169644	171.0	179.0	226.0
intermediate	3	40236	64	32	0.5	8	0.05	0.0625	0.28125	0.125	0.9047619047619048	1.0	1.10526315667313	0.8148148148148148	1.0	1.227272725766529	0.2373083358945026	0.0042735042735042	0.3211338825020535	0.8944271838444985	0.0758820731223308	0.0832962136301089	4.0	0.03125	0.25	0.3331848531876962	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	3.134651410025072	0.0	-0.783662852506268	-0.22064453034789125	3.2411505308095103	-0.2879495634752685	-0.683839207978743	-0.2804482670714027	0.0	0.2244582683855599	0.5824232860431605	0.8682019053641221	-3.134651410025072	172.0	96.0	181.0
intermediate	2	30386	64	32	0.5	8	0.2	0.1875	0.296875	0.3125	0.9047619047619048	0.9090909090909092	1.0047846878846638	0.8095238095238095	0.8	0.988235292896886	0.3712113341860574	9.712509712509713e-05	0.6797683387368887	0.5163977781172615	0.2523132036351778	0.1287611072613625	4.0	0.09375	0.75	0.1716814761195747	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	1.5496889246926628	0.0	-0.3874222311731657	0.16787669509221112	1.2513303609140995	1.0767012045406432	-0.1451177880979989	-0.006373824251622898	0.0	1.359008167127492	0.5804696199976888	0.6377926539049807	-1.5496889246926628	173.0	136.0	81.0
granule_like_sparse_expansion	2	30468	64	256	4.0	2	0.03	0.03125	0.296875	0.0625	0.9	1.0	1.1111111098765432	0.8	0.9333333333333332	1.1666666652083333	0.4368313612336215	0.0	0.1865131404835862	0.7905694276912053	0.0814747890454026	0.0751467234774331	8.0	0.125	0.25	0.3005868927073851	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	4.134651386941952	0.0	-1.033662846735488	-0.2902861735574796	2.839523763377786	-0.24469130141272954	0.11888611468769486	-0.0	0.3967592703304354	-0.4913630100688859	0.5801359730527319	0.8118799026525731	-4.134651386941952	174.0	106.0	271.0
intermediate	3	40438	64	128	2.0	8	0.1	0.1015625	0.296875	0.1875	0.9047619047619048	0.96	1.061052630406205	0.8095238095238095	0.9166666666666666	1.1323529397776817	0.5196546066677056	0.0	0.4570394938801952	0.7016464119913641	0.2375026784239201	0.1886985801477126	16.0	0.203125	1.625	0.1161222030963633	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	2.434211700762103	0.0	-0.6085529251905257	0.6800736575322519	0.5668062098204587	0.9621454878396716	0.452102375329076	-0.0	0.0	0.7258479281240764	0.5738844569349522	0.4866708140347425	-2.434211700762103	175.0	167.0	91.0
granule_like_sparse_expansion	3	41734	64	1024	16.0	4	0.05	0.0498046875	0.3125	0.095703125	0.9	0.98	1.0888888876790124	0.8	0.9484536082474226	1.1855670088273196	0.7073043556316354	0.0	0.2721297010489121	0.9980449739365456	0.1924785228486303	0.2277500571047732	64.0	0.796875	3.1875	0.0714509982849638	0.0	1.4150374986777208	0.0	-0.3537593746694302	3.462226062169644	0.0	-0.865556515542411	1.0137888929765355	0.0164297040105574	0.6138948797611095	1.2070588773634985	-0.0	0.6744907594765952	-0.01002664331448127	0.5725691801148617	0.4341677414922357	-3.462226062169644	176.0	186.0	226.0
dense_expansion	3	42260	64	1024	16.0	32	0.1	0.099609375	0.296875	0.1796875	0.9	0.9484536082474226	1.053837341326206	0.8	0.9090909090909092	1.1363636349431818	0.7519022832503204	0.0	0.4522996428442603	0.7084919048757248	0.3400851341679037	0.2738040502560797	512.0	1.59375	51.0	0.0053687068676609	2.9999999996844102	4.415037498362131	0.6424479953566249	-3.0001265737046725	2.4622260766531703	0.0	-0.6155565191632926	1.4073442810233614	-0.7977444558250785	1.7555951846650972	1.3864862180281468	-0.0	-1.4254506784682557	0.7057946412957367	0.5714492157054236	0.05568439352804902	-2.4622260766531703	177.0	254.0	121.0
granule_like_sparse_expansion	3	40468	64	256	4.0	2	0.03	0.03125	0.28125	0.0625	0.9090909090909092	1.0	1.09999999879	0.8181818181818182	0.9333333333333332	1.140740739346502	0.4363031014853185	0.0	0.1886890201613468	0.7905694276912053	0.0823256047126214	0.0742440914285637	8.0	0.125	0.25	0.2969763645263496	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	4.134651386941952	0.0	-1.033662846735488	-0.2979996351261476	2.795039852706557	-0.2381104545387389	0.11676080871768219	-0.0	0.3967592703304354	-0.4913630100688859	0.5682720870927269	0.7979791641685694	-4.134651386941952	178.0	109.0	271.0
granule_like_sparse_expansion	2	31734	64	1024	16.0	4	0.05	0.0498046875	0.296875	0.095703125	0.9047619047619048	0.98	1.0831578935396675	0.8	0.9375	1.1718749985351562	0.712384141032874	0.0	0.2707888257237322	0.9980449739365456	0.1929056650145015	0.2256193701222064	64.0	0.796875	3.1875	0.0707825474671133	0.0	1.4150374986777208	0.0	-0.3537593746694302	3.462226062169644	0.0	-0.865556515542411	0.9955810615844685	0.008193981983636564	0.6171987178253657	1.2274959791383682	-0.0	0.6744907594765952	-0.01002664331448127	0.568132815067675	0.4285510343153845	-3.462226062169644	179.0	188.0	226.0
excessively_sparse	1	20128	64	32	0.5	4	0.01	0.03125	0.3125	0.0625	0.8947368421052632	1.0	1.1176470575743944	0.8	1.0	1.2499999984375	0.1709511755302924	0.0476884226884226	0.182858710323133	0.7905694276912053	0.0297691756135604	0.0294182501227915	2.0	0.015625	0.0625	0.470691994433592	0.0	1.4150374986777208	0.0	-0.3537593746694302	4.134651386941952	0.0	-1.033662846735488	-0.6810598251873899	4.935322430635055	-0.6446213187254023	-0.9508087613626433	-3.1295477075468368	0.6744907594765952	-0.4913630100688859	0.5666088425447324	1.045066796981419	-4.134651386941952	180.0	73.0	271.0
intermediate	2	30437	64	64	1.0	8	0.2	0.203125	0.28125	0.3125	0.9130434782608696	0.8695652173913043	0.9523809513378684	0.8125	0.8181818181818182	1.0069930057536312	0.4570092108267279	0.0	0.6968936552803089	0.4961389371355688	0.3184868194298078	0.1591187028813458	8.0	0.203125	1.625	0.0979192017128779	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	1.4342117078646017	0.0	-0.35855292696615043	0.42729818076314957	0.34253412360757685	1.588537609794285	0.2000660727291868	-0.0	0.0	1.4416692180177912	0.565461826036102	0.4985839756049353	-1.4342117078646017	181.0	164.0	8.0
granule_like_sparse_expansion	2	30926	64	512	8.0	4	0.05	0.05078125	0.3125	0.09765625	0.9	0.9803921568627452	1.0893246175260227	0.8	0.9387755102040816	1.1734693862882652	0.6092941695331416	0.0	0.2750197167315537	0.9922778669435472	0.1675679099111919	0.1951173644980378	32.0	0.40625	1.625	0.1200722242325942	0.0	1.4150374986777208	0.0	-0.3537593746694302	3.4342116865571057	0.0	-0.8585529216392764	0.7349255171197948	0.6154728808899447	0.42121750486696	0.8127421907214891	-0.0	0.6744907594765952	0.01002664331448127	0.5649463326460379	0.5302090774820294	-3.4342116865571057	182.0	157.0	196.0
dense_expansion	1	21180	64	512	8.0	16	0.1	0.099609375	0.296875	0.1796875	0.9047619047619048	0.9484536082474226	1.0482908290095667	0.8095238095238095	0.9032258064516128	1.1157495242384194	0.6982740265632177	0.0	0.4535324469607031	0.7084919048757248	0.3166899279163191	0.2503432315071104	128.0	0.796875	12.75	0.0196347632539196	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	2.4622260766531703	0.0	-0.6155565191632926	1.2068593502962432	-0.6219779346688719	1.5746391023325021	1.170727863422079	-0.0	-0.6744907595374132	0.7057946412957367	0.5634262634133136	0.19136593516576658	-2.4622260766531703	183.0	225.0	121.0
granule_like_sparse_expansion	3	40926	64	512	8.0	4	0.05	0.05078125	0.296875	0.09765625	0.9	0.9803921568627452	1.0893246175260227	0.8	0.9387755102040816	1.1734693862882652	0.601397817830651	0.0	0.2772485199549073	0.9922778669435472	0.1667366548976589	0.1941494447599908	32.0	0.40625	1.625	0.1194765813172395	0.0	1.4150374986777208	0.0	-0.3537593746694302	3.4342116865571057	0.0	-0.8585529216392764	0.7266541382004087	0.6081341966559415	0.41478795476807734	0.7809734188842736	-0.0	0.6744907594765952	0.01002664331448127	0.5565348661309286	0.5253887639131188	-3.4342116865571057	184.0	159.0	196.0
dense_expansion	2	31180	64	512	8.0	16	0.1	0.099609375	0.28125	0.1796875	0.9090909090909092	0.9484536082474226	1.043298967924536	0.8181818181818182	0.9032258064516128	1.1039426509804855	0.6975497688359047	0.0	0.4536702040949478	0.7084919048757248	0.3164575459941686	0.2475123428827944	128.0	0.796875	12.75	0.0194127327735985	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	2.4622260766531703	0.0	-0.6155565191632926	1.1826679307292207	-0.6247134856901247	1.57284168615309	1.1678140141715334	-0.0	-0.6744907595374132	0.7057946412957367	0.5553812138520978	0.1854373735190744	-2.4622260766531703	185.0	227.0	121.0
intermediate	2	30236	64	32	0.5	8	0.05	0.0625	0.265625	0.125	0.9130434782608696	1.0	1.0952380940385489	0.8125	1.0	1.230769229254438	0.2280781679678575	0.0033022533022533	0.324361318346704	0.8944271838444985	0.0737354354231322	0.0811704341832487	4.0	0.03125	0.25	0.3246817354342679	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	3.134651410025072	0.0	-0.783662852506268	-0.2388104242881283	3.136386930692154	-0.30455327040809904	-0.7209742179084913	-0.21671002455517838	0.0	0.2244582683855599	0.5505904628721422	0.8370229147525657	-3.134651410025072	186.0	103.0	181.0
excessively_sparse	3	40128	64	32	0.5	4	0.01	0.03125	0.296875	0.0625	0.8947368421052632	1.0	1.1176470575743944	0.7931034482758621	1.0	1.2608695636275993	0.1900084945277701	0.0633255633255633	0.1715744565141527	0.7905694276912053	0.0305361525571162	0.0304385873911057	2.0	0.015625	0.0625	0.4870173904654138	0.0	1.4150374986777208	0.0	-0.3537593746694302	4.134651386941952	0.0	-1.033662846735488	-0.6723405111367985	5.136461273025624	-0.6386889434578884	-0.874136946090162	-4.155733412058128	0.6744907594765952	-0.4913630100688859	0.5439637253671321	1.005423598347706	-4.134651386941952	187.0	78.0	271.0
intermediate	3	40199	64	64	1.0	4	0.03	0.03125	0.28125	0.0625	0.9090909090909092	1.0	1.09999999879	0.8125	1.0	1.230769229254438	0.2396469631002037	0.0014568764568764	0.1890161997492679	0.7905694276912053	0.0452311658832405	0.0440103100087497	4.0	0.03125	0.125	0.3520824772533382	0.0	1.4150374986777208	0.0	-0.3537593746694302	4.134651386941952	0.0	-1.033662846735488	-0.5563630638891162	3.4739807923900754	-0.5250266823636686	-0.6744303927550253	-0.09560736377433973	0.6744907594765952	-0.4913630100688859	0.5426820414371276	0.9529368875990898	-4.134651386941952	188.0	82.0	271.0
dense_expansion	1	22260	64	1024	16.0	32	0.1	0.099609375	0.28125	0.1796875	0.9	0.9484536082474226	1.053837341326206	0.8095238095238095	0.9090909090909092	1.1229946510191884	0.7423531758989438	0.0	0.4493795053005202	0.7084919048757248	0.3335983029437374	0.2654216916204828	512.0	1.59375	51.0	0.0052043468944172	2.9999999996844102	4.415037498362131	0.6424479953566249	-3.0001265737046725	2.4622260766531703	0.0	-0.6155565191632926	1.3357126551892744	-0.7997694710032183	1.7054211638654992	1.3480680441518138	-0.0	-1.4254506784682557	0.7057946412957367	0.5380332156975648	0.03322446068785004	-2.4622260766531703	189.0	260.0	121.0
